,quarter,price,price_diff,price_diff_perc
1,2010Q3,7.5,-0.9000000000000004,-10.714285714285717
2,2010Q4,6.4,-1.0999999999999996,-14.666666666666663
3,2011Q1,5.9,-0.5,-7.8125
4,2011Q2,5.1,-0.8000000000000007,-13.559322033898317
5,2011Q3,5.0,-0.09999999999999964,-1.9607843137254835
6,2011Q4,5.0,0.0,0.0
7,2012Q1,5.1,0.09999999999999964,1.999999999999993
8,2012Q2,6.5,1.4000000000000004,27.450980392156872
9,2012Q3,6.3,-0.20000000000000018,-3.0769230769230798
10,2012Q4,6.4,0.10000000000000053,1.5873015873015959
11,2013Q1,6.9,0.5,7.8125
12,2013Q2,7.9,1.0,14.492753623188404
13,2013Q3,7.8,-0.10000000000000053,-1.2658227848101333
14,2013Q4,9.4,1.6000000000000005,20.51282051282052
15,2014Q1,12.1,2.6999999999999993,28.723404255319142
16,2014Q2,10.8,-1.299999999999999,-10.743801652892554
17,2014Q3,12.2,1.3999999999999986,12.96296296296295
18,2014Q4,15.2,3.0,24.59016393442623
19,2015Q1,15.1,-0.09999999999999964,-0.657894736842103
20,2015Q2,18.0,2.9000000000000004,19.205298013245038
21,2015Q3,18.7,0.6999999999999993,3.888888888888885
22,2015Q4,20.7,2.0,10.695187165775401
23,2016Q1,20.4,-0.3000000000000007,-1.4492753623188441
24,2016Q2,20.5,0.10000000000000142,0.4901960784313795
25,2016Q3,20.5,0.0,0.0
26,2016Q4,20.7,0.1999999999999993,0.9756097560975575
27,2017Q1,22.9,2.1999999999999993,10.628019323671495
28,2017Q2,27.15,4.25,18.558951965065503
29,2017Q3,27.0,-0.14999999999999858,-0.5524861878452987
30,2017Q4,26.45,-0.5500000000000007,-2.03703703703704
31,2018Q1,24.2,-2.25,-8.506616257088847
32,2018Q2,23.0,-1.1999999999999993,-4.95867768595041
33,2018Q3,22.8,-0.1999999999999993,-0.8695652173913012
34,2018Q4,21.1,-1.6999999999999993,-7.45614035087719
35,2019Q1,22.2,1.0999999999999979,5.213270142180084
36,2019Q2,22.55,0.3500000000000014,1.5765765765765831
37,2019Q3,20.5,-2.0500000000000007,-9.090909090909093
38,2019Q4,20.1,-0.3999999999999986,-1.951219512195115
39,2020Q1,17.6,-2.5,-12.43781094527363
40,2020Q2,19.05,1.4499999999999993,8.23863636363636
41,2020Q3,19.3,0.25,1.3123359580052494
42,2020Q4,19.8,0.5,2.5906735751295336
43,2021Q1,18.6,-1.1999999999999993,-6.060606060606057
44,2021Q2,19.05,0.4499999999999993,2.4193548387096735
45,2021Q3,19.2,0.14999999999999858,0.7874015748031421
46,2021Q4,22.75,3.5500000000000007,18.489583333333336
47,2022Q1,23.0,0.25,1.098901098901099
48,2022Q2,23.5,0.5,2.1739130434782608
