,quarter,roa
0,2012Q3,2.06
1,2013Q2,2.51
2,2013Q3,1.2
3,2013Q4,1.15
4,2014Q1,0.25
5,2014Q2,1.77
6,2014Q3,3.23
7,2014Q4,1.62
8,2015Q1,-0.72
9,2015Q2,0.48
10,2015Q3,3.9
11,2015Q4,1.62
12,2016Q1,-1.91
13,2016Q2,0.04
14,2016Q3,3.59
15,2016Q4,1.99
16,2017Q1,-0.47
17,2017Q2,1.35
18,2017Q3,3.87
19,2017Q4,2.69
20,2018Q1,-1.11
21,2018Q2,1.87
22,2018Q3,4.65
23,2018Q4,2.6
24,2019Q1,-0.57
25,2019Q2,0.81
26,2019Q3,5.84
27,2019Q4,3.85
28,2020Q1,-0.27
29,2020Q2,0.3
30,2020Q3,-0.1
31,2020Q4,3.48
32,2021Q1,-0.23
33,2021Q2,2.28
34,2021Q3,7.25
35,2021Q4,5.21
36,2022Q1,3.4
37,2022Q2,4.31
