,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2012Q3,1014781.0,10829.0,93709576.13814756,,
1,2013Q2,1015023.0,10832.0,93705963.81093058,-3612.3272169828415,-0.003854959780651092
2,2013Q3,1048684.0,11191.0,93707800.9114467,1837.1005161255598,0.0019604563315508902
3,2013Q4,1081889.0,11545.0,93710610.65396276,2809.742516055703,0.0029983184363518893
4,2014Q1,1008985.0,10767.0,93710875.8242779,265.17031513154507,0.00028296642497374543
5,2014Q2,1062381.0,11337.0,93709182.32336597,-1693.5009119212627,-0.001807187801593906
6,2014Q3,1163990.0,12421.0,93711456.40447628,2274.0811103135347,0.0024266842044351256
7,2014Q4,1216458.0,12981.0,93710654.0328172,-802.3716590851545,-0.0008562224512958434
8,2015Q1,1199076.0,12796.0,93707095.96748984,-3558.065327361226,-0.0037970073564072876
9,2015Q2,1064672.0,11361.0,93712877.38755392,5781.420064076781,0.0061692909504501205
10,2015Q3,1187615.0,12673.0,93712222.83595045,-654.5516034662724,-0.0006984698299304125
11,2015Q4,1236970.0,13200.0,93709848.48484848,-2374.351101964712,-0.0025337263269064082
12,2016Q1,1182644.0,12620.0,93711885.89540412,2037.4105556309223,0.0021741218162069265
13,2016Q2,1026056.0,10949.0,93712302.49337839,416.5979742705822,0.0004445499290768345
14,2016Q3,1123943.0,11994.0,93708771.05219276,-3531.4411856234074,-0.0037685279040277973
15,2016Q4,1177278.0,12563.0,93709941.89285998,1170.84066721797,0.001249430576487402
16,2017Q1,1165135.0,12433.0,93713102.22794177,3160.3350817859173,0.0033723513645924556
17,2017Q2,1054126.0,11249.0,93708418.5260912,-4683.701850563288,-0.004998165505545488
18,2017Q3,1149915.0,12271.0,93709966.58789015,1548.0617989450693,0.0016519713487392498
19,2017Q4,1217063.0,12988.0,93706729.28857407,-3237.2993160784245,-0.003454713808342426
20,2018Q1,1190221.0,12701.0,93710810.17242737,4080.883853301406,0.00435476317598002
21,2018Q2,1064036.0,11355.0,93706384.85248789,-4425.319939479232,-0.004722538326972647
22,2018Q3,1174171.0,12530.0,93708778.93056664,2394.0780787467957,0.002554806610510509
23,2018Q4,1235350.0,13183.0,93707805.50709246,-973.4234741777182,-0.0010387859035969448
24,2019Q1,1221270.0,13032.0,93713167.58747698,5362.0803845226765,0.005721800385754134
25,2019Q2,1041984.0,11119.0,93712024.46263154,-1143.124845445156,-0.0012198272868397873
26,2019Q3,1170791.0,12494.0,93708259.9647831,-3764.4978484362364,-0.0040172529613195125
27,2019Q4,1253352.0,13375.0,93708560.74766356,300.7828804552555,0.0003209769502972064
28,2020Q1,1247758.0,13315.0,93710702.21554637,2141.467882812023,0.002285190306104396
29,2020Q2,1057784.0,11288.0,93708717.22182849,-1984.993717879057,-0.0021182594071586253
30,2020Q3,1055879.0,11267.0,93714298.39353865,5581.171710163355,0.005955517787398984
31,2020Q4,1120906.0,11961.0,93713401.88947412,-896.5040645301342,-0.0009566444568808567
32,2021Q1,1116639.0,11916.0,93709214.50151058,-4187.387963548303,-0.004468491157271202
33,2021Q2,1157559.0,12353.0,93706710.9204242,-2503.58108638227,-0.002671720159411328
34,2021Q3,1289792.0,13764.0,93707643.12699796,932.2065737694502,0.0009948031373556909
35,2021Q4,1336456.0,14262.0,93707474.40751648,-168.71948148310184,-0.00018004911833326338
36,2022Q1,1398141.0,13815.0,101204560.26058632,7497085.853069842,7.407853790151341
37,2022Q2,1265671.0,12506.0,101205101.55125539,541.2906690686941,0.0005348452407752954
