,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2008Q1,215233.0,19232.0,13718.0,10659.0,10659.0,119315.0,191401.0,127728.0,125863.0,63674.0,0.0,6091.0,24975.0,0.0,4.95,18.28,5.5
1,2008Q2,266324.0,8635.0,6095.0,4637.0,4637.0,111097.0,211532.0,145668.0,143817.0,65864.0,0.0,8740.0,26226.0,0.0,1.74,7.16,2.3
2,2008Q3,248556.0,14696.0,11613.0,8597.0,8597.0,115190.0,225292.0,140781.0,138936.0,84510.0,0.0,13653.0,30338.0,0.0,3.46,11.43,3.94
3,2009Q1,105287.0,9189.0,6328.0,5221.0,5221.0,141029.0,228811.0,136488.0,136291.0,92323.0,0.0,10546.0,34803.0,0.0,4.96,5.75,2.22
4,2009Q2,112181.0,13470.0,9651.0,8115.0,8115.0,138731.0,225096.0,134143.0,133947.0,90953.0,0.0,12533.0,34020.0,0.0,7.23,8.86,3.58
5,2009Q3,130977.0,9587.0,7294.0,6168.0,6168.0,142834.0,238929.0,137038.0,136843.0,101891.0,,11146.0,37545.0,0.0,4.71,6.4,2.66
6,2009Q4,138687.0,12631.0,7163.0,5914.0,5914.0,178394.0,275211.0,168722.0,167973.0,106489.0,0.0,7262.0,21135.0,0.0,4.26,5.68,2.3
7,2010Q1,139682.0,11250.0,6350.0,4765.0,4765.0,170543.0,268648.0,160627.0,55032.0,108021.0,0.0,7132.0,22496.0,0.0,3.41,4.44,1.75
8,2010Q2,144464.0,12472.0,7478.0,5470.0,5470.0,173243.0,272413.0,167655.0,63065.0,104758.0,0.0,6376.0,21564.0,7.83,3.79,5.14,2.02
9,2010Q3,133013.0,12965.0,6957.0,6140.0,6140.0,174860.0,273982.0,165883.0,61800.0,108099.0,0.0,6368.0,22518.0,6.05,4.62,5.77,2.25
10,2010Q4,152382.0,17802.0,10084.0,7576.0,7576.0,176063.0,282944.0,167269.0,63641.0,115675.0,0.0,6843.0,24683.0,5.79,4.97,6.77,2.72
11,2011Q1,221726.0,14843.0,8542.0,6400.0,6400.0,144142.0,284070.0,162007.0,58597.0,122063.0,0.0,7311.0,26508.0,4.34,2.89,5.38,2.27
12,2011Q2,256280.0,13689.0,7828.0,6012.0,6012.0,157272.0,299344.0,181776.0,79092.0,117568.0,0.0,7466.0,16818.0,1.81,2.35,5.02,2.06
13,2011Q3,214374.0,12640.0,6518.0,4914.0,4914.0,153384.0,305022.0,185074.0,82630.0,119948.0,0.0,6490.0,17254.0,2.14,2.29,4.14,1.63
14,2011Q4,175734.0,14462.0,7591.0,8093.0,8093.0,142857.0,309617.0,181600.0,79661.0,128017.0,0.0,5915.0,18791.0,1.91,4.61,6.53,2.63
15,2012Q1,199463.0,14350.0,6927.0,5193.0,5193.0,140411.0,312640.0,181981.0,80442.0,130659.0,,5147.0,19294.0,2.56,2.6,4.01,1.67
16,2012Q2,197878.0,13635.0,6526.0,4900.0,4900.0,139867.0,310503.0,182069.0,82247.0,128435.0,,4502.0,18870.0,3.04,2.48,3.78,1.57
17,2012Q3,245188.0,20978.0,10167.0,8304.0,8304.0,208884.0,318572.0,184550.0,85148.0,134022.0,,5046.0,19952.0,2.85,3.39,6.33,2.64
18,2012Q4,214217.0,14790.0,6231.0,5648.0,5648.0,208491.0,316961.0,180245.0,83590.0,136716.0,,4580.0,20528.0,3.25,2.64,4.17,1.78
19,2013Q1,239216.0,18117.0,8694.0,6518.0,6518.0,215412.0,330393.0,187301.0,90584.0,143092.0,,4832.0,21742.0,3.58,2.72,4.66,2.0
20,2013Q2,209785.0,15879.0,7235.0,5434.0,5434.0,221320.0,335744.0,195640.0,97528.0,140104.0,,4934.0,21173.0,3.97,2.59,3.84,1.63
21,2013Q3,259070.0,18112.0,8311.0,6261.0,6261.0,227291.0,344074.0,197709.0,100134.0,146365.0,,4545.0,22366.0,4.07,2.42,4.37,1.84
22,2013Q4,234208.0,18344.0,8348.0,6201.0,6201.0,238630.0,357065.0,207124.0,110650.0,149941.0,,4650.0,23047.0,4.45,2.65,4.19,1.77
23,2014Q1,229311.0,19274.0,9548.0,8566.0,8566.0,260841.0,377321.0,221017.0,122784.0,156305.0,,5040.0,24118.0,4.8,3.74,5.6,2.33
24,2014Q2,230728.0,18616.0,9845.0,7627.0,7627.0,267980.0,387796.0,232448.0,131445.0,155348.0,,5458.0,23936.0,4.43,3.31,4.89,1.99
25,2014Q3,237270.0,21278.0,10927.0,8571.0,8571.0,302370.0,421295.0,261050.0,158902.0,160244.0,,5898.0,24869.0,5.56,3.61,5.43,2.12
26,2014Q4,217696.0,21664.0,11227.0,15140.0,15140.0,319021.0,429599.0,271002.0,169636.0,158598.0,,7601.0,27253.0,4.58,6.95,9.5,3.56
27,2015Q1,243366.0,21806.0,10442.0,8097.0,8097.0,370494.0,467586.0,302750.0,199616.0,164836.0,,7512.0,28513.0,5.19,3.33,5.03,1.8
28,2015Q2,490928.0,25058.0,12991.0,10241.0,10241.0,324549.0,421764.0,257843.0,155498.0,163921.0,,8010.0,28410.0,3.87,2.09,6.23,2.3
29,2015Q3,325522.0,22192.0,11185.0,8755.0,8755.0,205636.0,395130.0,225456.0,123735.0,169674.0,,8045.0,29578.0,4.95,2.69,5.25,2.14
30,2015Q4,193469.0,20884.0,10014.0,7764.0,7764.0,201575.0,390081.0,215645.0,114552.0,174437.0,,6639.0,30556.0,5.84,4.01,4.51,1.98
31,2016Q1,164732.0,21847.0,10582.0,8380.0,8380.0,197620.0,384949.0,205134.0,52743.0,179816.0,,6693.0,31653.0,5.81,5.09,4.73,2.16
32,2016Q2,426824.0,26807.0,13048.0,12386.0,12386.0,211290.0,392138.0,212997.0,61235.0,179141.0,,7102.0,31596.0,9.11,2.9,6.9,3.19
33,2016Q3,487156.0,29254.0,22370.0,40431.0,40431.0,202659.0,399593.0,194148.0,41414.0,205446.0,,11108.0,18339.0,2.78,8.3,21.03,10.21
34,2016Q4,290305.0,27252.0,14509.0,11467.0,11467.0,192576.0,402857.0,186321.0,34267.0,216537.0,,9564.0,18548.0,3.09,3.95,5.43,2.86
35,2017Q1,693942.0,25978.0,12600.0,10605.0,10605.0,195295.0,404279.0,177438.0,23248.0,214331.0,12510.0,8368.0,19485.0,3.92,1.53,4.92,2.63
36,2017Q2,392851.0,26730.0,12915.0,10300.0,10300.0,177889.0,450814.0,229650.0,126210.0,221164.0,,7021.0,18968.0,4.3,2.62,4.73,2.41
37,2017Q3,200385.0,29625.0,9383.0,7459.0,7459.0,190943.0,465762.0,242639.0,114875.0,223123.0,,3656.0,19147.0,8.48,3.72,3.36,1.63
38,2017Q4,351955.0,28588.0,10699.0,8525.0,8525.0,175201.0,466596.0,234948.0,130316.0,231648.0,,3354.0,19922.0,8.26,2.42,3.75,1.83
39,2018Q1,581637.0,29098.0,11463.0,8965.0,8965.0,177370.0,480258.0,245145.0,90287.0,235113.0,,3204.0,20237.0,8.58,1.54,3.84,1.89
40,2018Q2,589208.0,30371.0,13030.0,10320.0,10320.0,165367.0,467893.0,234028.0,99719.0,233865.0,,3206.0,20123.0,8.98,1.75,4.4,2.18
41,2018Q3,451727.0,32909.0,14345.0,11416.0,11416.0,253529.0,596507.0,354526.0,204229.0,241981.0,,3566.0,20861.0,7.04,2.53,4.8,2.15
42,2018Q4,825913.0,33065.0,13720.0,10152.0,10152.0,218357.0,559992.0,311159.0,161482.0,248833.0,,3714.0,21484.0,6.46,1.23,4.14,1.76
43,2019Q1,356479.0,27036.0,9837.0,7928.0,7928.0,166407.0,511062.0,254301.0,103732.0,256761.0,,3620.0,22205.0,8.29,2.22,3.14,1.48
44,2019Q2,522292.0,30628.0,12937.0,10445.0,10445.0,148479.0,487892.0,235993.0,82251.0,251899.0,,3631.0,21763.0,7.9,2.0,4.11,2.09
45,2019Q3,247326.0,35173.0,13604.0,10941.0,10941.0,161744.0,500639.0,244400.0,89365.0,256240.0,,3588.0,22157.0,8.14,4.42,4.31,2.21
46,2019Q4,749005.0,31791.0,12057.0,9609.0,9609.0,135376.0,476654.0,214106.0,57618.0,262548.0,,3538.0,22731.0,7.23,1.28,3.7,1.97
47,2020Q1,462186.0,30309.0,11599.0,9346.0,9346.0,127638.0,475600.0,207006.0,49805.0,268594.0,,3667.0,23280.0,6.52,2.02,3.52,1.96
48,2020Q2,515358.0,30706.0,12556.0,9208.0,9208.0,132541.0,491275.0,221334.0,63792.0,269942.0,,3555.0,23403.0,6.78,1.79,3.42,1.9
49,2020Q3,303259.0,31443.0,12292.0,11350.0,11350.0,128106.0,504195.0,229503.0,71915.0,274691.0,,3592.0,23835.0,7.93,3.74,4.17,2.28
50,2020Q4,312057.0,31827.0,9875.0,11580.0,11580.0,138574.0,521000.0,239555.0,90523.0,281445.0,,3771.0,24449.0,7.82,3.71,4.16,2.26
51,2021Q1,483806.0,33115.0,12699.0,10144.0,10144.0,143619.0,527353.0,244185.0,53144.0,283168.0,,3844.0,24605.0,8.27,2.1,3.59,1.94
52,2021Q2,383291.0,32159.0,18554.0,17964.0,17964.0,183364.0,575757.0,289412.0,62868.0,286346.0,,4640.0,0.0,6.72,4.69,6.31,3.26
53,2021Q3,182128.0,1909.0,-231.0,-151.0,-151.0,168105.0,561042.0,276431.0,49887.0,284612.0,,3594.0,24736.0,8.85,-0.08,-0.05,-0.03
54,2021Q4,315570.0,17836.0,5124.0,5037.0,5037.0,186474.0,593588.0,307240.0,196906.0,286349.0,,3000.0,24894.0,10.84,1.6,1.76,0.87
