,quarter,roa
0,2009Q3,2.55
1,2009Q4,2.47
2,2010Q1,3.58
3,2010Q2,5.43
4,2010Q3,1.72
5,2010Q4,1.72
6,2011Q1,2.99
7,2011Q2,1.31
8,2011Q3,1.28
9,2011Q4,-1.87
10,2012Q1,0.3
11,2012Q2,0.68
12,2012Q3,2.97
13,2012Q4,2.91
14,2013Q1,0.15
15,2013Q2,1.97
16,2013Q3,2.79
17,2013Q4,2.62
18,2014Q1,1.54
19,2014Q2,2.04
20,2014Q3,0.06
21,2014Q4,5.94
22,2015Q1,1.57
23,2015Q2,4.26
24,2015Q3,2.97
25,2015Q4,2.61
26,2016Q1,0.81
27,2016Q2,3.42
28,2016Q3,-0.15
29,2016Q4,8.61
30,2017Q1,2.59
31,2017Q2,0.72
32,2017Q3,2.88
33,2017Q4,2.93
34,2018Q1,3.03
35,2018Q2,0.98
36,2018Q3,2.46
37,2018Q4,3.15
38,2019Q1,2.19
39,2019Q2,1.64
40,2019Q3,2.07
41,2019Q4,1.63
42,2020Q1,0.33
43,2020Q2,-0.14
44,2020Q3,0.46
45,2020Q4,-0.19
46,2021Q1,2.17
47,2021Q2,1.1
48,2021Q3,0.18
49,2021Q4,0.97
50,2022Q1,0.95
51,2022Q2,0.45
