,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
10,2011Q4,10579.0,3583.0,922.0,591.0,591.0,378036.0,,523821.0,12417.0,12417.0,511405.0,0.0,26.0,10167.0,113.48,5.58,0.23,0.22
11,2012Q1,9383.0,2712.0,122.0,92.0,92.0,406493.0,,548430.0,36988.0,36988.0,511443.0,0.0,25.0,10168.0,228.68,0.98,0.24,0.23
12,2012Q2,8980.0,-113.0,-3052.0,1001.0,1001.0,368792.0,,567435.0,55755.0,55755.0,511680.0,0.0,44.0,10173.0,137.55,11.14,0.43,0.4
13,2012Q3,6305.0,-1335.0,-4046.0,-4039.0,-4039.0,343443.0,,557801.0,49604.0,49604.0,508197.0,0.0,-47.0,10103.0,-83.27,-64.06,-0.46,-0.43
14,2012Q4,5223.0,6208.0,2258.0,1693.0,1693.0,311131.0,,527255.0,16800.0,16800.0,510455.0,,-25.0,10148.0,-188.62,32.42,-0.25,-0.23
15,2013Q1,4663.0,3622.0,1812.0,1359.0,1359.0,308549.0,,526885.0,15367.0,15367.0,511518.0,,0.0,10169.0,14236.09,29.15,0.0,0.0
16,2013Q2,12616.0,2163.0,-536.0,-533.0,-533.0,362228.0,,526884.0,15899.0,15899.0,510984.0,,-30.0,10159.0,-135.72,-4.23,-0.3,-0.28
17,2013Q3,4924.0,4470.0,2744.0,4831.0,4831.0,357272.0,,527542.0,12285.0,12285.0,515258.0,,146.0,10244.0,25.32,98.13,1.44,1.39
18,2013Q4,8599.0,-2862.0,-4918.0,-4790.0,-4790.0,369578.0,,516545.0,6077.0,6077.0,510468.0,,17.0,10148.0,260.8,-55.7,0.17,0.17
19,2014Q1,6010.0,5611.0,3737.0,3737.0,3737.0,532000.0,,690619.0,175946.0,175946.0,514673.0,,65.0,10232.0,106.93,62.19,0.63,0.57
20,2014Q2,8224.0,-13180.0,-15584.0,-11452.0,-11452.0,375002.0,,515351.0,12129.0,12039.0,503222.0,,-153.0,10004.0,-30.81,-139.25,-1.5,-1.36
21,2014Q3,12024.0,-19371.0,-21490.0,-21397.0,-21397.0,354990.0,,494817.0,13248.0,13158.0,481569.0,,-674.0,9574.0,-7.86,-177.96,-6.75,-6.12
22,2014Q4,31329.0,36199.0,33278.0,33387.0,33387.0,439692.0,,529347.0,14390.0,14300.0,514956.0,,85.0,10238.0,62.35,106.57,0.85,0.77
23,2015Q1,7946.0,3788.0,1346.0,1071.0,1071.0,436758.0,,529042.0,7930.0,7840.0,521113.0,,32.0,10360.0,181.24,13.48,0.32,0.31
24,2015Q2,17755.0,10047.0,7227.0,7317.0,7317.0,428428.0,,549844.0,21253.0,21163.0,528590.0,,405.0,10509.0,20.73,41.21,3.98,3.88
25,2015Q3,7594.0,-5310.0,-7822.0,-7843.0,-7843.0,424731.0,,545607.0,25092.0,25002.0,520515.0,,675.0,10348.0,11.86,-103.29,6.51,6.3
26,2015Q4,7465.0,8671.0,6409.0,6488.0,6488.0,424196.0,,545124.0,18120.0,18030.0,527003.0,,140.0,10477.0,54.36,86.91,1.34,1.3
27,2016Q1,11406.0,14880.0,12954.0,11874.0,11874.0,545858.0,14646.0,563577.0,24684.0,24684.0,538893.0,,355.0,10714.0,15.23,104.11,3.37,3.24
28,2016Q2,10005.0,8486.0,6060.0,5738.0,5738.0,521851.0,21686.0,539251.0,-5380.0,-5380.0,544631.0,,323.0,10828.0,16.71,57.34,3.05,2.96
29,2016Q3,8771.0,7116.0,5527.0,4424.0,4424.0,490991.0,47130.0,552313.0,3909.0,3819.0,548404.0,,567.0,10903.0,8.29,50.44,5.28,5.19
30,2016Q4,8198.0,-18048.0,-19895.0,-16932.0,-16932.0,474104.0,14185.0,535479.0,4008.0,4008.0,531471.0,,101.0,10566.0,42.38,-206.53,0.94,0.93
31,2017Q1,8183.0,6675.0,5255.0,4862.0,4862.0,471502.0,22540.0,546719.0,9884.0,9884.0,536835.0,,-38.0,10673.0,-108.03,59.41,-0.35,-0.35
32,2017Q2,9988.0,8337.0,5921.0,5086.0,5086.0,482037.0,9282.0,557043.0,13159.0,13159.0,543885.0,,-51.0,10813.0,-82.51,50.92,-0.47,-0.47
33,2017Q3,12255.0,3091.0,1208.0,954.0,954.0,504316.0,28689.0,579109.0,36363.0,36363.0,542746.0,,-120.0,10790.0,-35.86,7.78,-1.12,-1.09
34,2017Q4,27512.0,6971.0,4597.0,2724.0,2724.0,517050.0,24908.0,591919.0,46449.0,46449.0,545469.0,,271.0,10844.0,14.77,9.9,2.51,2.4
35,2018Q1,23719.0,-1625.0,-4119.0,-4116.0,-4116.0,525890.0,30618.0,556594.0,13608.0,13548.0,542986.0,,92.0,10795.0,36.79,-17.35,0.85,0.81
36,2018Q2,-15663.0,-17469.0,-19770.0,-19891.0,-19891.0,540462.0,30040.0,577121.0,54026.0,53966.0,523095.0,,-404.0,10400.0,-6.93,126.99,-3.77,-3.53
37,2018Q3,3577.0,-10784.0,-13462.0,-13384.0,-13384.0,539225.0,19239.0,575542.0,61619.0,61559.0,513923.0,,-689.0,10217.0,-4.5,-374.21,-6.52,-6.03
38,2018Q4,73464.0,75472.0,72721.0,72801.0,72801.0,613132.0,17739.0,649462.0,62738.0,62678.0,586724.0,,704.0,11664.0,4.26,99.1,6.54,6.01
39,2019Q1,6516.0,-87540.0,-90582.0,-90419.0,-90419.0,516810.0,14585.0,552885.0,51209.0,51079.0,501676.0,,-1012.0,9974.0,-3.26,-1387.54,-9.58,-8.64
40,2019Q2,9290.0,-12249.0,-15366.0,-15377.0,-15377.0,516639.0,29027.0,552544.0,66534.0,66404.0,486010.0,,-922.0,9662.0,-2.93,-165.52,-8.45,-7.63
41,2019Q3,4788.0,-49858.0,-52605.0,-52523.0,-52523.0,448046.0,15420.0,483807.0,50278.0,50148.0,433529.0,,-1700.0,8619.0,-1.12,-1096.89,-17.04,-15.28
42,2019Q4,6679.0,81438.0,78984.0,79073.0,79073.0,525368.0,12140.0,561161.0,48559.0,48429.0,512601.0,,-1575.0,10191.0,-1.21,1183.82,-16.39,-14.74
43,2020Q1,3427.0,-11344.0,-14156.0,-14006.0,-14006.0,511384.0,15635.0,546838.0,48655.0,48525.0,498183.0,,-56.0,9904.0,-28.41,-408.7,-0.59,-0.53
44,2020Q2,2550.0,227.0,-2018.0,-1916.0,-1916.0,464840.0,16583.0,500161.0,3938.0,3808.0,496223.0,,211.0,9865.0,9.94,-75.15,-0.39,-0.37
45,2020Q3,2499.0,5651.0,3993.0,4141.0,4141.0,469033.0,15930.0,504334.0,3970.0,3840.0,500364.0,,1338.0,9948.0,1.64,165.7,0.83,0.82
46,2020Q4,25571.0,24145.0,22126.0,22203.0,22203.0,491060.0,16188.0,526173.0,3606.0,3476.0,522567.0,,207.0,10389.0,17.38,86.83,4.34,4.31
47,2021Q1,5907.0,-24686.0,-26778.0,-26662.0,-26662.0,469193.0,18065.0,504197.0,8293.0,8163.0,495905.0,,-44.0,9859.0,-141.85,-451.35,-5.24,-5.18
48,2021Q2,7355.0,46910.0,44820.0,44858.0,44858.0,514209.0,16724.0,548883.0,8120.0,8060.0,540763.0,,885.0,10751.0,9.94,609.91,8.65,8.52
49,2021Q3,3440.0,-35704.0,-37568.0,-37568.0,-37568.0,473079.0,16940.0,508391.0,4846.0,4786.0,503546.0,,56.0,10011.0,193.64,-1091.94,-7.19,-7.11
50,2021Q4,19736.0,30318.0,28488.0,28378.0,28378.0,501952.0,27090.0,537112.0,5189.0,5129.0,531923.0,,179.0,10575.0,101.09,143.79,5.48,5.43
51,2022Q1,4051.0,-10153.0,-12449.0,-12449.0,-12449.0,489436.0,6811.0,524665.0,5267.0,5207.0,519397.0,,462.0,10326.0,29.25,-307.3,-2.37,-2.35
52,2022Q2,5384.0,37439.0,35257.0,35257.0,35257.0,524860.0,3503.0,559935.0,5280.0,5220.0,554654.0,,271.0,11027.0,29.55,654.81,6.57,6.5
