Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,MCC,MCC,MCC,MCC,MCC,MCC,MCC,MCC,MCC,MCC,MCC,MCC
date,,,,,,,,,,,,
2010-04-26,12.99,-1.9,-5.94,30.1,32.0,35.0,32.0,189950000,0,5800,0,5800
2010-04-27,13.6,-1.3,-3.96,31.5,33.0,34.0,32.8,208110000,0,6500,0,6500
2010-04-28,13.17,-1.5,-4.69,30.5,31.5,32.0,32.0,151250000,0,4900,0,4900
2010-04-29,13.6,0.6,1.94,31.5,31.5,31.5,30.9,381220000,0,12200,0,12200
2010-05-04,13.43,-0.1,-0.32,31.1,31.3,31.3,31.2,55440000,0,1800,0,1800
2010-05-05,13.77,1.1,3.57,31.9,30.8,32.0,30.8,282150000,0,8900,0,8900
2010-05-06,13.81,0.3,0.95,32.0,32.0,32.0,31.7,384000000,0,12000,0,12000
2010-05-07,13.81,0.0,0.0,32.0,30.0,32.0,32.0,50150000,0,1600,0,1600
2010-05-10,13.55,0.1,0.32,31.4,30.5,31.4,31.3,167670000,0,5400,0,5400
2010-05-11,12.95,-1.1,-3.54,30.0,31.3,31.3,31.1,550660000,0,18200,0,18200
2010-05-12,13.17,0.2,0.66,30.5,30.5,30.7,30.3,737330000,0,24100,0,24100
2010-05-13,12.73,-1.1,-3.59,29.5,29.5,29.5,30.6,5900000,0,200,0,200
2010-05-14,13.6,2.0,6.78,31.5,30.5,31.5,29.5,312050000,0,10100,0,10100
2010-05-17,12.78,-1.3,-4.21,29.6,29.6,30.6,30.9,12040000,0,400,0,400
2010-05-18,13.04,0.1,0.33,30.2,30.2,30.2,30.1,3020000,0,100,0,100
2010-05-19,12.13,-2.1,-6.95,28.1,30.2,30.2,30.2,71490000,0,2500,0,2500
2010-05-20,13.17,1.9,6.64,30.5,28.0,30.5,28.6,305690000,0,10700,0,10700
2010-05-21,12.09,-0.6,-2.1,28.0,28.5,28.5,28.6,332710000,0,12100,0,12100
2010-05-24,11.05,-1.9,-6.91,25.6,26.0,26.0,27.5,61490000,0,2400,0,2400
2010-05-25,10.32,-1.7,-6.64,23.9,25.3,25.3,25.6,727160000,0,30400,0,30400
2010-05-26,11.01,1.6,6.69,25.5,25.5,25.5,23.9,152000000,0,6000,0,6000
2010-05-27,11.66,1.7,6.72,27.0,26.5,27.0,25.3,115350000,0,4400,0,4400
2010-05-28,12.09,1.8,6.87,28.0,27.9,28.0,26.2,109180000,0,3900,0,3900
2010-05-31,11.79,-0.7,-2.5,27.3,27.2,27.3,28.0,35390000,0,1300,0,1300
2010-06-01,12.0,0.6,2.21,27.8,28.0,28.0,27.2,8360000,0,300,0,300
2010-06-02,12.04,0.0,0.0,27.9,27.9,27.9,27.9,65400000,0,2400,0,2400
2010-06-03,12.43,1.5,5.49,28.8,28.8,28.8,27.3,2880000,0,100,0,100
2010-06-04,11.7,-1.7,-5.9,27.1,27.1,27.1,28.8,27100000,0,1000,0,1000
2010-06-07,10.92,-1.8,-6.64,25.3,25.4,27.1,27.1,119320000,0,4700,0,4700
2010-06-08,11.7,1.7,6.69,27.1,25.9,27.1,25.4,52400000,0,2000,0,2000
2010-06-09,11.66,0.8,3.05,27.0,27.0,27.0,26.2,2700000,0,100,0,100
2010-06-10,11.61,-0.1,-0.37,26.9,26.9,26.9,27.0,26900000,0,1000,0,1000
2010-06-11,10.88,-1.7,-6.32,25.2,25.2,25.2,26.9,2520000,0,100,0,100
2010-06-14,11.61,1.7,6.75,26.9,26.0,26.9,25.2,34770000,0,1300,0,1300
2010-06-15,11.66,0.3,1.12,27.0,28.5,28.5,26.7,33450000,0,1200,0,1200
2010-06-16,11.22,-1.9,-6.81,26.0,26.0,26.9,27.9,486620000,1300000000,18700,50000,68700
2010-06-17,11.27,0.1,0.38,26.1,27.6,27.6,26.0,130950000,0,4900,0,4900
2010-06-18,11.22,-0.7,-2.62,26.0,26.0,26.0,26.7,5200000,0,200,0,200
2010-06-21,11.22,0.0,0.0,26.0,26.1,26.1,26.0,20810000,0,800,0,800
2010-06-22,11.66,1.0,3.85,27.0,26.0,27.0,26.0,33900000,1210000000,1300,50000,51300
2010-06-23,11.61,0.8,3.07,26.9,25.5,26.9,26.1,69270000,0,2700,0,2700
2010-06-24,10.96,-0.3,-1.17,25.4,25.6,25.6,25.7,233810000,0,9200,0,9200
2010-06-25,10.79,-0.4,-1.57,25.0,25.0,25.0,25.4,15000000,0,600,0,600
2010-06-28,10.79,0.0,0.0,25.0,26.7,26.7,25.0,27890000,0,1100,0,1100
2010-06-29,11.22,0.6,2.36,26.0,26.5,26.5,25.4,31250000,0,1200,0,1200
2010-06-30,10.79,-1.0,-3.85,25.0,25.0,25.0,26.0,56900000,0,2300,0,2300
2010-07-01,10.49,-0.4,-1.62,24.3,25.0,25.0,24.7,97570000,1150000000,4000,50000,54000
2010-07-02,10.45,-0.2,-0.82,24.2,24.5,24.9,24.4,105090000,0,4300,0,4300
2010-07-05,10.49,-0.1,-0.41,24.3,25.8,26.1,24.4,54240000,0,2200,0,2200
2010-07-06,10.36,-0.7,-2.83,24.0,24.7,24.7,24.7,105550000,0,4300,0,4300
2010-07-07,11.22,1.5,6.12,26.0,26.0,26.0,24.5,2600000,0,100,0,100
2010-07-08,10.45,-1.8,-6.92,24.2,24.2,24.2,26.0,314600000,0,13000,0,13000
2010-07-09,10.79,0.8,3.31,25.0,25.0,25.0,24.2,2500000,0,100,0,100
2010-07-12,10.45,-0.8,-3.2,24.2,26.1,26.1,25.0,150110000,0,6200,0,6200
2010-07-13,10.45,0.0,0.0,24.2,25.8,25.8,24.2,116530000,0,4800,0,4800
2010-07-14,10.45,-0.1,-0.41,24.2,25.0,25.0,24.3,147450000,0,6100,0,6100
2010-07-15,10.36,-0.2,-0.83,24.0,24.7,24.7,24.2,7270000,0,300,0,300
2010-07-16,10.79,0.8,3.31,25.0,25.0,25.0,24.2,2500000,0,100,0,100
2010-07-19,10.45,-0.8,-3.2,24.2,24.2,24.2,25.0,77180000,0,3200,0,3200
2010-07-20,10.58,0.4,1.66,24.5,24.1,24.5,24.1,125650000,0,5200,0,5200
2010-07-21,10.45,0.0,0.0,24.2,24.9,24.9,24.2,34160000,0,1400,0,1400
2010-07-22,10.36,-0.4,-1.64,24.0,24.4,24.4,24.4,96950000,0,4000,0,4000
2010-07-23,10.79,0.8,3.31,25.0,25.0,25.0,24.2,2500000,0,100,0,100
2010-07-26,10.32,-1.1,-4.4,23.9,23.5,23.9,25.0,52100000,0,2200,0,2200
2010-07-27,9.58,-1.5,-6.33,22.2,24.5,24.5,23.7,69050000,0,3100,0,3100
2010-07-28,9.63,0.0,0.0,22.3,22.5,22.7,22.3,1553190000,0,69900,0,69900
2010-07-29,10.23,1.5,6.76,23.7,23.7,23.7,22.2,414730000,1770885000,17500,85550,103050
2010-07-30,10.36,0.3,1.27,24.0,25.3,25.3,23.7,56670000,0,2300,0,2300
2010-08-02,10.62,0.0,0.0,24.6,25.2,25.2,24.6,29690000,0,1200,0,1200
2010-08-03,9.93,-1.7,-6.88,23.0,23.2,24.0,24.7,160230000,0,6900,0,6900
2010-08-04,9.93,-0.2,-0.86,23.0,22.3,23.0,23.2,108580000,0,5000,0,5000
2010-08-05,10.02,1.5,6.91,23.2,23.2,23.2,21.7,2320000,0,100,0,100
2010-08-06,10.36,0.8,3.45,24.0,24.0,24.0,23.2,2400000,0,100,0,100
2010-08-09,9.67,-1.6,-6.67,22.4,24.1,24.1,24.0,208210000,0,9200,0,9200
2010-08-10,9.11,-1.5,-6.64,21.1,21.1,21.1,22.6,99170000,0,4700,0,4700
2010-08-11,9.45,0.8,3.79,21.9,21.9,21.9,21.1,2190000,0,100,0,100
2010-08-12,9.45,0.0,0.0,21.9,21.9,21.9,21.9,0,0,0,0,0
2010-08-13,9.45,0.0,0.0,21.9,21.9,21.9,21.9,43800000,0,2000,0,2000
2010-08-16,10.1,1.5,6.85,23.4,23.4,23.4,21.9,35100000,0,1500,0,1500
2010-08-17,10.49,0.9,3.85,24.3,24.5,24.5,23.4,257880000,0,10600,0,10600
2010-08-18,9.76,-1.7,-7.0,22.6,22.6,22.6,24.3,72320000,0,3200,0,3200
2010-08-19,10.02,0.6,2.65,23.2,23.0,23.2,22.6,655140000,0,28500,0,28500
2010-08-20,9.93,0.0,0.0,23.0,23.0,23.0,23.0,0,0,0,0,0
2010-08-23,9.71,-0.5,-2.17,22.5,22.5,22.5,23.0,56250000,0,2500,0,2500
2010-08-24,9.93,0.5,2.22,23.0,21.1,23.0,22.5,64800000,0,2900,0,2900
2010-08-25,9.85,0.5,2.33,22.0,21.5,22.0,21.5,152100000,0,7000,0,7000
2010-08-26,9.85,0.3,1.38,22.0,22.0,22.0,21.7,44000000,0,2000,0,2000
2010-08-27,10.07,0.5,2.27,22.5,22.0,22.5,22.0,219150000,0,9900,0,9900
2010-08-30,9.9,0.0,0.0,22.1,22.1,22.2,22.1,121650000,0,5500,0,5500
2010-08-31,9.85,-0.1,-0.45,22.0,22.0,22.0,22.1,48400000,0,2200,0,2200
2010-09-01,9.9,0.1,0.45,22.1,22.0,22.2,22.0,168010000,0,7600,0,7600
2010-09-06,10.52,1.4,6.33,23.5,23.4,23.5,22.1,39850000,0,1700,0,1700
2010-09-07,10.97,1.1,4.7,24.5,24.0,24.9,23.4,137030000,0,5700,0,5700
2010-09-08,10.75,0.0,0.0,24.0,24.0,24.0,24.0,156000000,0,6500,0,6500
2010-09-09,10.97,0.5,2.08,24.5,24.9,24.9,24.0,142140000,0,5800,0,5800
2010-09-10,10.97,0.0,0.0,24.5,24.5,24.5,24.5,122500000,0,5000,0,5000
2010-09-13,11.01,0.1,0.41,24.6,25.0,25.0,24.5,19800000,0,800,0,800
2010-09-14,11.19,0.2,0.81,25.0,25.0,25.0,24.8,75000000,0,3000,0,3000
2010-09-15,11.19,0.0,0.0,25.0,25.0,25.0,25.0,0,0,0,0,0
2010-09-16,11.19,0.0,0.0,25.0,25.0,25.0,25.0,0,1538800000,0,64000,64000
2010-09-17,11.19,0.0,0.0,25.0,25.0,25.0,25.0,20000000,0,800,0,800
2010-09-20,11.28,0.2,0.8,25.2,25.0,25.2,25.0,60080000,0,2400,0,2400
2010-09-21,11.19,0.0,0.0,25.0,25.0,25.0,25.0,150000000,0,6000,0,6000
2010-09-22,10.97,-0.5,-2.0,24.5,26.0,26.0,25.0,321100000,0,12900,0,12900
2010-09-23,11.19,0.1,0.4,25.0,25.0,25.0,24.9,250000000,0,10000,0,10000
2010-09-24,11.19,0.0,0.0,25.0,25.0,25.0,25.0,200000000,0,8000,0,8000
2010-09-27,11.19,0.0,0.0,25.0,25.0,25.0,25.0,50000000,0,2000,0,2000
2010-09-28,11.24,0.1,0.4,25.1,25.0,25.1,25.0,301050000,0,12000,0,12000
2010-09-29,11.24,0.0,0.0,25.1,25.1,25.1,25.1,0,0,0,0,0
2010-09-30,10.75,-1.1,-4.38,24.0,24.5,24.5,25.1,240500000,0,10000,0,10000
2010-10-01,11.19,0.9,3.73,25.0,25.0,25.0,24.1,2500000,154200000,100,6000,6100
2010-10-04,11.19,0.0,0.0,25.0,25.0,25.0,25.0,30000000,0,1200,0,1200
2010-10-05,11.19,0.0,0.0,25.0,25.0,25.0,25.0,0,0,0,0,0
2010-10-06,11.19,0.0,0.0,25.0,25.0,25.0,25.0,0,0,0,0,0
2010-10-07,10.97,-0.5,-2.0,24.5,24.0,24.5,25.0,51150000,0,2100,0,2100
2010-10-08,10.88,-0.1,-0.41,24.3,24.3,24.3,24.4,145800000,0,6000,0,6000
2010-10-11,10.75,-0.3,-1.23,24.0,24.3,24.3,24.3,141770000,0,5900,0,5900
2010-10-12,10.75,0.0,0.0,24.0,24.3,24.3,24.0,93720000,0,3900,0,3900
2010-10-13,10.75,0.0,0.0,24.0,24.0,24.0,24.0,0,0,0,0,0
2010-10-14,10.75,0.0,0.0,24.0,24.0,24.0,24.0,48000000,0,2000,0,2000
2010-10-15,10.97,0.5,2.08,24.5,24.5,24.5,24.0,2450000,0,100,0,100
2010-10-18,10.75,-0.5,-2.04,24.0,24.0,24.0,24.5,120000000,0,5000,0,5000
2010-10-19,10.75,0.0,0.0,24.0,24.0,24.0,24.0,9600000,0,400,0,400
2010-10-20,10.75,0.0,0.0,24.0,24.0,24.0,24.0,0,0,0,0,0
2010-10-21,10.75,0.0,0.0,24.0,24.0,24.0,24.0,24000000,0,1000,0,1000
2010-10-22,10.75,0.0,0.0,24.0,24.0,24.0,24.0,0,0,0,0,0
2010-10-25,10.75,0.0,0.0,24.0,24.0,24.0,24.0,0,0,0,0,0
2010-10-26,11.42,1.5,6.25,25.5,24.0,25.6,24.0,306550000,0,12100,0,12100
2010-10-27,10.75,-1.3,-5.14,24.0,24.0,24.0,25.3,120000000,0,5000,0,5000
2010-10-28,10.75,0.0,0.0,24.0,24.0,24.0,24.0,24000000,0,1000,0,1000
2010-10-29,10.75,0.0,0.0,24.0,24.9,24.9,24.0,72900000,0,3000,0,3000
2010-11-01,10.88,0.0,0.0,24.3,24.3,24.3,24.3,0,0,0,0,0
2010-11-02,10.88,0.0,0.0,24.3,24.3,24.3,24.3,0,0,0,0,0
2010-11-03,10.88,0.0,0.0,24.3,24.3,24.3,24.3,0,0,0,0,0
2010-11-04,11.42,1.2,4.94,25.5,26.0,26.0,24.3,279000000,0,11000,0,11000
2010-11-05,11.19,-0.4,-1.57,25.0,25.0,25.0,25.4,125000000,0,5000,0,5000
2010-11-08,11.19,0.0,0.0,25.0,25.0,25.0,25.0,0,0,0,0,0
2010-11-09,10.75,-1.0,-4.0,24.0,24.0,24.0,25.0,96000000,0,4000,0,4000
2010-11-10,10.75,0.0,0.0,24.0,24.0,24.0,24.0,0,0,0,0,0
2010-11-11,10.52,-0.5,-2.08,23.5,24.0,24.0,24.0,98350000,0,4100,0,4100
2010-11-12,11.1,0.8,3.33,24.8,24.8,24.8,24.0,2480000,0,100,0,100
2010-11-15,11.1,0.0,0.0,24.8,24.8,24.8,24.8,0,0,0,0,0
2010-11-16,11.15,0.1,0.4,24.9,25.0,25.0,24.8,324700000,0,13000,0,13000
2010-11-17,11.19,0.0,0.0,25.0,25.0,25.0,25.0,0,0,0,0,0
2010-11-18,11.19,0.0,0.0,25.0,25.0,25.0,25.0,525000000,0,21000,0,21000
2010-11-19,11.28,0.2,0.8,25.2,25.1,25.2,25.0,403100000,0,16000,0,16000
2010-11-22,11.15,-0.3,-1.19,24.9,24.9,24.9,25.2,448200000,0,18000,0,18000
2010-11-23,11.15,0.0,0.0,24.9,24.9,24.9,24.9,0,0,0,0,0
2010-11-24,10.75,-0.9,-3.61,24.0,24.8,24.8,24.9,840900000,0,34000,0,34000
2010-11-25,11.1,0.1,0.4,24.8,24.8,24.8,24.7,520800000,0,21000,0,21000
2010-11-26,11.15,0.1,0.4,24.9,24.9,24.9,24.8,498000000,0,20000,0,20000
2010-11-29,11.19,0.1,0.4,25.0,25.0,25.0,24.9,425000000,0,17000,0,17000
2010-11-30,11.19,0.0,0.0,25.0,25.0,25.0,25.0,25000000,0,1000,0,1000
2010-12-01,10.75,-1.0,-4.0,24.0,24.0,24.0,25.0,48000000,0,2000,0,2000
2010-12-02,10.75,0.0,0.0,24.0,24.0,24.0,24.0,4800000,0,200,0,200
