,quarter,roa
0,2009Q1,2.03
1,2009Q3,17.08
2,2009Q4,8.11
3,2010Q1,3.87
4,2010Q2,3.84
5,2010Q3,4.81
6,2010Q4,4.52
7,2011Q1,2.2
8,2011Q2,5.79
9,2011Q3,3.24
10,2011Q4,6.5
11,2012Q1,2.28
12,2012Q2,4.84
13,2012Q3,3.38
14,2012Q4,12.79
15,2013Q1,0.75
16,2013Q2,6.29
17,2013Q3,0.89
18,2013Q4,1.19
19,2014Q1,1.46
20,2014Q2,2.59
21,2014Q3,3.96
22,2014Q4,3.06
23,2015Q1,2.75
24,2015Q2,4.3
25,2015Q3,5.18
26,2015Q4,0.43
27,2016Q1,2.69
28,2016Q2,2.69
29,2016Q3,7.03
30,2016Q4,4.41
31,2017Q1,5.23
32,2017Q2,3.81
33,2017Q3,5.06
34,2017Q4,4.24
35,2018Q1,1.23
36,2018Q2,4.92
37,2018Q3,3.99
38,2018Q4,1.91
39,2019Q1,1.13
40,2019Q2,2.13
41,2019Q3,5.69
42,2019Q4,1.78
43,2020Q1,0.88
44,2020Q2,4.53
45,2020Q3,7.13
46,2020Q4,6.61
47,2021Q1,2.34
48,2021Q2,1.08
49,2021Q3,2.83
50,2021Q4,15.43
51,2022Q1,2.04
