quarter,amihud,ln_amihud
2009Q4,0.913500441957394,-0.09047141935752165
2010Q1,0.921438823472392,-0.0818188920604208
2010Q2,0.03549629121599602,-3.3383270607472735
2010Q3,0.6037527919427554,-0.50459044969022
2010Q4,1.0047243908758867,0.004713265966499421
2011Q1,4.418716568586397,1.4858492848262375
2011Q2,7.244258992572417,1.980209292083934
2011Q3,5.056812986745006,1.6207364403471924
2011Q4,4.6209180037451745,1.5305933874643431
2012Q1,2.995082286877587,1.0969717059404351
2012Q2,8.020753578996736,2.082032379932648
2012Q3,17.633554748114488,2.8698036067211565
2012Q4,12.3034810933615,2.5098822380574246
2013Q1,5.37133864324086,1.6810771592505478
2013Q2,4.511198648786679,1.5065628939866458
2013Q3,0.09778007493333941,-2.3250344554856497
2013Q4,0.04971656468727273,-3.001417107903003
2014Q1,0.05785687563597765,-2.8497829795790004
2014Q2,1.3594346245339548,0.30706889605914217
2014Q3,0.590985350082883,-0.525964050237111
2014Q4,7.748817735127241,2.0475402814221115
2015Q1,0.3355143281643716,-1.0920906165840383
2015Q2,1.5282072021702668,0.4240952850655758
2015Q3,2.659128420047596,0.9779984074645627
2015Q4,5.5290896788132065,1.7100231869408804
2016Q1,3.3034725303726376,1.1949741971429957
2016Q2,6.301417981101187,1.8407746844368698
2016Q3,8.921746664281624,2.1884917418041323
2016Q4,3.884644761259571,1.3570315410956273
2017Q1,2.067105146641943,0.7261491486085188
2017Q2,3.9808729889419237,1.3815011391992353
2017Q3,3.0845866076357833,1.1264176476120875
2017Q4,1.2365273263804606,0.21230690751715148
2018Q1,1.8789452407101932,0.6307105772233765
2018Q2,2.7431817860214514,1.0091184824614785
2018Q3,3.506725914169371,1.2546828141744
2018Q4,3.6840233598228442,1.3040054592586368
2019Q1,3.970722661142965,1.3789481086481559
2019Q2,3.2797557928459597,1.1877689662236384
2019Q3,4.244545309183827,1.4456347019377858
2019Q4,5.682793985540124,1.7374430106531717
2020Q1,6.767584201357569,1.9121441844470293
2020Q2,7.967767940304079,2.075404395900365
2020Q3,9.02784953613334,2.200314192459884
2020Q4,1.9825391400675778,0.6843784171151213
2021Q1,0.29667035012771176,-1.215133688840315
2021Q2,0.8619105384681504,-0.14860379738398263
2021Q3,1.3947211871690175,0.3326945294688312
2021Q4,0.28295422809799714,-1.262470132589549
2022Q1,0.8842492033482617,-0.12301635183191276
2022Q2,6.953766013260328,1.939283385228418
2022Q3,5.172102544785467,1.6432792876244036
