,quarter,roa
0,2007Q4,10.89
1,2008Q1,5.9
2,2008Q2,7.07
3,2008Q3,6.28
4,2008Q4,2.7
5,2009Q1,2.94
6,2009Q2,7.44
7,2009Q3,7.39
8,2009Q4,8.25
9,2010Q1,2.42
10,2010Q2,6.65
11,2010Q3,4.34
12,2010Q4,2.95
13,2011Q1,1.69
14,2011Q2,3.16
15,2011Q3,2.86
16,2011Q4,2.15
17,2012Q1,2.46
18,2012Q2,3.59
19,2012Q3,2.79
20,2012Q4,5.93
21,2013Q1,1.57
22,2013Q2,2.49
23,2013Q3,5.35
24,2013Q4,5.12
25,2014Q1,1.96
26,2014Q2,4.67
27,2014Q3,3.38
28,2014Q4,5.36
29,2015Q1,1.77
30,2015Q2,4.23
31,2015Q3,3.12
32,2015Q4,3.34
33,2016Q1,0.98
34,2016Q2,6.74
35,2016Q3,1.59
36,2016Q4,2.94
37,2017Q1,-0.24
38,2017Q2,4.84
39,2017Q3,0.21
40,2017Q4,0.55
41,2018Q1,1.6
42,2018Q2,3.45
43,2018Q3,0.77
44,2018Q4,0.16
45,2019Q1,2.75
46,2019Q2,0.57
47,2019Q3,2.46
48,2019Q4,-1.39
49,2020Q1,2.36
50,2020Q2,-0.18
51,2020Q3,1.42
52,2020Q4,-0.18
53,2021Q1,1.31
54,2021Q2,-0.06
55,2021Q3,1.41
56,2021Q4,0.79
57,2022Q1,1.19
58,2022Q2,37.54
