,date,quarter,price,shares_est,market_cap
0,2007-12-28,2007Q4,75.5,8199770.533846257,619082675305
1,2008-03-31,2008Q1,53.0,8200196.753566158,434610427939
2,2008-06-30,2008Q2,26.9,8200010.983579549,220580295458
3,2008-09-30,2008Q3,32.6,9018149.343166629,293991668587
4,2008-12-31,2008Q4,19.5,9018479.248712512,175860345350
5,2009-03-31,2009Q1,18.2,9018170.317980563,164130699787
6,2009-06-30,2009Q2,29.5,9018504.44975038,266045881268
7,2009-09-30,2009Q3,31.8,9465966.72753094,301017741935
8,2009-12-31,2009Q4,34.2,10406464.300121017,355901079064
9,2010-03-31,2010Q1,33.5,10406385.928014914,348613928588
10,2010-06-30,2010Q2,30.7,10639643.52450769,326637056202
11,2010-09-30,2010Q3,25.8,11958204.415543552,308521673921
12,2010-12-31,2010Q4,23.0,11958119.883813044,275036757328
13,2011-03-31,2011Q1,16.9,11958241.640276955,202094283721
14,2011-06-30,2011Q2,12.5,11957577.993254635,149469724916
15,2011-09-30,2011Q3,12.0,11957744.224510483,143492930694
16,2011-12-30,2011Q4,11.3,11957594.092913548,135120813250
17,2012-03-30,2012Q1,12.2,11957791.70335077,145885058781
18,2012-06-29,2012Q2,12.0,11958083.52015015,143497002242
19,2012-09-28,2012Q3,11.5,11958120.17253486,137518381984
20,2012-12-28,2012Q4,12.3,11897004.88997555,146333160147
21,2013-03-29,2013Q1,14.4,11957641.98706702,172190044614
22,2013-06-28,2013Q2,14.2,11958103.264554877,169805066357
23,2013-09-30,2013Q3,13.7,11958136.681140268,163826472532
24,2013-12-31,2013Q4,16.4,12552553.861050593,205861883321
25,2014-03-31,2014Q1,20.9,12552535.975465912,262348001887
26,2014-06-30,2014Q2,19.4,12552790.97940546,243524145000
27,2014-09-30,2014Q3,20.8,13801706.802687723,287075501496
28,2014-12-31,2014Q4,21.3,13801149.976042166,293964494490
29,2015-03-31,2015Q1,22.2,13801322.367360104,306389356555
30,2015-06-30,2015Q2,22.2,13801449.906904884,306392187933
31,2015-09-30,2015Q3,20.3,16549011.475183189,335944932946
32,2015-12-31,2015Q4,20.7,16549048.31625183,342565300146
33,2016-03-31,2016Q1,22.2,16549458.516471067,367397979066
34,2016-06-30,2016Q2,21.5,19785643.59014429,425391337188
35,2016-09-30,2016Q3,26.8,19785208.856425475,530243597352
36,2016-12-30,2016Q4,28.0,19785957.29704364,554006804317
37,2017-03-31,2017Q1,33.0,19785086.17657404,652907843827
38,2017-06-30,2017Q2,27.2,25720681.00630843,699602523372
39,2017-09-29,2017Q3,21.7,25721749.04942966,558161954373
40,2017-12-29,2017Q4,20.0,25720184.5269606,514403690539
41,2018-03-30,2018Q1,18.2,25721701.939385,468134975297
42,2018-06-29,2018Q2,16.8,25721769.090142038,432125720714
43,2018-09-28,2018Q3,19.1,25721626.41771468,491283064578
44,2018-12-28,2018Q4,19.0,25720829.798719827,488695766176
45,2019-03-29,2019Q1,17.4,25721598.93008396,447555821383
46,2019-06-28,2019Q2,18.8,25721384.406575177,483562026844
47,2019-09-30,2019Q3,16.8,25720081.57913905,432097370530
48,2019-12-31,2019Q4,19.3,25721853.31642169,496431769007
49,2020-03-31,2020Q1,11.0,25721200.31739162,282933203491
50,2020-06-30,2020Q2,11.8,25721543.82904492,303514217183
51,2020-09-30,2020Q3,10.0,25719979.29606625,257199792961
52,2020-12-31,2020Q4,11.0,25721018.20474427,282931200252
53,2021-03-31,2021Q1,11.4,25721461.88546525,293224665494
54,2021-06-30,2021Q2,11.3,25721308.956829008,290650791212
55,2021-09-30,2021Q3,11.3,25721674.503261037,290654921887
56,2021-12-31,2021Q4,14.0,25720062.94256491,360080881196
57,2022-03-31,2022Q1,12.9,25720861.97574728,331799119487
58,2022-06-30,2022Q2,17.7,25721198.27115108,455265209399
