Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,HU1,HU1,HU1,HU1,HU1,HU1,HU1,HU1,HU1,HU1,HU1,HU1
date,,,,,,,,,,,,
2010-05-26,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-05-27,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-05-28,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-05-31,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-01,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-02,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-03,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-04,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-07,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-08,0.0,0.0,20.0,20.0,20.0,20.0,0,25000,5.52,0,550000000,25000
2010-06-09,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-10,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-11,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-14,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-15,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-16,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-17,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-18,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-21,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-22,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-23,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-24,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-25,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-28,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-29,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-06-30,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-07-01,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-07-02,0.0,0.0,20.0,20.0,20.0,20.0,0,0,5.52,0,0,0
2010-07-05,2.0,10.0,20.0,22.0,22.0,22.0,1500,0,6.07,33000000,0,1500
2010-07-06,0.0,0.0,22.0,22.0,22.0,22.0,0,0,6.07,0,0,0
2010-07-07,0.0,0.0,22.0,22.0,22.0,22.0,0,0,6.07,0,0,0
2010-07-08,2.2,10.0,22.0,24.2,24.2,24.2,1000,0,6.68,24200000,0,1000
2010-07-09,2.4,9.92,24.2,26.6,26.6,26.6,2000,0,7.34,53200000,0,2000
