Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VBC,VBC,VBC,VBC,VBC,VBC,VBC,VBC,VBC,VBC,VBC,VBC
date,,,,,,,,,,,,
2010-03-17,9.0,29.03,31.0,31.0,45.0,40.0,33500,0,3.5,1381780000,0,33500
2010-03-18,-2.8,-6.8,41.2,38.5,40.0,38.4,5400,0,3.36,208280000,0,5400
2010-03-19,-0.6,-1.55,38.6,36.5,41.0,38.0,24500,0,3.32,944850000,0,24500
2010-03-22,2.7,6.99,38.6,39.0,41.3,41.3,66300,0,3.61,2668100000,0,66300
2010-03-23,2.8,6.97,40.2,42.0,43.0,43.0,59000,0,3.76,2500400000,0,59000
2010-03-24,2.9,6.84,42.4,45.3,45.3,45.3,40000,0,3.96,1811000000,0,40000
2010-03-25,-3.1,-6.84,45.3,46.0,46.0,42.2,28200,0,3.69,1195890000,0,28200
2010-03-26,0.6,1.42,42.4,44.7,44.7,43.0,8100,0,3.76,343300000,0,8100
2010-03-29,-2.9,-6.84,42.4,41.0,41.0,39.5,15800,0,3.46,628350000,0,15800
2010-03-30,-2.7,-6.78,39.8,41.0,41.0,37.1,19200,0,3.25,717280000,0,19200
2010-03-31,0.0,0.0,37.4,40.0,40.0,37.4,700,0,3.27,26600000,0,700
2010-04-01,2.5,6.58,38.0,40.3,40.6,40.5,18300,0,3.54,729120000,0,18300
2010-04-02,-1.8,-4.52,39.8,41.0,41.8,38.0,7100,0,3.32,285160000,0,7100
2010-04-05,-2.4,-5.97,40.2,38.1,38.1,37.8,12200,0,3.31,463170000,0,12200
2010-04-06,-0.1,-0.26,38.0,38.0,38.0,37.9,13400,0,3.32,498320000,0,13400
2010-04-07,1.3,3.49,37.2,39.0,39.0,38.5,6100,0,3.37,232150000,0,6100
2010-04-08,0.0,0.0,38.1,39.5,39.5,38.1,10900,0,3.33,417810000,0,10900
2010-04-09,0.0,0.0,38.3,38.0,39.0,38.3,9800,0,3.35,376390000,0,9800
2010-04-12,-1.2,-3.12,38.4,37.6,38.1,37.2,12400,0,3.25,468600000,0,12400
2010-04-13,-0.8,-2.17,36.8,37.0,37.0,36.0,11100,0,3.24,408800000,0,11100
2010-04-14,0.7,1.9,36.8,37.8,37.8,37.5,3100,0,3.37,116230000,0,3100
2010-04-15,0.5,1.33,37.5,35.7,38.0,38.0,1400,0,3.41,52740000,0,1400
2010-04-16,-1.7,-4.51,37.7,38.0,38.0,36.0,5400,0,3.24,198330000,0,5400
2010-04-19,-2.2,-5.99,36.7,35.0,35.1,34.5,15400,0,3.1,532900000,0,15400
2010-04-20,2.4,6.94,34.6,35.0,37.0,37.0,8400,0,3.32,309130000,0,8400
2010-04-21,0.8,2.17,36.8,37.1,38.9,37.6,5000,0,3.38,191180000,0,5000
2010-04-22,-2.2,-5.76,38.2,39.5,39.5,36.0,700,0,3.24,26250000,0,700
2010-04-26,0.5,1.33,37.5,38.0,38.0,38.0,800,0,3.41,30380000,0,800
2010-04-27,-0.5,-1.32,38.0,37.0,37.5,37.5,2400,0,3.37,89800000,0,2400
2010-04-28,-1.8,-4.81,37.4,37.0,37.0,35.6,4700,0,3.2,168810000,0,4700
2010-04-29,2.5,6.96,35.9,37.0,38.4,38.4,23100,0,3.45,868100000,0,23100
2010-05-04,2.6,6.91,37.6,40.2,40.2,40.2,26600,0,3.61,1062760000,0,26600
2010-05-05,1.5,3.75,40.0,40.0,41.5,41.5,23300,0,3.73,937910000,0,23300
2010-05-06,2.8,6.95,40.3,42.0,43.1,43.1,54400,0,3.87,2284700000,0,54400
2010-05-07,-0.1,-0.24,42.0,44.9,44.9,41.9,17500,0,3.77,747770000,0,17500
2010-05-10,-1.7,-3.98,42.7,41.5,41.5,41.0,8800,0,3.68,356360000,0,8800
2010-05-11,0.4,0.99,40.5,42.8,42.8,40.9,13500,0,3.68,569110000,0,13500
2010-05-12,-2.6,-6.16,42.2,40.1,40.1,39.6,12300,0,3.56,491860000,0,12300
2010-05-13,-1.3,-3.25,40.0,38.9,38.9,38.7,1100,0,3.48,42710000,0,1100
2010-05-14,2.1,5.41,38.8,38.9,41.5,40.9,8600,0,3.68,335440000,0,8600
2010-05-17,2.0,5.13,39.0,41.0,41.0,41.0,10400,0,3.68,426400000,0,10400
2010-05-18,0.0,0.0,41.0,41.0,41.0,41.0,0,0,3.68,0,0,0
2010-05-19,-2.8,-6.83,41.0,41.0,41.0,38.2,11600,0,3.43,446670000,0,11600
2010-05-20,-2.5,-6.49,38.5,38.2,38.2,36.0,6100,0,3.24,220050000,0,6100
2010-05-21,-1.1,-3.05,36.1,35.9,36.0,35.0,8100,0,3.15,286250000,0,8100
2010-05-24,2.4,6.8,35.3,37.6,37.7,37.7,3000,0,3.39,112850000,0,3000
2010-05-25,1.4,3.72,37.6,39.0,39.0,39.0,100,0,3.5,3900000,0,100
2010-05-26,-1.0,-2.56,39.0,36.3,39.5,38.0,5700,0,3.41,216900000,0,5700
2010-05-27,0.0,0.0,38.1,38.1,38.1,38.1,0,0,3.42,0,0,0
2010-05-28,1.9,4.99,38.1,37.0,40.0,40.0,4800,0,3.59,184500000,0,4800
2010-05-31,0.6,1.56,38.4,39.0,39.0,39.0,100,0,3.5,3900000,0,100
2010-06-01,1.0,2.56,39.0,39.0,40.0,40.0,17100,0,3.59,672280000,0,17100
2010-06-02,1.0,2.54,39.3,38.1,40.5,40.3,60000,0,3.62,2399600000,0,60000
2010-06-03,-1.0,-2.5,40.0,40.1,40.1,39.0,1000,0,3.5,39220000,0,1000
2010-06-04,-0.2,-0.51,39.2,39.2,40.0,39.0,20700,0,3.5,822450000,0,20700
2010-06-07,0.1,0.25,39.7,39.7,40.0,39.8,13900,0,3.58,552880000,0,13900
2010-06-08,1.6,4.02,39.8,38.2,41.8,41.4,54100,0,3.72,2197110000,0,54100
2010-06-09,1.2,2.96,40.6,41.0,41.8,41.8,18200,0,3.76,754130000,0,18200
2010-06-10,0.4,0.97,41.4,42.0,42.0,41.8,6500,0,3.76,271580000,0,6500
2010-06-11,-0.3,-0.72,41.8,44.0,44.0,41.5,6000,0,3.73,251660000,0,6000
2010-06-14,-1.4,-3.34,41.9,40.0,40.5,40.5,34100,0,3.64,1336450000,0,34100
2010-06-15,2.2,5.61,39.2,38.8,41.5,41.4,24600,0,3.72,955650000,0,24600
2010-06-16,2.7,6.96,38.8,37.1,41.5,41.5,34800,0,3.73,1346360000,0,34800
2010-06-17,2.3,5.94,38.7,41.4,41.4,41.0,5000,0,3.68,206800000,0,5000
2010-06-18,2.8,6.76,41.4,41.9,44.2,44.2,91800,0,3.97,4027040000,0,91800
2010-06-21,3.0,6.83,43.9,46.9,46.9,46.9,48800,0,4.21,2288720000,0,48800
2010-06-22,3.2,6.82,46.9,50.0,50.1,50.1,126300,0,4.5,6327540000,0,126300
2010-06-23,3.5,6.99,50.1,50.5,53.6,53.6,80200,0,4.82,4114480000,0,80200
