,quarter,price,price_diff,price_diff_perc
1,2010Q3,28.5,8.5,42.5
2,2010Q4,20.3,-8.2,-28.7719298245614
3,2011Q1,14.0,-6.300000000000001,-31.034482758620694
4,2011Q2,7.5,-6.5,-46.42857142857143
5,2011Q3,9.0,1.5,20.0
6,2011Q4,7.6,-1.4000000000000004,-15.555555555555559
7,2012Q1,12.1,4.5,59.21052631578948
8,2012Q2,13.2,1.0999999999999996,9.090909090909088
9,2012Q3,7.7,-5.499999999999999,-41.66666666666666
10,2012Q4,7.9,0.20000000000000018,2.5974025974025996
11,2013Q1,8.7,0.7999999999999989,10.126582278480997
12,2013Q2,9.1,0.40000000000000036,4.5977011494252915
13,2013Q3,6.1,-3.0,-32.96703296703297
14,2013Q4,6.7,0.6000000000000005,9.836065573770501
15,2014Q1,9.1,2.3999999999999995,35.82089552238805
16,2014Q2,7.5,-1.5999999999999996,-17.58241758241758
17,2014Q3,8.8,1.3000000000000007,17.33333333333334
18,2014Q4,8.9,0.09999999999999964,1.1363636363636322
19,2015Q1,7.6,-1.3000000000000007,-14.606741573033714
20,2015Q2,7.3,-0.2999999999999998,-3.9473684210526296
21,2015Q3,7.9,0.6000000000000005,8.219178082191789
22,2015Q4,7.5,-0.40000000000000036,-5.06329113924051
23,2016Q1,7.3,-0.20000000000000018,-2.666666666666669
24,2016Q2,6.8,-0.5,-6.8493150684931505
25,2016Q3,5.8,-1.0,-14.705882352941178
26,2016Q4,4.54,-1.2599999999999998,-21.724137931034477
27,2017Q1,6.15,1.6100000000000003,35.462555066079304
28,2017Q2,6.0,-0.15000000000000036,-2.439024390243908
29,2017Q3,8.9,2.9000000000000004,48.33333333333334
30,2017Q4,7.5,-1.4000000000000004,-15.730337078651688
31,2018Q1,9.95,2.4499999999999993,32.66666666666666
32,2018Q2,9.5,-0.4499999999999993,-4.5226130653266265
33,2018Q3,10.25,0.75,7.894736842105263
34,2018Q4,11.5,1.25,12.195121951219512
35,2019Q1,9.0,-2.5,-21.73913043478261
36,2019Q2,9.5,0.5,5.555555555555555
37,2019Q3,8.8,-0.6999999999999993,-7.368421052631572
38,2019Q4,8.4,-0.40000000000000036,-4.545454545454549
39,2020Q1,6.63,-1.7700000000000005,-21.071428571428577
40,2020Q2,5.79,-0.8399999999999999,-12.66968325791855
41,2020Q3,6.0,0.20999999999999996,3.6269430051813467
42,2020Q4,8.68,2.6799999999999997,44.666666666666664
43,2021Q1,9.99,1.3100000000000005,15.092165898617518
44,2021Q2,9.18,-0.8100000000000005,-8.108108108108114
45,2021Q3,11.6,2.42,26.36165577342048
46,2021Q4,13.8,2.200000000000001,18.96551724137932
47,2022Q1,15.1,1.299999999999999,9.420289855072456
48,2022Q2,8.7,-6.4,-42.384105960264904
