,quarter,roa
0,2007Q2,17.17
1,2007Q3,13.03
2,2008Q1,1.54
3,2008Q2,-0.31
4,2008Q3,0.35
5,2008Q4,-1.47
6,2009Q1,-0.57
7,2009Q2,-0.43
8,2009Q3,0.18
9,2009Q4,1.58
10,2010Q1,0.24
11,2010Q2,0.11
12,2010Q3,0.42
13,2010Q4,1.95
14,2011Q1,0.31
15,2011Q2,0.51
16,2011Q3,0.45
17,2011Q4,1.0
18,2012Q1,0.68
19,2012Q2,0.84
20,2012Q3,0.93
21,2012Q4,1.49
22,2013Q1,1.13
23,2013Q2,0.69
24,2013Q3,1.87
25,2013Q4,2.09
26,2014Q1,1.46
27,2014Q2,2.81
28,2014Q3,5.46
29,2014Q4,3.78
30,2015Q1,1.76
31,2015Q2,4.28
32,2015Q3,1.69
33,2015Q4,4.68
34,2016Q1,2.45
35,2016Q2,4.64
36,2016Q3,2.82
37,2016Q4,3.56
38,2017Q1,1.86
39,2017Q2,1.73
40,2017Q3,1.55
41,2017Q4,2.29
42,2018Q1,2.07
43,2018Q2,0.85
44,2018Q3,1.41
45,2018Q4,1.42
46,2019Q1,0.48
47,2019Q2,0.4
48,2019Q3,0.54
49,2019Q4,0.22
50,2020Q1,0.21
51,2020Q2,0.2
52,2020Q3,0.08
53,2020Q4,0.61
54,2021Q1,0.55
55,2021Q2,0.19
56,2021Q3,0.01
57,2021Q4,0.94
58,2022Q1,0.62
59,2022Q2,0.02
