quarter,amihud,ln_amihud
2017Q3,,
2017Q4,0.00315682428910501,-5.758188728508275
2018Q1,0.0022673629763772115,-6.0891378071825155
2018Q2,0.0027678268875213005,-5.8896927838178295
2018Q3,0.0064963704548930915,-5.036511649594079
2018Q4,0.004397621009313566,-5.426691563979361
2019Q1,0.021271812516184187,-3.850372438723349
2019Q2,0.010323714984995243,-4.5733116045394695
2019Q3,0.01584194192566445,-4.1450943037929715
2019Q4,0.017375745208175697,-4.052679998771841
2020Q1,0.047920607391262374,-3.038209650145456
2020Q2,0.027269728479859954,-3.60197803890835
2020Q3,0.008016011859793306,-4.82631425512559
2020Q4,0.007818577007297907,-4.851252709359398
2021Q1,0.005516189784448966,-5.200067913470196
2021Q2,0.003580525681728672,-5.632245650877545
2021Q3,0.007904430029072587,-4.840331913504331
2021Q4,0.004345459229852577,-5.438623834284131
2022Q1,0.001442906137387346,-6.541096048161658
2022Q2,0.0047704890480626,-5.345306453538011
2022Q3,0.006117331682978163,-5.0966292770466985
