,date,quarter,price,shares_est,market_cap
0,2017-09-29,2017Q3,13.8,65998195.37073362,910775096116
1,2017-12-29,2017Q4,16.35,66002107.23483962,1079134453290
2,2018-03-30,2018Q1,15.15,65999453.08227205,999891714196
3,2018-06-29,2018Q2,24.8,66001397.51552795,1636834658385
4,2018-09-28,2018Q3,21.9,79202643.17180617,1734537885463
5,2018-12-28,2018Q4,8.65,79199890.57085536,685079053438
6,2019-03-29,2019Q1,4.01,79198212.0281741,317584830233
7,2019-06-28,2019Q2,2.68,79200553.62085901,212257483704
8,2019-09-30,2019Q3,2.58,79196542.7208067,204327080220
9,2019-12-31,2019Q4,2.18,79198715.00688389,172653198715
10,2020-03-31,2020Q1,1.16,79199228.43758611,91871104988
11,2020-06-30,2020Q2,2.41,79199092.02686088,190869811785
12,2020-09-30,2020Q3,2.3,79196863.11787072,182152785171
13,2020-12-31,2020Q4,2.5,79196455.64821835,197991139121
14,2021-03-31,2021Q1,3.12,79203259.0051458,247114168096
15,2021-06-30,2021Q2,3.67,79200133.1684581,290664488728
16,2021-09-30,2021Q3,7.45,79200284.49502134,590042119488
17,2021-12-31,2021Q4,12.05,79197963.37817638,954335458707
18,2022-03-31,2022Q1,15.8,79203494.34737924,1251415210689
19,2022-06-30,2022Q2,6.4,79196553.33022822,506857941313
