quarter,s,ln_s
2017Q3,0.08161889345626265,0.0059665713372833995
2017Q4,0.06053560335241011,0.004094783074460713
2018Q1,0.04843024630690404,0.003036652990096967
2018Q2,0.1116364560834955,0.005941459236387229
2018Q3,0.15880982971173022,0.007390986987703526
2018Q4,0.1288532557023842,0.011239747179467343
2019Q1,0.045342323262815225,0.010341379542253889
2019Q2,0.03348219572165128,0.009449358653985725
2019Q3,0.025181822713030894,0.00837037949981917
2019Q4,0.021268179890138794,0.009337051573949495
2020Q1,0.021502602299433123,0.013308546654467459
2020Q2,0.02524389653726908,0.012682959583792862
2020Q3,0.02000460667199021,0.009187047565829614
2020Q4,0.020384688405705755,0.009302019586464134
2021Q1,0.03536145379467633,0.012973562256628468
2021Q2,0.05660526762109783,0.014592588225415537
2021Q3,0.04692796647801454,0.010134643523184097
2021Q4,0.12251349111455172,0.010183872123149208
2022Q1,0.13957708136108868,0.0104557439278936
2022Q2,0.09331195522428516,0.009010549092783217
2022Q3,0.04736623890199696,0.007273038694145658
