,quarter,roa
0,2006Q4,2.32
1,2007Q1,1.33
2,2007Q2,0.91
3,2007Q3,1.06
4,2007Q4,0.62
5,2008Q1,1.2
6,2008Q2,1.03
7,2008Q3,1.71
8,2008Q4,1.34
9,2009Q1,1.3
10,2009Q2,1.77
11,2009Q3,1.09
12,2009Q4,0.61
13,2010Q1,0.76
14,2010Q2,0.68
15,2010Q3,0.56
16,2010Q4,0.6
17,2011Q1,0.8
18,2011Q2,0.57
19,2011Q3,0.24
20,2011Q4,1.04
21,2012Q1,0.44
22,2012Q2,0.84
23,2012Q3,0.68
24,2012Q4,1.02
25,2013Q1,0.45
26,2013Q2,0.86
27,2013Q3,-0.06
28,2013Q4,2.07
29,2014Q1,0.63
30,2014Q2,1.62
31,2014Q3,0.54
32,2014Q4,2.83
33,2015Q1,1.44
34,2015Q2,3.31
35,2015Q3,0.11
36,2015Q4,4.83
37,2016Q1,0.67
38,2016Q2,0.38
39,2016Q3,-0.24
40,2016Q4,1.78
41,2017Q1,0.39
42,2017Q2,0.01
43,2017Q3,0.51
44,2017Q4,4.21
45,2018Q1,0.68
46,2018Q2,0.61
47,2018Q3,0.46
48,2018Q4,0.85
49,2019Q1,0.13
50,2019Q2,0.86
51,2019Q3,0.37
52,2019Q4,1.41
53,2020Q1,0.11
54,2020Q2,0.35
55,2020Q3,0.24
56,2020Q4,0.02
57,2021Q1,1.04
58,2021Q2,0.02
59,2021Q3,0.7
60,2021Q4,0.17
61,2022Q1,1.3
62,2022Q2,1.08
