,timestamp,delta_volume,date,note
0,1362589200,3128621,2013-03-07,"Giao dịch bổ sung - 3,128,621 CP"
1,1403197200,4543878,2014-06-20,"Niêm yết cổ phiếu bổ sung - 4,543,878 CP"
2,1404406800,4543878,2014-07-04,"Giao dịch bổ sung - 4,543,878 CP"
3,1438880400,1620079,2015-08-07,"Niêm yết cổ phiếu bổ sung - 1,620,079 CP"
4,1440003600,1620079,2015-08-20,"Giao dịch bổ sung - 1,620,079 CP"
5,1473094800,2235732,2016-09-06,"Niêm yết cổ phiếu bổ sung - 2,235,732 CP"
6,1474218000,2235732,2016-09-19,"Giao dịch bổ sung - 2,235,732 CP"
