,date,quarter,price,shares_est,market_cap
0,2018-03-30,2018Q1,18.0,19999924.857228734,359998647430
1,2018-06-29,2018Q2,16.8,19999865.455768585,335997739657
2,2018-09-28,2018Q3,20.7,23000074.43245255,476101540752
3,2018-12-28,2018Q4,23.0,23000586.940572266,529013499633
4,2019-03-29,2019Q1,23.0,22999859.91454788,528996778035
5,2019-06-28,2019Q2,23.0,26448995.54443837,608326897522
6,2019-09-30,2019Q3,22.8,26449099.54035114,603039469520
7,2019-12-31,2019Q4,23.0,26449114.039073147,608329622899
8,2020-03-31,2020Q1,22.2,26450414.79564655,587199208463
9,2020-06-30,2020Q2,13.95,26450181.378476422,368980030230
10,2020-09-30,2020Q3,12.3,39198731.68223498,482144399691
11,2020-12-31,2020Q4,18.6,39199742.75554211,729115215253
12,2021-03-31,2021Q1,25.5,39199462.686567165,999586298507
13,2021-06-30,2021Q2,36.8,39199767.18291325,1442551432331
14,2021-09-30,2021Q3,57.1,43119066.89606315,2462098719765
15,2021-12-31,2021Q4,58.3,43118916.11197659,2513832809328
16,2022-03-31,2022Q1,63.3,72907890.26462734,4615069453751
17,2022-06-30,2022Q2,29.0,80197484.7911661,2325727058944
