,quarter,roa
0,2006Q4,10.23
1,2007Q1,2.78
2,2007Q2,3.88
3,2007Q3,2.34
4,2007Q4,4.93
5,2008Q1,3.98
6,2008Q2,6.99
7,2008Q3,2.63
8,2008Q4,3.69
9,2009Q1,3.94
10,2009Q2,6.63
11,2009Q3,3.02
12,2009Q4,3.22
13,2010Q1,4.04
14,2010Q2,6.78
15,2010Q3,3.23
16,2010Q4,3.84
17,2011Q1,4.53
18,2011Q2,8.99
19,2011Q3,4.42
20,2011Q4,3.32
21,2012Q1,5.46
22,2012Q2,8.28
23,2012Q3,4.97
24,2012Q4,4.11
25,2013Q1,6.12
26,2013Q2,7.52
27,2013Q3,5.93
28,2013Q4,4.66
29,2014Q1,6.16
30,2014Q2,5.52
31,2014Q3,2.45
32,2014Q4,4.48
33,2015Q1,3.01
34,2015Q2,2.92
35,2015Q3,2.01
36,2015Q4,2.76
37,2016Q1,2.43
38,2016Q2,2.53
39,2016Q3,2.2
40,2016Q4,4.77
41,2017Q1,2.82
42,2017Q2,3.21
43,2017Q3,2.46
44,2017Q4,5.15
45,2018Q1,2.78
46,2018Q2,4.62
47,2018Q3,2.07
48,2018Q4,6.09
49,2019Q1,3.27
50,2019Q2,3.85
51,2019Q3,1.02
52,2019Q4,4.24
53,2020Q1,0.85
54,2020Q2,4.07
55,2020Q3,1.69
56,2020Q4,3.73
57,2021Q1,1.82
58,2021Q2,3.23
59,2021Q3,1.65
60,2021Q4,4.52
61,2022Q1,1.91
62,2022Q2,4.15
