,quarter,roa
0,2008Q2,-3.7
1,2008Q3,2.64
2,2008Q4,8.28
3,2009Q1,1.09
4,2009Q2,0.65
5,2009Q3,0.67
6,2009Q4,4.74
7,2010Q1,1.69
8,2010Q2,1.39
9,2010Q3,0.99
10,2010Q4,3.17
11,2011Q1,1.48
12,2011Q2,4.05
13,2011Q3,-1.3
14,2011Q4,3.1
15,2012Q1,1.21
16,2012Q2,1.4
17,2012Q3,0.13
18,2012Q4,-0.58
19,2013Q1,0.8
20,2013Q2,0.59
21,2013Q3,-0.26
22,2013Q4,3.15
23,2014Q1,0.73
24,2014Q2,1.34
25,2014Q3,0.02
26,2014Q4,2.51
27,2015Q1,0.75
28,2015Q2,0.39
29,2015Q3,-3.35
30,2015Q4,5.41
31,2016Q1,0.45
32,2016Q2,0.43
33,2016Q3,-0.2
34,2016Q4,2.34
35,2017Q1,0.27
36,2017Q2,0.51
37,2017Q3,0.11
38,2017Q4,2.42
39,2018Q1,0.53
40,2018Q2,1.04
41,2018Q3,0.75
42,2018Q4,6.84
43,2019Q1,0.41
44,2019Q2,1.17
45,2019Q3,0.57
46,2019Q4,3.06
47,2020Q1,0.42
48,2020Q2,0.68
49,2020Q3,0.03
50,2020Q4,0.86
51,2021Q1,0.29
52,2021Q2,0.54
53,2021Q3,0.11
54,2021Q4,1.33
55,2022Q1,0.47
56,2022Q2,0.37
