,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,19.2,3499920.785804816,67198479087
1,2007-03-30,2007Q1,46.4,3519921.962932393,163324379080
2,2007-06-29,2007Q2,30.0,3521829.6883761915,105654890651
3,2007-09-28,2007Q3,36.6,3520360.925853276,128845209886
4,2007-12-28,2007Q4,39.1,3518600.565273852,137577282102
5,2008-03-31,2008Q1,18.8,7016082.074032996,131902342992
6,2008-06-30,2008Q2,10.2,7015254.355888321,71555594430
7,2008-09-30,2008Q3,13.1,7013980.263157895,91883141447
8,2008-12-31,2008Q4,8.8,7013426.496780381,61718153172
9,2009-03-31,2009Q1,7.0,7012941.419425896,49090589936
10,2009-06-30,2009Q2,11.3,7012262.066015542,79238561346
11,2009-09-30,2009Q3,12.3,7011647.606946209,86243265565
12,2009-12-31,2009Q4,9.4,7011220.500941074,65905472709
13,2010-03-31,2010Q1,10.0,7010575.112270027,70105751123
14,2010-06-30,2010Q2,11.5,7009518.397499645,80609461571
15,2010-09-30,2010Q3,10.7,7008903.964384142,74995272419
16,2010-12-31,2010Q4,9.1,7007816.862088219,63771133445
17,2011-03-31,2011Q1,6.9,7007347.387214173,48350696972
18,2011-06-30,2011Q2,4.1,7000066.418703507,28700272317
19,2011-09-30,2011Q3,4.3,6999933.673807787,30099714797
20,2011-12-30,2011Q4,2.8,6999802.0455295285,19599445727
21,2012-03-30,2012Q1,3.7,7000203.293352308,25900752185
22,2012-06-29,2012Q2,4.0,7000131.987065268,28000527948
23,2012-09-28,2012Q3,3.0,6999934.219181687,20999802658
24,2012-12-28,2012Q4,3.4,7000065.5866727885,23800222995
25,2013-03-29,2013Q1,3.1,6999933.629786952,21699794252
26,2013-06-28,2013Q2,3.3,7000194.653516741,23100642357
27,2013-09-30,2013Q3,3.4,7000193.186940563,23800656836
28,2013-12-31,2013Q4,6.4,7000127.53475322,44800816222
29,2014-03-31,2014Q1,9.4,7000194.262772777,65801826070
30,2014-06-30,2014Q2,8.5,6999936.175644626,59499457493
31,2014-09-30,2014Q3,9.2,6999811.699723827,64398267637
32,2014-12-31,2014Q4,9.0,6999813.73401217,62998323606
33,2015-03-31,2015Q1,9.5,7000000.0,66500000000
34,2015-06-30,2015Q2,9.0,7000186.115764005,63001675042
35,2015-09-30,2015Q3,9.2,6999875.218367856,64398852009
36,2015-12-31,2015Q4,10.5,6999813.351583401,73498040192
37,2016-03-31,2016Q1,6.8,7000063.673989176,47600432983
38,2016-06-30,2016Q2,7.7,7000124.246754054,53900956700
39,2016-09-30,2016Q3,6.5,7000121.058047334,45500786877
40,2016-12-30,2016Q4,7.7,6999882.110226938,53899092249
41,2017-03-31,2017Q1,9.3,7000115.194102062,65101071305
42,2017-06-30,2017Q2,11.4,7000118.3922334695,79801349671
43,2017-09-29,2017Q3,10.5,6999882.01982067,73498761208
44,2017-12-29,2017Q4,10.5,7000000.0,73500000000
45,2018-03-30,2018Q1,9.6,7000172.225730524,67201653367
46,2018-06-29,2018Q2,8.5,6999819.603126879,59498466627
47,2018-09-28,2018Q3,13.0,7000120.235661897,91001563064
48,2018-12-28,2018Q4,8.0,7000120.714630613,56000965717
49,2019-03-29,2019Q1,10.5,6999878.478551464,73498724025
50,2019-06-28,2019Q2,5.3,6999878.773184628,37099357498
51,2019-09-30,2019Q3,2.7,7000000.0,18900000000
52,2019-12-31,2019Q4,3.4,7000000.0,23800000000
53,2020-03-31,2020Q1,2.6,7000000.0,18200000000
54,2020-06-30,2020Q2,2.7,6999876.877616351,18899667570
55,2020-09-30,2020Q3,3.9,6999938.94993895,27299761905
56,2020-12-31,2020Q4,6.0,6999818.774918449,41998912650
57,2021-03-31,2021Q1,5.3,6999938.994631528,37099676672
58,2021-06-30,2021Q2,5.6,7000061.083623481,39200342068
59,2021-09-30,2021Q3,6.6,7000186.242860691,46201229203
60,2021-12-31,2021Q4,8.7,6999818.23689791,60898418661
61,2022-03-31,2022Q1,8.6,7000000.0,60200000000
62,2022-06-30,2022Q2,5.2,7000000.0,36400000000
