,timestamp,delta_volume,date,note
0,1364835600,,2013-04-02,Đưa cổ phiếu ra khỏi diện cảnh báo
1,1411318800,10000000.0,2014-09-22,"Niêm yết cổ phiếu bổ sung - 10,000,000 CP"
2,1412874000,10000000.0,2014-10-10,"Giao dịch bổ sung - 10,000,000 CP"
3,1441818000,29150000.0,2015-09-10,"Niêm yết cổ phiếu bổ sung - 29,150,000 CP"
4,1444237200,29150000.0,2015-10-08,"Giao dịch bổ sung - 29,150,000 CP"
5,1463936400,12350000.0,2016-05-23,"Niêm yết cổ phiếu bổ sung - 12,350,000 CP"
6,1465318800,12350000.0,2016-06-08,"Giao dịch bổ sung - 12,350,000 CP"
7,1478192400,5565000.0,2016-11-04,"Niêm yết cổ phiếu bổ sung - 5,565,000 CP"
8,1479747600,5565000.0,2016-11-22,"Giao dịch bổ sung - 5,565,000 CP"
9,1505149200,3678250.0,2017-09-12,"Niêm yết cổ phiếu bổ sung - 3,678,250 CP"
10,1506358800,3678250.0,2017-09-26,"Giao dịch bổ sung - 3,678,250 CP"
11,1543942800,5407027.0,2018-12-05,"Niêm yết cổ phiếu bổ sung - 5,407,027 CP"
12,1545238800,5407027.0,2018-12-20,"Giao dịch bổ sung - 5,407,027 CP"
13,1608224400,8265027.0,2020-12-18,"Niêm yết cổ phiếu bổ sung - 8,265,027 CP"
14,1610384400,8265027.0,2021-01-12,"Giao dịch bổ sung - 8,265,027 CP"
15,1630342800,9091530.0,2021-08-31,"Niêm yết cổ phiếu bổ sung - 9,091,530 CP"
16,1632157200,9091530.0,2021-09-21,"Giao dịch bổ sung - 9,091,530 CP"
17,1633885200,30000000.0,2021-10-11,"Niêm yết cổ phiếu bổ sung - 30,000,000 CP"
18,1655744400,30000000.0,2022-06-21,"Niêm yết cổ phiếu bổ sung - 30,000,000 CP"
19,1657818000,29832517.0,2022-07-15,"Giao dịch bổ sung - 29,832,517 CP"
20,1662397200,30000000.0,2022-09-06,"Giao dịch bổ sung - 30,000,000 CP"
21,1682614800,167483.0,2023-04-28,"Giao dịch bổ sung - 167,483 CP"
