Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,NSH,NSH,NSH,NSH,NSH,NSH,NSH,NSH,NSH,NSH,NSH,NSH
date,,,,,,,,,,,,
2017-07-31,11.5,-1.0,-8.0,11.5,16.2,16.2,12.5,606600000,0,62100,0,62100
2017-08-01,10.4,-1.1,-9.57,10.4,10.4,10.4,11.5,241280000,0,23200,0,23200
2017-08-02,10.2,-0.2,-1.92,10.2,10.0,10.3,10.4,1146620000,0,115000,0,115000
2017-08-03,10.5,0.3,2.94,10.5,10.2,10.5,10.2,1268050000,414000000,124200,45000,169200
2017-08-04,10.4,-0.1,-0.95,10.4,10.2,10.4,10.5,1154900000,0,112800,0,112800
2017-08-07,10.0,-0.4,-3.85,10.0,10.2,10.2,10.4,622080000,0,62600,0,62600
2017-08-08,9.9,-0.1,-1.0,9.9,10.1,10.1,10.0,1000910000,0,100500,0,100500
2017-08-09,9.8,-0.1,-1.01,9.8,10.0,10.0,9.9,1019110000,90000000,103300,10000,113300
2017-08-10,9.3,-0.5,-5.1,9.3,9.8,9.8,9.8,504510000,0,52600,0,52600
2017-08-11,9.3,0.0,0.0,9.3,9.5,9.5,9.3,1108530000,0,119800,0,119800
2017-08-14,8.5,-0.8,-8.6,8.5,9.3,9.4,9.3,846490000,0,91800,0,91800
2017-08-15,9.0,0.5,5.88,9.0,9.0,9.0,8.5,3600000,0,400,0,400
2017-08-16,9.5,0.5,5.56,9.5,8.9,9.5,9.0,152430000,0,17000,0,17000
2017-08-17,8.6,-0.9,-9.47,8.6,9.5,9.5,9.5,18100000,0,2000,0,2000
2017-08-18,8.0,-0.6,-6.98,8.0,8.0,8.0,8.6,1600000,0,200,0,200
2017-08-21,8.2,0.2,2.5,8.2,8.8,8.8,8.0,967340000,0,110600,0,110600
2017-08-22,8.9,0.7,8.54,8.9,8.2,9.0,8.2,705140000,0,83000,0,83000
2017-08-23,8.9,0.0,0.0,8.9,9.0,9.0,8.9,272470000,0,30600,0,30600
2017-08-24,9.3,0.4,4.49,9.3,8.9,9.4,8.9,921730000,0,102300,0,102300
2017-08-25,9.3,0.0,0.0,9.3,9.3,9.4,9.3,1002720000,0,107500,0,107500
