Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN
date,,,,,,,,,,,,
2014-09-25,10.79,4.5,30.0,19.5,19.5,19.5,15.0,485550000,0,24900,0,24900
2014-09-26,9.74,-1.9,-9.74,17.6,21.4,21.4,19.5,509880000,0,27500,0,27500
2014-09-29,8.8,-1.7,-9.66,15.9,18.9,18.9,17.6,33690000,0,2100,0,2100
2014-09-30,7.97,-1.5,-9.43,14.4,14.4,14.4,15.9,11520000,0,800,0,800
2014-10-01,7.2,-1.4,-9.72,13.0,13.0,15.8,14.4,504050000,0,38700,0,38700
2014-10-02,7.91,1.3,10.0,14.3,14.3,14.3,13.0,217360000,0,15200,0,15200
2014-10-03,8.69,1.4,9.79,15.7,15.7,15.7,14.3,138317000,0,8810,0,8810
2014-10-06,7.86,-1.5,-9.55,14.2,15.7,15.7,15.7,92080000,0,6400,0,6400
2014-10-07,8.08,0.4,2.82,14.6,14.0,14.7,14.2,25330000,0,1800,0,1800
2014-10-08,7.36,-1.3,-8.9,13.3,13.2,14.5,14.6,175670000,0,13200,0,13200
2014-10-09,7.2,-0.3,-2.26,13.0,13.2,13.2,13.3,20890000,0,1600,0,1600
2014-10-10,7.64,0.8,6.15,13.8,14.3,14.3,13.0,2810000,0,200,0,200
2014-10-13,6.97,-1.2,-8.7,12.6,13.0,13.0,13.8,53680000,0,4200,0,4200
2014-10-14,7.08,0.2,1.59,12.8,12.8,12.8,12.6,3840000,0,300,0,300
2014-10-15,7.31,0.4,3.12,13.2,13.2,13.2,12.8,1320000,0,100,0,100
2014-10-16,6.92,-0.7,-5.3,12.5,12.5,12.5,13.2,12500000,0,1000,0,1000
2014-10-17,6.92,0.0,0.0,12.5,12.5,12.5,12.5,0,0,0,0,0
2014-10-20,6.31,-1.1,-8.8,11.4,12.2,12.2,12.5,19620000,0,1700,0,1700
2014-10-21,6.64,0.6,5.26,12.0,11.6,12.0,11.4,7160000,0,600,0,600
2014-10-22,6.64,0.0,0.0,12.0,12.0,12.0,12.0,6000000,0,500,0,500
2014-10-23,6.64,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2014-10-24,6.64,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2014-10-27,6.64,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2014-10-28,6.64,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2014-10-29,6.03,-1.1,-9.17,10.9,10.9,10.9,12.0,5450000,0,500,0,500
2014-10-30,5.59,-0.8,-7.34,10.1,10.1,10.1,10.9,1010000,0,100,0,100
2014-10-31,6.14,1.0,9.9,11.1,9.3,11.1,10.1,22020000,0,2000,0,2000
2014-11-03,6.14,0.0,0.0,11.1,11.1,11.1,11.1,0,0,0,0,0
2014-11-04,6.14,0.0,0.0,11.1,11.1,11.1,11.1,0,0,0,0,0
2014-11-05,6.53,0.7,6.31,11.8,10.7,11.8,11.1,2250000,0,200,0,200
2014-11-06,6.53,0.0,0.0,11.8,11.8,11.8,11.8,0,0,0,0,0
2014-11-07,5.92,-1.1,-9.32,10.7,10.7,10.8,11.8,18200000,0,1700,0,1700
2014-11-10,5.92,0.0,0.0,10.7,10.7,10.7,10.7,0,0,0,0,0
2014-11-11,5.92,0.0,0.0,10.7,10.7,10.7,10.7,0,0,0,0,0
2014-11-12,5.92,0.0,0.0,10.7,10.7,10.7,10.7,0,0,0,0,0
2014-11-13,6.03,0.2,1.87,10.9,10.9,10.9,10.7,1090000,0,100,0,100
2014-11-14,6.03,0.0,0.0,10.9,10.9,10.9,10.9,0,0,0,0,0
