quarter,quarter,change_perc_mean,change_perc_stdv
2006Q3,2006Q3,0.31534482758620697,2.484094819444362
2006Q4,2006Q4,0.9899999999999999,2.861112655069702
2007Q1,2007Q1,0.838103448275862,3.6630547394488153
2007Q2,2007Q2,-0.15377049180327873,2.9762606090721886
2007Q3,2007Q3,-0.06531249999999994,1.8986736964406379
2007Q4,2007Q4,-0.15415384615384614,1.6686848229853164
2008Q1,2008Q1,-1.2999999999999998,3.1812862895596727
2008Q2,2008Q2,-0.766,1.6771699326695695
2008Q3,2008Q3,0.41062500000000046,3.4400147078866086
2008Q4,2008Q4,-0.5654545454545453,3.69851079461749
2009Q1,2009Q1,-0.11293103448275858,2.8946605464839643
2009Q2,2009Q2,1.4304838709677423,3.5990114432421647
2009Q3,2009Q3,0.9450769230769229,2.540425729009881
2009Q4,2009Q4,0.2663636363636362,3.3422602376989587
2010Q1,2010Q1,-0.1482758620689655,2.577977677370612
2010Q2,2010Q2,-0.18725806451612892,1.815349101010727
2010Q3,2010Q3,-0.05156249999999998,1.4169878837514498
2010Q4,2010Q4,-0.006212121212121181,1.4097340340007567
2011Q1,2011Q1,-0.14912280701754385,1.8499278757193234
2011Q2,2011Q2,-0.27868852459016386,1.9627348907496702
2011Q3,2011Q3,-0.018461538461538505,2.430415493522424
2011Q4,2011Q4,0.11938461538461545,2.4193096102782325
2012Q1,2012Q1,0.3962711864406777,2.8014115274053544
2012Q2,2012Q2,-0.04661290322580649,2.464191380387294
2012Q3,2012Q3,-0.009843749999999967,2.4016849192574967
2012Q4,2012Q4,0.2750769230769231,1.5613707149858371
2013Q1,2013Q1,0.688103448275862,2.572205318328423
2013Q2,2013Q2,0.4655737704918034,2.531636180147906
2013Q3,2013Q3,0.31738461538461543,2.0335024257139733
2013Q4,2013Q4,-0.11166666666666669,1.4141315174756375
2014Q1,2014Q1,0.2278571428571429,1.5582574350107348
2014Q2,2014Q2,-0.12704918032786885,2.0712253573366457
2014Q3,2014Q3,-0.02875000000000001,1.034006693048861
2014Q4,2014Q4,0.13303030303030303,1.6498111497492163
2015Q1,2015Q1,0.13946428571428576,1.412230240876732
2015Q2,2015Q2,0.0578688524590164,1.539613712108872
2015Q3,2015Q3,0.5667692307692309,2.1356674218001412
2015Q4,2015Q4,0.2933333333333334,1.949965943160849
2016Q1,2016Q1,0.1905084745762711,1.9367671461420497
2016Q2,2016Q2,0.02677419354838709,1.7712048082493825
2016Q3,2016Q3,0.4618461538461537,2.2491560169231346
2016Q4,2016Q4,-0.0016923076923076913,0.959103698171451
2017Q1,2017Q1,0.1322033898305085,1.0864051251031448
2017Q2,2017Q2,-0.2009677419354839,1.6225387006194747
2017Q3,2017Q3,-0.3495312500000002,2.568459750720542
2017Q4,2017Q4,0.2086153846153846,2.4681235768057914
2018Q1,2018Q1,-0.3484210526315791,2.6246134337634808
2018Q2,2018Q2,-0.22508196721311483,2.6417819888292695
2018Q3,2018Q3,0.1415625,1.8055093980669104
2018Q4,2018Q4,-0.22492307692307686,2.1811458593169295
2019Q1,2019Q1,-0.11999999999999997,1.9082029757054746
2019Q2,2019Q2,-0.1965573770491803,1.8376269890322336
2019Q3,2019Q3,0.3016923076923077,1.9388161410629305
2019Q4,2019Q4,-0.17909090909090905,1.4406566102064255
2020Q1,2020Q1,-0.45677966101694906,2.342496782228656
2020Q2,2020Q2,0.7108064516129031,2.229560199509397
2020Q3,2020Q3,0.268,2.1093165362268413
2020Q4,2020Q4,0.05969696969696969,1.9353639846069657
2021Q1,2021Q1,-0.10103448275862068,1.97321155058232
2021Q2,2021Q2,0.03370967741935485,1.1519993082178135
2021Q3,2021Q3,-0.17421875,1.1918170796682221
2021Q4,2021Q4,0.20515151515151508,1.6775267898117545
2022Q1,2022Q1,0.08051724137931032,1.7223539811953945
2022Q2,2022Q2,-0.07677419354838712,2.195256267346277
2022Q3,2022Q3,0.009843749999999965,1.6055157824136659
