,quarter,price,price_diff,price_diff_perc
1,2006Q4,146.0,67.0,84.81012658227849
2,2007Q1,220.0,74.0,50.68493150684932
3,2007Q2,195.0,-25.0,-11.363636363636363
4,2007Q3,184.0,-11.0,-5.641025641025641
5,2007Q4,165.0,-19.0,-10.326086956521738
6,2008Q1,75.0,-90.0,-54.54545454545455
7,2008Q2,39.1,-35.9,-47.86666666666667
8,2008Q3,48.5,9.399999999999999,24.040920716112527
9,2008Q4,30.4,-18.1,-37.31958762886598
10,2009Q1,27.8,-2.599999999999998,-8.552631578947361
11,2009Q2,64.5,36.7,132.01438848920864
12,2009Q3,114.0,49.5,76.74418604651163
13,2009Q4,65.5,-48.5,-42.54385964912281
14,2010Q1,59.0,-6.5,-9.923664122137405
15,2010Q2,52.0,-7.0,-11.864406779661017
16,2010Q3,50.0,-2.0,-3.8461538461538463
17,2010Q4,47.5,-2.5,-5.0
18,2011Q1,43.2,-4.299999999999997,-9.052631578947363
19,2011Q2,36.0,-7.200000000000003,-16.66666666666667
20,2011Q3,34.9,-1.1000000000000014,-3.0555555555555594
21,2011Q4,35.0,0.10000000000000142,0.28653295128940237
22,2012Q1,43.2,8.200000000000003,23.428571428571434
23,2012Q2,41.2,-2.0,-4.62962962962963
24,2012Q3,37.5,-3.700000000000003,-8.98058252427185
25,2012Q4,44.5,7.0,18.666666666666668
26,2013Q1,65.0,20.5,46.06741573033708
27,2013Q2,63.5,-1.5,-2.3076923076923075
28,2013Q3,77.0,13.5,21.25984251968504
29,2013Q4,70.0,-7.0,-9.090909090909092
30,2014Q1,79.0,9.0,12.857142857142858
31,2014Q2,70.0,-9.0,-11.39240506329114
32,2014Q3,68.5,-1.5,-2.142857142857143
33,2014Q4,73.0,4.5,6.569343065693431
34,2015Q1,78.5,5.5,7.534246575342466
35,2015Q2,78.0,-0.5,-0.6369426751592356
36,2015Q3,111.0,33.0,42.30769230769231
37,2015Q4,131.0,20.0,18.01801801801802
38,2016Q1,145.0,14.0,10.687022900763358
39,2016Q2,146.0,1.0,0.6896551724137931
40,2016Q3,193.8,47.80000000000001,32.73972602739727
41,2016Q4,191.0,-2.8000000000000114,-1.4447884416924723
42,2017Q1,205.7,14.699999999999989,7.696335078534026
43,2017Q2,99.0,-106.69999999999999,-51.87165775401069
44,2017Q3,77.5,-21.5,-21.717171717171716
45,2017Q4,85.6,8.099999999999994,10.451612903225799
46,2018Q1,68.8,-16.799999999999997,-19.626168224299064
47,2018Q2,58.6,-10.199999999999996,-14.82558139534883
48,2018Q3,63.5,4.899999999999999,8.361774744027302
49,2018Q4,52.6,-10.899999999999999,-17.16535433070866
50,2019Q1,48.55,-4.050000000000004,-7.6996197718631265
51,2019Q2,42.6,-5.949999999999996,-12.255406797116366
52,2019Q3,51.2,8.600000000000001,20.187793427230048
53,2019Q4,45.2,-6.0,-11.71875
54,2020Q1,33.95,-11.25,-24.88938053097345
55,2020Q2,51.9,17.949999999999996,52.871870397643576
56,2020Q3,60.9,9.0,17.341040462427745
57,2020Q4,62.6,1.7000000000000028,2.791461412151072
58,2021Q1,58.3,-4.300000000000004,-6.869009584664544
59,2021Q2,59.3,1.0,1.7152658662092626
60,2021Q3,52.8,-6.5,-10.961214165261383
61,2021Q4,59.9,7.100000000000001,13.446969696969699
62,2022Q1,61.4,1.5,2.5041736227045077
63,2022Q2,57.7,-3.6999999999999957,-6.026058631921817
