,date,quarter,price,shares_est,market_cap
0,2006-09-29,2006Q3,79.0,10717824.140230542,846708107078
1,2006-12-29,2006Q4,146.0,13933282.376064643,2034259226905
2,2007-03-30,2007Q1,220.0,13933511.25551172,3065372476213
3,2007-06-29,2007Q2,195.0,14040564.054230409,2737909990575
4,2007-09-28,2007Q3,184.0,14040379.288301729,2583429789048
5,2007-12-28,2007Q4,165.0,14040732.436472349,2316720852018
6,2008-03-31,2008Q1,75.0,14040431.613089694,1053032370982
7,2008-06-30,2008Q2,39.1,16955778.782711837,662970950404
8,2008-09-30,2008Q3,48.5,16956033.708641294,822367634869
9,2008-12-31,2008Q4,30.4,16956132.62393855,515466431768
10,2009-03-31,2009Q1,27.8,16955702.59786825,471368532221
11,2009-06-30,2009Q2,64.5,17062990.746957004,1100562903179
12,2009-09-30,2009Q3,114.0,17063215.894902557,1945206612019
13,2009-12-31,2009Q4,65.5,34768471.12351999,2277334858591
14,2010-03-31,2010Q1,59.0,34768648.01864802,2051350233100
15,2010-06-30,2010Q2,52.0,34876866.00518459,1813597032270
16,2010-09-30,2010Q3,50.0,34876877.61635065,1743843880818
17,2010-12-31,2010Q4,47.5,34876286.97499591,1656623631312
18,2011-03-31,2011Q1,43.2,34875980.92014156,1506642375750
19,2011-06-30,2011Q2,36.0,34983864.027538724,1259419104991
20,2011-09-30,2011Q3,34.9,34983833.64078484,1220935794063
21,2011-12-30,2011Q4,35.0,34983533.88220393,1224423685877
22,2012-03-30,2012Q1,43.2,34983816.25221749,1511300862096
23,2012-06-29,2012Q2,41.2,34983444.95665536,1441317932214
24,2012-09-28,2012Q3,37.5,34983439.41537011,1311878978076
25,2012-12-28,2012Q4,44.5,34983436.05546995,1556762904468
26,2013-03-29,2013Q1,65.0,34983310.44134035,2273915178687
27,2013-06-28,2013Q2,63.5,45478944.76504535,2887912992580
28,2013-09-30,2013Q3,77.0,45479037.62955585,3501885897476
29,2013-12-31,2013Q4,70.0,45478085.58077029,3183465990654
30,2014-03-31,2014Q1,79.0,45478981.59437961,3592839545956
31,2014-06-30,2014Q2,70.0,45477848.46732215,3183449392713
32,2014-09-30,2014Q3,68.5,45478782.18587689,3115296579733
33,2014-12-31,2014Q4,73.0,45478617.55054515,3319939081190
34,2015-03-31,2015Q1,78.5,45478743.80494608,3570081388688
35,2015-06-30,2015Q2,78.0,45478114.727762535,3547292948765
36,2015-09-30,2015Q3,111.0,45535478.75935032,5054438142288
37,2015-12-31,2015Q4,131.0,45478898.6784141,5957735726872
38,2016-03-31,2016Q1,145.0,45478943.98206762,6594446877400
39,2016-06-30,2016Q2,146.0,45478738.32279778,6639895795128
40,2016-09-30,2016Q3,193.8,45478492.07290555,8813731763729
41,2016-12-30,2016Q4,191.0,45478296.5408025,8686354639293
42,2017-03-31,2017Q1,205.7,45478858.812147886,9355001257659
43,2017-06-30,2017Q2,99.0,45478818.32641503,4502403014315
44,2017-09-29,2017Q3,77.5,81859800.6201447,6344134548061
45,2017-12-29,2017Q4,85.6,81860595.35317844,7007266962232
46,2018-03-30,2018Q1,68.8,81861468.92655367,5632069062147
47,2018-06-29,2018Q2,58.6,81859554.23886459,4796969878397
48,2018-09-28,2018Q3,63.5,81860670.83196317,5198152597830
49,2018-12-28,2018Q4,52.6,81861536.40881951,4305916815104
50,2019-03-29,2019Q1,48.55,81860542.90492731,3974329358034
51,2019-06-28,2019Q2,42.6,81861322.50972433,3487292338914
52,2019-09-30,2019Q3,51.2,81861524.07365604,4191310032571
53,2019-12-31,2019Q4,45.2,81861954.64792468,3700160350086
54,2020-03-31,2020Q1,33.95,81860639.82174121,2779168721948
55,2020-06-30,2020Q2,51.9,81861578.76241894,4248615937770
56,2020-09-30,2020Q3,60.9,81860808.65524656,4985323247105
57,2020-12-31,2020Q4,62.6,81859934.42188586,5124431894810
58,2021-03-31,2021Q1,58.3,81861963.9251121,4772552496834
59,2021-06-30,2021Q2,59.3,81859712.61309206,4854280957956
60,2021-09-30,2021Q3,52.8,81862346.14418487,4322331876413
61,2021-12-31,2021Q4,59.9,81859723.01541977,4903397408624
62,2022-03-31,2022Q1,61.4,81859809.29194562,5026192290525
63,2022-06-30,2022Q2,57.7,81860069.39810489,4723326004271
