Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,SZC,SZC,SZC,SZC,SZC,SZC,SZC,SZC,SZC,SZC,SZC,SZC
date,,,,,,,,,,,,
2019-01-15,-1.5,-12.0,15.0,15.0,11.0,11.0,109570,0,10.23,1456000000,0,109570
2019-01-16,0.75,6.82,11.0,11.75,11.0,11.75,27940,0,10.92,319000000,0,27940
2019-01-17,0.8,6.81,12.55,12.55,12.55,12.55,119080,0,11.67,1494000000,0,119080
2019-01-18,0.0,0.0,13.1,13.2,12.55,12.55,50480,0,11.67,652000000,0,50480
2019-01-21,-0.65,-5.18,12.55,12.55,11.9,11.9,13560,0,11.06,165000000,0,13560
2019-01-22,-0.7,-5.88,11.6,11.6,11.2,11.2,44240,0,10.41,502000000,0,44240
2019-01-23,-0.2,-1.79,11.0,11.2,11.0,11.0,32640,0,10.23,360000000,0,32640
2019-01-24,-0.1,-0.91,11.0,11.5,10.9,10.9,25700,0,10.13,283000000,0,25700
2019-01-25,0.0,0.0,10.8,11.0,10.7,10.9,49630,0,10.13,537000000,0,49630
2019-01-28,-0.4,-3.67,11.0,11.0,10.5,10.5,14490,0,9.76,154000000,0,14490
2019-01-29,-0.2,-1.9,10.5,10.5,10.3,10.3,17290,0,9.57,180000000,0,17290
2019-01-30,0.7,6.8,10.5,11.0,10.5,11.0,13100,0,10.23,142000000,0,13100
2019-01-31,0.6,5.45,10.3,11.6,10.3,11.6,13540,0,10.78,147000000,0,13540
2019-02-01,0.4,3.45,11.8,12.2,11.8,12.0,26280,0,11.15,315000000,0,26280
2019-02-11,-0.1,-0.83,11.9,12.15,11.2,11.9,19240,0,11.06,229000000,0,19240
2019-02-12,0.1,0.84,12.2,12.2,11.6,12.0,6110,0,11.15,71000000,0,6110
2019-02-13,-0.65,-5.42,11.45,12.0,11.35,11.35,12030,0,10.55,138000000,0,12030
2019-02-14,0.55,4.85,11.4,11.9,11.4,11.9,44960,0,11.06,520000000,0,44960
2019-02-15,0.05,0.42,12.0,12.0,11.75,11.95,710,0,11.11,8000000,0,710
2019-02-18,-0.25,-2.09,11.75,11.85,11.55,11.7,8130,0,10.88,95000000,0,8130
2019-02-19,-0.2,-1.71,11.5,11.75,11.5,11.5,10110,0,10.69,117000000,0,10110
2019-02-20,0.2,1.74,11.5,11.8,11.5,11.7,240,0,10.88,3000000,0,240
2019-02-21,0.0,0.0,11.4,11.8,11.4,11.7,11650,0,10.88,135000000,0,11650
2019-02-22,-0.35,-2.99,11.2,11.65,11.2,11.35,4700,0,10.55,54000000,0,4700
2019-02-25,0.1,0.88,11.75,11.75,11.3,11.45,6120,0,10.64,70000000,0,6120
2019-02-26,-0.05,-0.44,11.35,11.6,11.3,11.4,26740,0,10.6,305000000,0,26740
2019-02-27,-0.05,-0.44,11.4,11.4,11.35,11.35,9660,0,10.55,110000000,0,9660
2019-02-28,-0.25,-2.2,11.3,11.3,11.1,11.1,28330,0,10.32,318000000,0,28330
2019-03-01,0.25,2.25,11.4,11.4,11.2,11.35,6140,0,10.55,69000000,0,6140
2019-03-04,0.0,0.0,11.3,11.35,11.2,11.35,34570,20000,10.55,390000000,220000000,54570
2019-03-05,0.15,1.32,11.35,11.5,11.1,11.5,56010,0,10.69,631000000,0,56010
2019-03-06,0.1,0.87,11.3,11.8,11.3,11.6,33470,0,10.78,389000000,0,33470
2019-03-07,0.8,6.9,12.4,12.4,11.35,12.4,267080,0,11.53,3238000000,0,267080
2019-03-08,0.5,4.03,12.75,13.1,12.75,12.9,111620,0,11.99,1441000000,0,111620
2019-03-11,0.9,6.98,12.9,13.8,12.9,13.8,278650,0,12.83,3763000000,0,278650
2019-03-12,0.95,6.88,14.1,14.75,14.0,14.75,641940,0,13.71,9426000000,0,641940
2019-03-13,0.05,0.34,15.0,15.0,14.2,14.8,142590,0,13.76,2078000000,0,142590
2019-03-14,0.1,0.68,14.6,15.0,14.35,14.9,137890,0,13.85,2026000000,0,137890
2019-03-15,-0.2,-1.34,14.9,15.1,14.5,14.7,267670,0,13.66,3982000000,0,267670
2019-03-18,-0.2,-1.36,14.75,14.8,14.2,14.5,182310,0,13.48,2647000000,0,182310
2019-03-19,0.1,0.69,14.3,14.65,14.3,14.6,134560,0,13.57,1951000000,0,134560
2019-03-20,0.8,5.48,14.7,15.4,14.4,15.4,220550,0,14.32,3291000000,0,220550
