,date,quarter,price,shares_est,market_cap
0,2013-03-29,2013Q1,29.0,34999525.661701925,1014986244189
1,2013-06-28,2013Q2,28.7,35001303.7809648,1004537418514
2,2013-09-30,2013Q3,5.9,36401543.65653642,214769107574
3,2013-12-31,2013Q4,8.0,36400711.60688528,291205692855
4,2014-03-31,2014Q1,10.9,36400777.10386656,396768470432
5,2014-06-30,2014Q2,9.6,36398960.36387265,349430019493
6,2014-09-30,2014Q3,9.4,54598930.48128342,513229946524
7,2014-12-31,2014Q4,9.5,54598346.18600762,518684288767
8,2015-03-31,2015Q1,8.6,54597371.5651135,469537395460
9,2015-06-30,2015Q2,7.6,54598764.87149215,414950613023
10,2015-09-30,2015Q3,6.1,94602137.31794968,577073037639
11,2015-12-31,2015Q4,4.4,96779838.7879965,425831290667
12,2016-03-31,2016Q1,4.5,96781228.83405904,435515529753
13,2016-06-30,2016Q2,5.3,96775281.9637949,512908994408
14,2016-09-30,2016Q3,3.9,96774898.32592452,377422103471
15,2016-12-30,2016Q4,2.64,96771948.2003428,255477943249
16,2017-03-31,2017Q1,3.56,96772923.25380856,344511606784
17,2017-06-30,2017Q2,4.2,96773643.41085272,406449302326
18,2017-09-29,2017Q3,12.15,96777161.13253692,1175842507760
19,2017-12-29,2017Q4,8.5,101130630.63063064,859610360360
20,2018-03-30,2018Q1,8.8,101347068.2959174,891854201004
21,2018-06-29,2018Q2,5.67,101353593.77963208,574674876731
22,2018-09-28,2018Q3,6.0,101353764.9880096,608122589928
23,2018-12-28,2018Q4,4.86,101349502.36737847,492558581505
24,2019-03-29,2019Q1,3.98,101346613.93015628,403359523442
25,2019-06-28,2019Q2,4.0,101352793.83429672,405411175337
26,2019-09-30,2019Q3,3.69,101351239.27090366,373986072910
27,2019-12-31,2019Q4,3.9,101349412.67090316,395262709417
28,2020-03-31,2020Q1,2.17,99182560.79027356,215226156915
29,2020-06-30,2020Q2,3.02,101346351.88963372,306065982707
30,2020-09-30,2020Q3,3.62,99183254.49385051,359043381268
31,2020-12-31,2020Q4,5.77,95683811.28584644,552095591119
32,2021-03-31,2021Q1,6.04,95680906.14886732,577912673139
33,2021-06-30,2021Q2,5.25,95686546.4632455,502354368932
34,2021-09-30,2021Q3,5.26,95679918.63905326,503276372041
35,2021-12-31,2021Q4,14.2,95685939.31799877,1358740338316
36,2022-03-31,2022Q1,10.2,95684347.04830052,975980339893
37,2022-06-30,2022Q2,4.85,95685438.45534997,464074376508
