,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2007Q2,665648.0,11094.0,60000721.110510185,,
1,2007Q3,1729620.0,21620.0,80000925.06938021,20000203.958870023,24.999965864800934
2,2007Q4,1860619.0,23258.0,79999097.08487402,-1827.9845061898232,-0.00228500642232305
3,2008Q1,2281564.0,19016.0,119981278.9230122,39982181.83813818,33.323683658842604
4,2008Q2,1800562.0,15007.0,119981475.31152129,196.38850909471512,0.00016368235895150457
5,2008Q3,1705713.0,14216.0,119985438.94203714,3963.63051584363,0.0033034262747152097
6,2008Q4,1505971.0,12552.0,119978569.15232632,-6869.789710819721,-0.005725847340367719
7,2009Q1,1498781.0,12492.0,119979266.73070766,697.578381344676,0.0005814157732022018
8,2009Q2,1553719.0,12949.0,119987566.60746004,8299.876752376556,0.00691728067086288
9,2009Q3,2374153.0,11893.0,199626082.56957874,79638515.9621187,39.89384299737539
10,2009Q4,2112203.0,10581.0,199622247.42462906,-3835.1449496746063,-0.0019212011682829258
11,2010Q1,2112498.0,10582.0,199631260.63126063,9013.206631571054,0.004514927473317603
12,2010Q2,3432378.0,9520.0,360543907.56302524,160912646.9317646,44.63052725516825
13,2010Q3,3786064.0,10282.0,368222524.80062246,7678617.237597227,2.085319805396176
14,2010Q4,6842651.0,18363.0,372632521.9190764,4409997.11845392,1.1834708081147107
15,2011Q1,7472723.0,19584.0,381572865.60457516,8940343.685498774,2.3430239651169726
16,2011Q2,6029303.0,15414.0,391157584.01453227,9584718.40995711,2.450347072805578
17,2011Q3,6254944.0,15991.0,391154024.13857794,-3559.8759543299675,-0.0009100957000684661
18,2011Q4,6500614.0,16619.0,391155544.8582947,1520.7197167873383,0.0003887762136513378
19,2012Q1,8863236.0,16133.0,549385483.17114,158229938.31284523,28.801259436182583
20,2012Q2,9722872.0,13881.0,700444636.5535624,151059153.38242245,21.56618032307127
21,2012Q3,9818310.0,14017.0,700457301.8477563,12665.294193863869,0.0018081465009292827
22,2012Q4,10556569.0,15071.0,700455775.9936302,-1525.8541260957718,-0.000217837325123242
23,2013Q1,10845725.0,11685.0,928175010.6974754,227719234.70384526,24.534083775076645
24,2013Q2,14637821.0,15763.0,928618981.1584089,443970.4609334469,0.047809755124713735
25,2013Q3,16398568.0,17656.0,928781603.9873132,162622.82890427113,0.017509264632947285
26,2013Q4,17758824.0,19104.0,929586683.4170854,805079.4297722578,0.08660617069221033
27,2014Q1,15549594.0,16726.0,929666028.9369843,79345.51989889145,0.008534841268710028
28,2014Q2,17529252.0,18856.0,929637887.1446755,-28141.792308807373,-0.0030271778611823926
29,2014Q3,18426425.0,12886.0,1429956930.001552,500319042.8568766,34.98839946573311
30,2014Q4,20416466.0,14036.0,1454578654.8874323,24621724.88588023,1.6927049495158217
31,2015Q1,27949841.0,19215.0,1454584491.282852,5836.395419597626,0.0004012414166777134
32,2015Q2,30543080.0,20937.0,1458808807.3745046,4224316.091652632,0.2895729769588763
33,2015Q3,31620022.0,17128.0,1846101237.7393742,387292430.3648696,20.978937798618503
34,2015Q4,37453699.0,20048.0,1868201266.9592977,22100029.219923496,1.1829576186881468
35,2016Q1,40979284.0,21125.0,1939847763.3136094,71646496.3543117,3.6934081998231956
36,2016Q2,44560366.0,20695.0,2153194781.3481517,213347018.03454232,9.908393791525082
37,2016Q3,41904594.0,15887.0,2637665638.5724177,484470857.22426605,18.367409808867052
38,2016Q4,44581320.0,16902.0,2637635782.747604,-29855.824813842773,-0.0011319161276596803
39,2017Q1,43157524.0,16362.0,2637668011.245569,32228.497965335846,0.0012218557387787701
40,2017Q2,43828324.0,16616.0,2637718103.033221,50091.78765153885,0.0018990576587367785
41,2017Q3,49718082.0,18849.0,2637703963.074964,-14139.958256721497,-0.0005360707059876998
42,2017Q4,52306179.0,19830.0,2637729652.04236,25688.96739578247,0.0009739044854688515
43,2018Q1,59466708.0,22545.0,2637689421.157685,-40230.88467502594,-0.0015252320592531534
44,2018Q2,86837928.0,32922.0,2637686896.3003464,-2524.8573384284973,-9.572240518652516e-05
45,2018Q3,98110311.0,30740.0,3191617143.7865973,553930247.4862509,17.355786190227604
46,2018Q4,99059052.0,31037.0,3191643908.882946,26765.096348762512,0.0008385990766159786
47,2019Q1,102372882.0,32076.0,3191572577.6281333,-71331.25481271744,-0.002234987708339328
48,2019Q2,126173106.0,37709.0,3345967965.207245,154395387.57911158,4.614371362325596
49,2019Q3,125408157.0,37481.0,3345912782.4764547,-55182.730790138245,-0.0016492578969525655
50,2019Q4,120600587.0,35802.0,3368543293.6707444,22630511.194289684,0.67181892056459
51,2020Q1,122112341.0,36102.0,3382425932.081325,13882638.410580635,0.4104343654330418
52,2020Q2,123663762.0,36561.0,3382395503.4052677,-30428.676057338715,-0.000899619102103946
53,2020Q3,124551606.0,36823.0,3382440485.5660863,44982.16081857681,0.0013298729426439143
54,2020Q4,135757002.0,40136.0,3382424805.6607533,-15679.905333042145,-0.0004635699604260409
55,2021Q1,139774455.0,41324.0,3382403808.924596,-20996.736157417297,-0.0006207637332366006
56,2021Q2,144441807.0,42704.0,3382395255.7137504,-8553.210845470428,-0.0002528743744842303
57,2021Q3,164297080.0,43177.0,3805199064.31665,422803808.60289955,11.111213932741467
58,2021Q4,159146588.0,41823.0,3805240848.3370395,41784.020389556885,0.0010980650648648763
59,2022Q1,134558447.0,35281.0,3813906833.7065277,8665985.36948824,0.2272206885836863
60,2022Q2,132006263.0,34612.0,3813887177.8573904,-19655.849137306213,-0.0005153757366348919
