,quarter,roa
0,2012Q2,0.0
1,2012Q3,3.56
2,2012Q4,2.39
3,2013Q1,0.0
4,2013Q2,1.91
5,2013Q3,2.15
6,2013Q4,0.96
7,2014Q1,1.22
8,2014Q2,2.32
9,2014Q3,2.39
10,2014Q4,0.45
11,2015Q1,1.88
12,2015Q2,1.83
13,2015Q3,2.13
14,2015Q4,0.49
15,2016Q1,1.79
16,2016Q2,3.35
17,2016Q3,3.26
18,2016Q4,0.76
19,2017Q1,2.7
20,2017Q2,0.9
21,2017Q3,1.16
22,2017Q4,1.43
23,2018Q1,2.14
24,2018Q2,0.43
25,2018Q3,1.98
26,2018Q4,1.29
27,2019Q1,0.7
28,2019Q2,0.97
29,2019Q3,0.89
30,2019Q4,0.65
31,2020Q1,0.25
32,2020Q2,1.36
33,2020Q3,0.82
34,2020Q4,1.0
35,2021Q1,0.89
36,2021Q2,0.74
37,2021Q3,0.47
38,2021Q4,0.36
39,2022Q1,0.44
40,2022Q2,0.02
