,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2012Q2,,0.0,,,,
1,2012Q3,1756561.0,12542.0,140054297.56019774,,,0.49258199693299454
2,2012Q4,1836819.0,13069.0,140547784.8343408,493487.27414307,0.35111707717395024,0.5019848799677562
3,2013Q1,1886186.0,13418.0,140571322.10463557,23537.270294755697,0.016744005777533707,0.4910169757116681
4,2013Q2,1923378.0,13706.0,140331095.8704217,-240226.23421385884,-0.17118531906547488,0.47296322363994076
5,2013Q3,2038417.0,14525.0,140338519.79345956,7423.923037856817,0.005290010931270209,0.4937648529692926
6,2013Q4,2082554.0,14855.0,140192123.86401886,-146395.92944070697,-0.10442521691354471,0.4650545504768191
7,2014Q1,2138801.0,15269.0,140074726.57017487,-117397.2938439846,-0.08381047510749251,0.498777766015988
8,2014Q2,2052689.0,14588.0,140710789.69015628,636063.1199814081,0.4520357830284462,0.47568912368271044
9,2014Q3,2163976.0,15362.0,140865512.30308554,154722.61292925477,0.1098371137119456,0.45959307691281187
10,2014Q4,2191953.0,15578.0,140708242.3931185,-157269.90996703506,-0.11177021849768093,0.4676493186643201
11,2015Q1,2863985.0,20384.0,140501618.9167975,-206623.47632101178,-0.14706127795108928,0.43914319265509844
12,2015Q2,2738489.0,19457.0,140745695.63653183,244076.7197343409,0.17341682715800835,0.4824332782313731
13,2015Q3,2791546.0,17931.0,155682672.4666778,14936976.830145985,9.594501811589264,0.4001296204944643
14,2015Q4,2993289.0,19236.0,155608702.43293825,-73970.0337395668,-0.0475359234946678,0.3912991224020765
15,2016Q1,2778773.0,17864.0,155551556.20241827,-57146.23051998019,-0.036737807010825504,0.4132289150767449
16,2016Q2,2997268.0,19317.0,155162188.74566445,-389367.4567538202,-0.2509422301280214,0.4112492989128141
17,2016Q3,2986541.0,19251.0,155136927.9517947,-25260.79386973381,-0.016282901951998836,0.38964809135275175
18,2016Q4,3272299.0,21154.0,154689373.16819513,-447554.7835995853,-0.2893248414116689,0.6277079148699182
19,2017Q1,6299233.0,27194.0,231640545.7086122,76951172.54041708,33.22007911223639,0.5345714695495093
20,2017Q2,5996400.0,25823.0,232211594.3151454,571048.6065331995,0.24591735318702576,0.5603008350236253
21,2017Q3,6234282.0,23334.0,267175880.68912315,34964286.37397775,13.086617805392777,0.5330254566366242
22,2017Q4,6298032.0,23568.0,267228105.90631366,52225.217190504074,0.01954331001725301,0.547096372932103
23,2018Q1,7071252.0,26470.0,267142123.1582924,-85982.748021245,-0.032186143841604786,0.5374085202155015
24,2018Q2,8253223.0,30898.0,267111884.2643537,-30238.893938720226,-0.011320684597018372,0.5219469814821904
25,2018Q3,7680752.0,18872.0,406991945.7397202,139880061.47536653,34.36924561765719,0.5330460428407183
26,2018Q4,7964246.0,19568.0,407003577.2690106,11631.529290378094,0.0028578444858950685,0.5381086038454166
27,2019Q1,7881816.0,19366.0,406992461.01414853,-11116.254862070084,-0.0027313171439024867,0.5877591419192023
28,2019Q2,8288899.0,19504.0,424984567.2682527,17992106.254104137,4.23359049712208,0.5974426881560726
29,2019Q3,8481172.0,17355.0,488687525.2088735,63702957.94062084,13.035519560969577,0.5960901019128592
30,2019Q4,8681831.0,17766.0,488676742.0916357,-10783.11723780632,-0.0022065951392841797,0.5916062970157417
31,2020Q1,8634509.0,17670.0,488653593.6615733,-23148.430062413216,-0.004737186089016081,0.6163414766304974
32,2020Q2,7633141.0,15619.0,488708688.1362443,55094.4746710062,0.011273479684004866,0.6412167289355636
33,2020Q3,7742713.0,16461.0,470367110.1391167,-18341577.997127593,-3.899417625459155,0.6714490710561767
34,2020Q4,8192236.0,17418.0,470331610.9771501,-35499.161966621876,-0.007547687873428205,0.6980547501527354
35,2021Q1,8580732.0,17791.0,482307458.82749707,11975847.850346982,2.48303185678708,0.7134737205451244
36,2021Q2,14231467.0,29046.0,489963058.59670866,7655599.76921159,1.5624850965576482,0.7027109072041073
37,2021Q3,19615676.0,25046.0,783185977.8008465,293222919.2041378,37.43975601140045,0.6385780923071879
38,2021Q4,20502167.0,24019.0,853581206.5448186,70395228.74397218,8.247045296243407,0.6648969101325195
39,2022Q1,21735573.0,25468.0,853446403.3296686,-134803.21514999866,-0.015795158855210146,0.6467057967841809
40,2022Q2,21455030.0,25140.0,853422036.5950676,-24366.734601020813,-0.0028551799175748683,0.614239249927986
