,quarter,roa
0,2005Q1,6.46
1,2005Q2,1.98
2,2005Q3,3.75
3,2005Q4,0.52
4,2006Q1,2.14
5,2006Q2,3.84
6,2006Q3,3.33
7,2006Q4,2.55
8,2007Q1,2.71
9,2007Q2,1.65
10,2007Q3,1.82
11,2007Q4,2.78
12,2008Q1,2.05
13,2008Q2,1.23
14,2008Q3,2.46
15,2008Q4,6.92
16,2009Q1,4.8
17,2009Q2,2.57
18,2009Q3,9.07
19,2009Q4,6.16
20,2010Q1,3.35
21,2010Q2,1.87
22,2010Q3,16.53
23,2010Q4,1.74
24,2011Q1,2.63
25,2011Q2,3.78
26,2011Q3,2.84
27,2011Q4,3.29
28,2012Q1,1.6
29,2012Q2,1.66
30,2012Q3,2.44
31,2012Q4,2.13
32,2013Q1,0.45
33,2013Q2,2.02
34,2013Q3,1.73
35,2013Q4,1.18
36,2014Q1,2.01
37,2014Q2,2.31
38,2014Q3,2.29
39,2014Q4,2.51
40,2015Q1,2.41
41,2015Q2,3.07
42,2015Q3,1.62
43,2015Q4,1.03
44,2016Q1,1.83
45,2016Q2,3.57
46,2016Q3,2.67
47,2016Q4,1.16
48,2017Q1,2.38
49,2017Q2,1.64
50,2017Q3,2.07
51,2017Q4,0.42
52,2018Q1,1.19
53,2018Q2,1.88
54,2018Q3,2.27
55,2018Q4,1.34
56,2019Q1,3.56
57,2019Q2,3.33
58,2019Q3,1.1
58,2019Q4,1.5
59,2020Q1,6.98
60,2020Q2,1.7
61,2020Q3,1.17
62,2020Q4,1.9
63,2021Q1,2.34
64,2021Q2,2.21
65,2021Q3,2.42
66,2021Q4,0.14
67,2022Q1,2.25
68,2022Q2,2.13
69,2022Q3,2.28
