,date,quarter,price,shares_est,lev,market_cap
0,2005-03-31,2005Q1,19.6,1700028.710881424,0.5604614136546845,33320562733
1,2005-06-30,2005Q2,23.0,1700027.344818157,0.5903939835236002,39100628931
2,2005-09-30,2005Q3,27.8,1700025.8464719565,0.5138658864435625,47260718532
3,2005-12-30,2005Q4,28.5,1700020.5044084478,0.5359016983738689,48450584376
4,2006-03-31,2006Q1,38.2,1700026.10284521,0.5330187926373626,64940997129
5,2006-06-30,2006Q2,41.0,1699980.307207562,0.4250557723358125,69699192596
6,2006-09-29,2006Q3,48.5,1700023.9520958085,0.4865443531664976,82451161677
7,2006-12-29,2006Q4,41.0,1700013.6980046574,0.4507906471148417,69700561618
8,2007-03-30,2007Q1,85.5,1700026.915485376,0.6056052138579315,145352301274
9,2007-06-29,2007Q2,95.0,1699977.6436396155,0.5493872454857273,161497876146
10,2007-09-28,2007Q3,62.5,1700008.8676066329,0.5336082258841991,106250554225
11,2007-12-28,2007Q4,60.5,3400027.3460644456,0.4793847494669294,205701654437
12,2008-03-31,2008Q1,38.8,3400000.0,0.4697952221423888,131920000000
13,2008-06-30,2008Q2,25.7,3400071.713504549,0.5429987978830505,87381843037
14,2008-09-30,2008Q3,39.0,3400051.266715085,0.449855522183742,132601999402
15,2008-12-31,2008Q4,47.6,3400055.392893883,0.3721193583893312,161842636702
16,2009-03-31,2009Q1,51.0,3399970.184853906,0.4639318803609639,173398479428
17,2009-06-30,2009Q2,60.5,4589820.649539505,0.5389750105216712,277684149297
18,2009-09-30,2009Q3,54.0,4589886.141256005,0.4608681545480905,247853851628
19,2009-12-31,2009Q4,47.5,8108838.928241454,0.4599474069092724,385169849091
20,2010-03-31,2010Q1,56.0,8108671.722113503,0.4301658432565384,454085616438
21,2010-06-30,2010Q2,47.5,8108756.102082432,0.4312191424283231,385165914849
22,2010-09-30,2010Q3,34.1,10270407.85406945,0.288246780671356,350220907824
23,2010-12-31,2010Q4,28.0,10270183.399508413,0.2921130125189485,287565135186
24,2011-03-31,2011Q1,23.6,10270636.900054747,0.2065799171679382,242387030841
25,2011-06-30,2011Q2,25.4,10270333.41752968,0.225929274066302,260866468805
26,2011-09-30,2011Q3,23.6,10270526.12415802,0.3104961244082745,242384416530
27,2011-12-30,2011Q4,26.6,10270270.27027027,0.1788019596378387,273189189189
28,2012-03-30,2012Q1,18.3,10270647.32142857,0.3053784981407212,187952845982
29,2012-06-29,2012Q2,23.5,10270495.539493391,0.2315742281269525,241356645178
30,2012-09-28,2012Q3,22.0,10270059.692114357,0.3794967564898457,225941313227
31,2012-12-28,2012Q4,23.0,10270203.242196953,0.4862738675941257,236214674571
32,2013-03-29,2013Q1,20.0,10270511.974071184,0.3919493694741671,205410239481
33,2013-06-28,2013Q2,20.0,10270650.263620386,0.4968040787892412,205413005272
34,2013-09-30,2013Q3,19.0,11291181.144067796,0.608382855378423,214532441737
35,2013-12-31,2013Q4,24.0,11291701.48486212,0.6061459389393569,271000835637
36,2014-03-31,2014Q1,19.0,11291282.995702883,0.5009821143676962,214534376918
37,2014-06-30,2014Q2,23.2,11291413.116970928,0.5690757282688768,261960784314
38,2014-09-30,2014Q3,25.9,11291476.63329977,0.518015477008767,292449244802
39,2014-12-31,2014Q4,27.0,11291526.254518718,0.5833337088377104,304871208872
40,2015-03-31,2015Q1,24.7,11291442.146126658,0.5563500669158339,278898621009
