,quarter,roa
0,2008Q3,10.89
1,2008Q4,3.31
2,2009Q1,0.01
3,2009Q2,0.58
4,2009Q3,1.25
5,2009Q4,4.32
6,2010Q1,4.05
7,2010Q2,0.02
8,2010Q3,0.42
9,2010Q4,3.28
10,2011Q1,3.25
11,2011Q2,0.81
12,2011Q3,-2.62
13,2011Q4,6.66
14,2012Q1,1.5
15,2012Q2,-0.27
16,2012Q3,-1.77
17,2012Q4,2.56
18,2013Q1,-0.39
19,2013Q2,-3.58
20,2013Q3,1.27
21,2013Q4,4.68
22,2014Q1,-0.07
23,2014Q2,-1.42
24,2014Q3,0.69
25,2014Q4,-0.27
26,2015Q1,0.32
27,2015Q2,0.07
28,2015Q3,0.75
29,2015Q4,0.27
30,2016Q1,0.27
31,2016Q2,-0.16
32,2016Q3,0.9
33,2016Q4,0.48
34,2017Q1,0.02
35,2017Q2,0.27
36,2017Q3,-0.28
37,2017Q4,2.11
38,2018Q1,1.24
39,2018Q2,1.05
40,2018Q3,-0.59
41,2018Q4,2.78
42,2019Q1,0.64
43,2019Q2,0.16
44,2019Q3,0.22
45,2019Q4,4.44
46,2020Q1,0.43
47,2020Q2,1.13
48,2020Q3,-0.42
49,2020Q4,1.75
50,2021Q1,0.41
51,2021Q2,1.09
52,2021Q3,1.31
53,2021Q4,0.55
54,2022Q1,0.41
55,2022Q2,0.03
