,quarter,roa
0,2007Q4,5.32
1,2008Q1,4.39
2,2008Q2,3.57
3,2008Q3,3.42
4,2008Q4,2.96
5,2009Q1,3.01
6,2009Q2,3.92
7,2009Q3,4.33
8,2009Q4,2.79
9,2010Q1,2.3
10,2010Q2,3.92
11,2010Q3,1.8
12,2010Q4,2.11
13,2011Q1,2.49
14,2011Q2,1.17
15,2011Q3,1.41
16,2011Q4,1.01
17,2012Q1,0.7
18,2012Q2,0.08
19,2012Q3,0.45
20,2012Q4,0.73
21,2013Q1,0.52
22,2013Q2,0.86
23,2013Q3,0.5
24,2013Q4,0.86
25,2014Q1,0.47
26,2014Q2,2.69
27,2014Q3,0.48
28,2014Q4,4.32
29,2015Q1,2.43
30,2015Q2,3.41
31,2015Q3,4.18
32,2015Q4,4.87
33,2016Q1,5.4
34,2016Q2,5.86
35,2016Q3,6.03
36,2016Q4,6.68
37,2017Q1,5.34
38,2017Q2,11.67
39,2017Q3,7.47
40,2017Q4,7.49
41,2018Q1,5.81
42,2018Q2,7.53
43,2018Q3,6.34
44,2018Q4,7.76
45,2019Q1,6.03
46,2019Q2,8.77
47,2019Q3,6.86
48,2019Q4,7.3
49,2020Q1,5.46
50,2020Q2,4.57
51,2020Q3,6.93
52,2020Q4,7.73
53,2021Q1,6.02
54,2021Q2,7.01
55,2021Q3,7.24
56,2021Q4,6.79
57,2022Q1,5.34
58,2022Q2,5.32
