Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VNC,VNC,VNC,VNC,VNC,VNC,VNC,VNC,VNC,VNC,VNC,VNC
date,,,,,,,,,,,,
2006-12-21,1.0,2.78,36.0,36.0,40.0,37.0,7300,0,5.84,271300000,0,7300
2006-12-22,-3.7,-9.95,37.2,38.0,38.5,33.5,5900,0,5.29,215750000,0,5900
2006-12-25,-3.6,-9.84,36.6,33.0,33.0,33.0,5600,0,5.21,184800000,0,5600
2006-12-26,-3.3,-10.0,33.0,29.7,32.0,29.7,21400,0,4.69,641130000,0,21400
2006-12-27,2.0,6.67,30.0,31.0,33.0,32.0,41700,0,5.05,1302800000,0,41700
2006-12-28,2.3,7.37,31.2,32.5,33.5,33.5,22700,0,5.29,740470000,0,22700
2006-12-29,1.9,5.83,32.6,33.0,35.0,34.5,19300,0,5.45,647420000,0,19300
2007-01-02,0.0,0.0,33.5,33.5,36.0,33.5,6600,0,5.29,231340000,0,6600
2007-01-03,-0.2,-0.57,35.1,35.0,35.0,34.9,9800,0,5.51,0,0,9800
2007-01-04,-1.4,-4.01,34.9,34.8,34.8,33.5,6400,0,5.29,219340000,0,6400
2007-01-05,-1.4,-4.08,34.3,34.0,34.0,32.9,12200,0,5.2,0,0,12200
2007-01-08,-0.4,-1.22,32.9,33.0,33.0,32.5,2500,0,5.13,0,0,2500
2007-01-09,-0.5,-1.54,32.5,32.0,32.0,32.0,10400,0,5.05,327750000,0,10400
2007-01-10,3.0,9.52,31.5,30.5,34.5,34.5,18500,0,5.45,571800000,0,18500
2007-01-11,0.5,1.59,31.5,31.0,33.0,32.0,10300,0,5.05,330950000,0,10300
2007-01-12,-1.1,-3.43,32.1,32.5,32.5,31.0,17500,0,4.9,555900000,0,17500
2007-01-15,0.2,0.63,31.8,32.0,33.0,32.0,50700,0,5.05,1620300000,0,50700
2007-01-16,3.2,10.0,32.0,33.0,35.2,35.2,66400,0,5.56,2275190000,0,66400
2007-01-17,5.4,16.88,32.0,37.0,37.5,37.4,77100,0,5.91,2795370000,0,77100
2007-01-18,3.2,8.82,36.3,36.0,39.5,39.5,70200,0,6.24,2712430000,0,70200
2007-01-19,0.4,1.04,38.6,40.0,40.0,39.0,21100,0,6.16,815950000,0,21100
2007-01-22,-0.7,-1.81,38.7,39.0,40.0,38.0,56800,0,6.0,2216870000,0,56800
2007-01-23,-1.0,-2.56,39.0,38.0,38.0,38.0,18400,0,6.0,687980000,0,18400
2007-01-24,-2.9,-7.75,37.4,36.0,36.0,34.5,12500,0,5.45,440550000,0,12500
2007-01-25,0.9,2.56,35.2,35.0,36.2,36.1,26200,0,5.7,931570000,0,26200
2007-01-26,0.0,0.0,35.6,38.5,38.5,35.6,24500,0,5.62,892140000,0,24500
2007-01-29,-0.4,-1.1,36.4,38.0,38.5,36.0,14700,0,5.69,547450000,0,14700
2007-01-30,-0.7,-1.88,37.2,37.0,37.5,36.5,13700,0,5.76,504830000,0,13700
2007-01-31,0.1,0.27,36.8,38.0,38.0,36.9,47100,0,5.83,1745600000,0,47100
2007-02-01,0.8,2.16,37.1,37.5,38.0,37.9,38500,0,5.99,1454380000,0,38500
2007-02-02,0.2,0.53,37.8,38.0,38.5,38.0,68300,0,6.0,2600930000,0,68300
2007-02-05,3.4,8.92,38.1,39.0,41.5,41.5,77600,0,6.55,3057320000,0,77600
2007-02-06,3.9,9.9,39.4,43.3,43.3,43.3,109100,0,6.84,4691580000,0,109100
2007-02-07,2.0,4.65,43.0,47.0,47.0,45.0,63600,0,7.11,2874210000,0,63600
2007-02-08,-3.2,-7.08,45.2,46.0,46.6,42.0,18100,0,6.63,795710000,0,18100
2007-02-09,-4.4,-10.0,44.0,41.0,41.8,39.6,8100,0,6.25,327110000,0,8100
2007-02-12,-0.9,-2.23,40.4,39.5,39.9,39.5,26300,0,6.24,1041700000,0,26300
2007-02-13,0.4,1.01,39.6,43.5,43.5,40.0,25800,0,6.32,1028180000,0,25800
2007-02-14,2.8,7.14,39.2,40.0,43.1,42.0,30800,0,6.76,1284820000,0,30800
2007-02-15,1.8,4.32,41.7,42.1,44.0,43.5,25600,0,7.0,1098160000,0,25600
2007-02-26,2.7,6.29,42.9,45.1,46.5,45.6,32900,0,7.34,1489270000,0,32900
2007-02-27,4.5,9.93,45.3,47.0,49.8,49.8,117500,0,8.02,5753560000,0,117500
