,date,quarter,price,shares_est,market_cap
0,2018-06-29,2018Q2,24.0,55305655.22190329,1327335725326
1,2018-09-28,2018Q3,22.0,55305780.217170455,1216727164778
2,2018-12-28,2018Q4,23.0,300008026.7083393,6900184614292
3,2019-03-29,2019Q1,22.3,300008433.48091924,6690188066624
4,2019-06-28,2019Q2,19.7,300000145.50745726,5910002866497
5,2019-09-30,2019Q3,18.1,299998861.6150836,5429979395233
6,2019-12-31,2019Q4,18.9,300006115.3381213,5670115579890
7,2020-03-31,2020Q1,16.0,299996566.9445807,4799945071113
8,2020-06-30,2020Q2,18.0,300000653.16786414,5400011757022
9,2020-09-30,2020Q3,23.5,299992260.91763407,7049818131564
10,2020-12-31,2020Q4,35.5,300000342.55960536,10650012160866
11,2021-03-31,2021Q1,37.6,300000067.1231038,11280002523829
12,2021-06-30,2021Q2,36.0,300000713.7295614,10800025694264
13,2021-09-30,2021Q3,52.0,299996363.4122288,15599810897436
14,2021-12-31,2021Q4,72.6,299994938.0657456,21779632503573
15,2022-03-31,2022Q1,80.1,300004744.1545239,24030380006777
16,2022-06-30,2022Q2,50.3,299995277.8786778,15089762477297
