quarter,s,ln_s
2017Q4,0.3990339924799242,0.01971172069762935
2018Q1,0.7423661690286144,0.043585838917705275
2018Q2,1.2464992109902844,0.11502717786105955
2018Q3,0.9691789342932488,0.06648704537152755
2018Q4,0.8473672792097329,0.08191738434792867
2019Q1,0.610943466421899,0.04456451451199072
2019Q2,1.0165207760129649,0.08602284087985708
2019Q3,0.9684621008472364,0.078596900188851
2019Q4,0.7767729786096012,0.05827595065552452
2020Q1,0.26806196436891233,0.015905532677146124
2020Q2,0.6474261859480724,0.047846495681018904
2020Q3,0.6760967889304778,0.04592267769177197
2020Q4,1.342444030142647,0.08491530190383888
2021Q1,1.294280241282278,0.08388357975349228
2021Q2,1.3996024885489304,0.06755849800718942
2021Q3,1.5173031225324394,0.08822686646134012
2021Q4,1.5967992911882936,0.09113685988547517
2022Q1,1.7644612846024705,0.0978368432791409
2022Q2,1.5172200906988513,0.07665426572789559
2022Q3,1.5867220867271812,0.0644671900649916
