,quarter,roa
0,2010Q1,4.89
1,2010Q2,3.07
2,2010Q3,2.61
3,2010Q4,3.63
4,2011Q1,2.67
5,2011Q2,-2.46
6,2011Q3,-3.73
7,2011Q4,-10.9
8,2012Q1,-12.77
9,2012Q2,-9.64
10,2012Q3,-11.03
11,2012Q4,2.4
12,2013Q1,1.55
13,2013Q2,0.44
14,2013Q3,0.55
15,2013Q4,3.82
16,2014Q1,5.26
17,2014Q2,5.27
18,2014Q3,6.07
19,2014Q4,4.48
20,2015Q1,3.07
21,2015Q2,3.06
22,2015Q3,2.05
23,2015Q4,1.47
24,2016Q1,0.4
25,2016Q2,0.8
26,2016Q3,0.8
27,2016Q4,0.55
28,2017Q1,1.95
29,2017Q2,4.59
30,2017Q3,8.22
31,2017Q4,3.65
32,2018Q1,4.05
33,2018Q2,-2.76
34,2018Q3,-2.21
35,2018Q4,0.54
36,2019Q1,-0.19
37,2019Q2,-1.73
38,2019Q3,-5.25
39,2019Q4,-9.27
40,2020Q1,-9.0
41,2020Q2,1.16
42,2020Q3,3.76
43,2020Q4,10.48
44,2021Q1,7.96
45,2021Q2,0.88
46,2021Q3,13.71
47,2021Q4,33.26
48,2022Q1,2.91
49,2022Q2,-26.94
