,quarter,roa
0,2008Q2,0.0
1,2009Q1,-5.74
2,2009Q2,0.86
3,2009Q3,5.96
4,2009Q4,8.69
5,2010Q1,5.47
6,2010Q2,2.04
7,2010Q3,1.39
8,2010Q4,-1.37
9,2011Q1,0.65
10,2011Q2,0.6
11,2011Q3,1.21
12,2011Q4,0.61
13,2012Q1,1.66
14,2012Q2,0.9
15,2012Q3,2.0
16,2012Q4,1.5
17,2013Q1,2.34
18,2013Q2,3.91
19,2013Q3,2.85
20,2013Q4,0.61
21,2014Q1,1.38
22,2014Q2,0.81
23,2014Q3,1.31
24,2014Q4,1.42
25,2015Q1,1.29
26,2015Q2,1.2
27,2015Q3,2.63
28,2015Q4,1.89
29,2016Q1,2.05
30,2016Q2,4.55
31,2016Q3,4.69
32,2016Q4,4.12
33,2017Q1,3.35
34,2017Q2,2.53
35,2017Q3,1.5
36,2017Q4,1.04
37,2018Q1,1.46
38,2018Q2,0.36
39,2018Q3,0.35
40,2018Q4,-0.45
41,2019Q1,0.3
42,2019Q2,0.28
43,2019Q3,0.88
44,2019Q4,0.48
45,2020Q1,1.07
46,2020Q2,1.19
47,2020Q3,1.91
48,2020Q4,2.63
49,2021Q1,3.26
50,2021Q2,5.26
51,2021Q3,7.22
52,2021Q4,3.63
53,2022Q1,2.58
54,2022Q2,1.04
55,2022Q3,1.17
