,quarter,price,price_diff,price_diff_perc
1,2011Q2,10.8,-5.1,-32.075471698113205
2,2011Q3,15.1,4.299999999999999,39.8148148148148
3,2011Q4,10.0,-5.1,-33.77483443708609
4,2012Q1,10.0,0.0,0.0
5,2012Q2,5.2,-4.8,-48.0
6,2012Q3,5.9,0.7000000000000002,13.461538461538463
7,2012Q4,7.3,1.3999999999999995,23.728813559322024
8,2013Q1,5.4,-1.8999999999999995,-26.027397260273965
9,2013Q2,4.0,-1.4000000000000004,-25.92592592592593
10,2013Q3,3.8,-0.20000000000000018,-5.000000000000004
11,2013Q4,3.3,-0.5,-13.157894736842106
12,2014Q1,6.4,3.1000000000000005,93.93939393939397
13,2014Q2,22.1,15.700000000000001,245.3125
14,2014Q3,15.0,-7.100000000000001,-32.126696832579185
15,2014Q4,22.6,7.600000000000001,50.66666666666667
16,2015Q1,20.5,-2.1000000000000014,-9.292035398230095
17,2015Q2,16.7,-3.8000000000000007,-18.53658536585366
18,2015Q3,14.8,-1.8999999999999986,-11.377245508982028
19,2015Q4,18.0,3.1999999999999993,21.621621621621617
20,2016Q1,21.8,3.8000000000000007,21.111111111111114
21,2016Q2,19.0,-2.8000000000000007,-12.84403669724771
22,2016Q3,23.0,4.0,21.05263157894737
23,2016Q4,23.9,0.8999999999999986,3.9130434782608634
24,2017Q1,18.5,-5.399999999999999,-22.594142259414223
25,2017Q2,20.0,1.5,8.108108108108109
26,2017Q3,17.6,-2.3999999999999986,-11.999999999999993
27,2017Q4,16.5,-1.1000000000000014,-6.250000000000008
28,2018Q1,13.5,-3.0,-18.181818181818183
29,2018Q2,15.5,2.0,14.814814814814815
30,2018Q3,14.5,-1.0,-6.451612903225806
31,2018Q4,18.0,3.5,24.137931034482758
32,2019Q1,17.5,-0.5,-2.7777777777777777
33,2019Q2,18.0,0.5,2.857142857142857
34,2019Q3,16.2,-1.8000000000000007,-10.000000000000004
35,2019Q4,16.2,0.0,0.0
36,2020Q1,16.2,0.0,0.0
37,2020Q2,16.2,0.0,0.0
38,2020Q3,11.9,-4.299999999999999,-26.543209876543205
39,2020Q4,11.9,0.0,0.0
40,2021Q1,18.0,6.1,51.26050420168067
41,2021Q2,18.0,0.0,0.0
42,2021Q3,19.8,1.8000000000000007,10.000000000000004
43,2021Q4,15.0,-4.800000000000001,-24.242424242424246
44,2022Q1,14.8,-0.1999999999999993,-1.3333333333333286
45,2022Q2,12.9,-1.9000000000000004,-12.837837837837839
