Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC,MHC
date,,,,,,,,,,,,
2005-03-21,4.48,0.0,0.0,19.0,19.0,19.0,19.0,482410,0,25390,0,25390
2005-03-22,4.46,-0.1,-0.53,18.9,18.9,18.9,18.9,470799,0,24910,0,24910
2005-03-23,4.25,-0.9,-4.76,18.0,18.4,18.0,18.4,380720,0,21040,0,21040
2005-03-24,4.04,-0.9,-5.0,17.1,17.1,17.1,17.1,298053,0,17430,0,17430
2005-03-25,3.87,-0.7,-4.09,16.4,16.5,16.4,16.5,862485,0,52430,0,52430
2005-03-28,3.82,-0.2,-1.22,16.2,16.3,16.2,16.3,436421,0,26870,0,26870
2005-03-29,3.8,-0.1,-0.62,16.1,16.1,16.1,16.1,593768,363400,36880,23000,59880
2005-03-30,3.99,0.8,4.97,16.9,16.9,16.9,16.9,830973,0,49170,0,49170
2005-03-31,4.04,0.2,1.18,17.1,17.1,17.1,17.1,364572,0,21320,0,21320
2005-04-01,4.06,0.1,0.58,17.2,17.2,17.2,17.2,346752,0,20160,0,20160
2005-04-04,4.01,-0.2,-1.16,17.0,17.2,17.0,17.2,268960,0,15720,0,15720
2005-04-05,3.99,-0.1,-0.59,16.9,17.0,16.9,17.0,124505,0,7350,0,7350
2005-04-06,3.94,-0.2,-1.18,16.7,16.7,16.7,16.7,409651,332000,24530,20000,44530
2005-04-07,3.94,0.0,0.0,16.7,16.7,16.7,16.7,955741,0,57230,0,57230
2005-04-08,3.97,0.1,0.6,16.8,16.8,16.5,16.5,431340,840010,25870,50300,76170
2005-04-11,4.04,0.3,1.79,17.1,17.1,17.0,17.0,478289,0,28030,0,28030
2005-04-12,4.11,0.3,1.75,17.4,17.4,17.4,17.4,1012854,0,58210,0,58210
