,quarter,roa
0,2009Q3,10.9
1,2009Q4,5.71
2,2010Q1,3.37
3,2010Q2,3.27
4,2010Q3,5.02
5,2010Q4,6.27
6,2011Q1,2.63
7,2011Q2,3.89
8,2011Q3,4.53
9,2011Q4,5.25
10,2012Q1,2.77
11,2012Q2,2.75
12,2012Q3,3.84
13,2012Q4,1.86
14,2013Q1,2.53
15,2013Q2,2.52
16,2013Q3,2.98
17,2013Q4,2.15
18,2014Q1,2.4
19,2014Q2,2.85
20,2014Q3,2.77
21,2014Q4,2.09
22,2015Q1,1.87
23,2015Q2,1.83
24,2015Q3,2.08
25,2015Q4,2.02
26,2016Q1,1.84
27,2016Q2,1.96
28,2016Q3,2.19
29,2016Q4,1.81
30,2017Q1,1.64
31,2017Q2,1.59
32,2017Q3,1.98
33,2017Q4,0.47
34,2018Q1,-0.55
35,2018Q2,-1.75
36,2018Q3,-1.14
37,2018Q4,-2.78
38,2019Q1,-0.95
39,2019Q2,-1.3
40,2019Q3,0.37
41,2019Q4,5.71
42,2020Q1,0.05
43,2020Q2,-4.95
44,2020Q3,-2.69
45,2020Q4,-1.93
46,2021Q1,-2.46
47,2021Q2,-3.16
48,2021Q3,-3.04
49,2021Q4,28.98
50,2022Q1,0.72
51,2022Q2,-7.67
