,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q4,5132.0,3239.0,2239.0,1826.0,1826.0,11952.0,31804.0,10475.0,5428.0,21329.0,0.0,1217.0,14220.0,0.0,35.59,17.12,11.48
1,2010Q1,3176.0,2082.0,1335.0,1165.0,1165.0,12984.0,33093.0,10598.0,4588.0,22495.0,0.0,1994.0,14996.0,11.78,36.69,5.32,3.59
2,2010Q2,4316.0,2561.0,1481.0,1100.0,1100.0,14517.0,34255.0,11156.0,6736.0,23099.0,0.0,2727.0,15399.0,9.53,25.48,4.82,3.27
3,2010Q3,4906.0,3452.0,2405.0,1788.0,1788.0,16884.0,36252.0,11365.0,6973.0,24887.0,0.0,3919.0,16591.0,5.31,36.44,7.45,5.07
4,2010Q4,6785.0,4927.0,3590.0,3134.0,3134.0,15268.0,38705.0,9182.0,6509.0,29523.0,0.0,4791.0,16402.0,3.17,46.19,11.52,8.36
5,2011Q1,4380.0,2971.0,1998.0,1746.0,1746.0,15909.0,39338.0,8264.0,5620.0,31074.0,0.0,5029.0,17263.0,2.78,39.87,5.78,4.49
6,2011Q2,5162.0,3066.0,2109.0,1832.0,1832.0,17089.0,40220.0,7839.0,6445.0,32381.0,0.0,5252.0,17989.0,2.7,35.5,5.78,4.61
7,2011Q3,5553.0,3134.0,2318.0,2021.0,2021.0,18411.0,41232.0,7135.0,5770.0,34097.0,0.0,5149.0,18943.0,2.74,36.4,6.08,4.96
8,2011Q4,5385.0,2229.0,751.0,649.0,649.0,17863.0,40313.0,5568.0,5163.0,34746.0,0.0,3519.0,19303.0,4.49,12.04,1.88,1.59
9,2012Q1,5068.0,3100.0,2162.0,1620.0,1620.0,18093.0,40168.0,3544.0,3167.0,36624.0,,3401.0,17693.0,3.91,31.96,4.52,4.03
10,2012Q2,4882.0,2258.0,1419.0,1161.0,1161.0,16494.0,41601.0,3964.0,3649.0,37636.0,,2925.0,18182.0,5.16,23.77,3.13,2.84
11,2012Q3,4740.0,2063.0,1344.0,1106.0,1106.0,18196.0,42965.0,4240.0,3943.0,38725.0,,2326.0,15590.0,3.7,23.34,2.9,2.62
12,2012Q4,4570.0,1202.0,408.0,340.0,340.0,19472.0,43755.0,4689.0,4432.0,39066.0,,1987.0,15727.0,4.03,7.45,0.87,0.78
13,2013Q1,4773.0,1749.0,978.0,730.0,730.0,20419.0,44210.0,4414.0,4162.0,39796.0,,1459.0,16021.0,5.28,15.3,1.85,1.66
14,2013Q2,4617.0,1671.0,916.0,675.0,675.0,21531.0,44830.0,8086.0,7803.0,36744.0,,1191.0,14793.0,6.63,14.61,1.76,1.52
15,2013Q3,4896.0,1767.0,913.0,726.0,726.0,22621.0,45474.0,8004.0,7725.0,37470.0,,995.0,15085.0,6.43,14.83,1.96,1.61
16,2013Q4,4811.0,1650.0,818.0,623.0,623.0,22060.0,45307.0,3488.0,2822.0,41819.0,,1081.0,14640.0,6.29,12.96,1.57,1.37
17,2014Q1,5805.0,2235.0,1421.0,1134.0,1134.0,23948.0,46663.0,3710.0,3117.0,42953.0,,1200.0,15037.0,6.92,19.54,2.68,2.47
18,2014Q2,5615.0,1774.0,699.0,459.0,459.0,25133.0,47277.0,3865.0,3347.0,43412.0,,1080.0,15198.0,8.42,8.18,1.06,0.98
19,2014Q3,5433.0,1874.0,1056.0,830.0,830.0,28456.0,54159.0,10007.0,5054.0,44152.0,,1080.0,15457.0,7.97,15.27,1.9,1.64
20,2014Q4,5564.0,1973.0,678.0,535.0,535.0,28556.0,53762.0,9075.0,5161.0,44686.0,,1035.0,14222.0,8.41,9.61,1.2,0.99
21,2015Q1,6239.0,3040.0,1897.0,1467.0,1467.0,28362.0,54019.0,7882.0,4062.0,46137.0,,1126.0,14684.0,8.26,23.52,3.23,2.72
22,2015Q2,4703.0,2266.0,967.0,694.0,694.0,28840.0,53871.0,7040.0,3775.0,46831.0,,1178.0,14905.0,9.51,14.76,1.49,1.29
