,quarter,roa
0,2009Q1,0.0
1,2009Q2,0.0
2,2009Q3,0.0
3,2009Q4,2.08
4,2010Q1,0.89
5,2010Q2,1.63
6,2010Q3,1.79
7,2010Q4,1.55
8,2011Q1,1.46
9,2011Q2,1.75
10,2011Q3,0.93
11,2011Q4,0.7
12,2012Q1,0.36
13,2012Q2,1.77
14,2012Q3,1.25
15,2012Q4,2.43
16,2013Q1,1.32
17,2013Q2,1.51
18,2013Q3,1.69
19,2013Q4,1.96
20,2014Q1,1.79
21,2014Q2,1.25
22,2014Q3,0.39
23,2014Q4,0.8
24,2015Q1,0.56
25,2015Q2,1.47
26,2015Q3,1.2
27,2015Q4,1.21
28,2016Q1,1.55
29,2016Q2,2.34
30,2016Q3,1.64
31,2016Q4,0.99
32,2017Q1,1.88
33,2017Q2,0.84
34,2017Q3,-0.23
35,2017Q4,-0.02
36,2018Q1,0.07
37,2018Q2,0.55
38,2018Q3,0.95
39,2018Q4,0.33
40,2019Q1,0.84
41,2019Q2,0.48
42,2019Q3,0.7
43,2019Q4,0.35
44,2020Q1,0.31
45,2020Q2,1.45
46,2020Q3,0.43
47,2020Q4,0.65
48,2021Q1,0.02
49,2021Q2,0.48
50,2021Q3,0.08
51,2021Q4,0.63
52,2022Q1,0.03
53,2022Q2,0.4
