,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,78.0,13999869.710235564,1091989837398
1,2010-09-30,2010Q3,68.0,14000149.65579168,952010176594
2,2010-12-31,2010Q4,57.5,14000000.0,805000000000
3,2011-03-31,2011Q1,53.0,14000113.659612194,742006023959
4,2011-06-30,2011Q2,40.9,14000112.28637517,572604592513
5,2011-09-30,2011Q3,47.0,13999977.261357952,657998931284
6,2011-12-30,2011Q4,47.5,13999932.688640086,664996802710
7,2012-03-30,2012Q1,35.9,13999977.008322988,502599174599
8,2012-06-29,2012Q2,35.4,13999867.666519629,495595315395
9,2012-09-28,2012Q3,26.0,14000064.66771572,364001681361
10,2012-12-28,2012Q4,31.9,13999871.838687629,446595911654
11,2013-03-29,2013Q1,31.9,14000147.11754692,446604693050
12,2013-06-28,2013Q2,28.2,13999958.445875753,394798828174
13,2013-09-30,2013Q3,21.0,14000081.8900217,294001719690
14,2013-12-31,2013Q4,26.8,14000124.496825332,375203336515
15,2014-03-31,2014Q1,22.1,13999854.063294834,309396774799
16,2014-06-30,2014Q2,20.2,14000081.49295086,282801646158
17,2014-09-30,2014Q3,24.6,14000099.970008995,344402459262
18,2014-12-31,2014Q4,28.2,14000118.497452306,394803341628
19,2015-03-31,2015Q1,24.9,14000000.0,348600000000
20,2015-06-30,2015Q2,23.8,13999901.893456291,333197665064
21,2015-09-30,2015Q3,21.7,14000019.582501076,303800424940
22,2015-12-31,2015Q4,17.2,14000019.505724931,240800335498
23,2016-03-31,2016Q1,17.0,14000116.475452796,238001980083
24,2016-06-30,2016Q2,20.2,14000076.82261658,282801551817
25,2016-09-30,2016Q3,19.15,13999885.38244059,268097805074
26,2016-12-30,2016Q4,17.6,13770044.0864935,242352775922
27,2017-03-31,2017Q1,15.7,13770068.934845451,216190082277
28,2017-06-30,2017Q2,16.0,13769974.620699877,220319593931
29,2017-09-29,2017Q3,14.95,13769974.620699877,205861120579
30,2017-12-29,2017Q4,13.7,13770054.063960414,188649740676
31,2018-03-30,2018Q1,14.5,13770003.837228425,199665055640
32,2018-06-29,2018Q2,13.45,13769885.845581532,185204964623
33,2018-09-28,2018Q3,14.4,13770107.214246774,198289543885
34,2018-12-28,2018Q4,12.2,13769953.560651235,167993433440
35,2019-03-29,2019Q1,13.6,13769977.430778546,187271693059
36,2019-06-28,2019Q2,12.9,13770038.482682792,177633496427
37,2019-09-30,2019Q3,11.95,13769911.666270414,164550444412
38,2019-12-31,2019Q4,12.45,13769913.274304103,171435420265
39,2020-03-31,2020Q1,12.0,13770119.11020867,165241429323
40,2020-06-30,2020Q2,11.15,13999944.758502588,156099384057
41,2020-09-30,2020Q3,12.2,13770117.438430777,167995432749
42,2020-12-31,2020Q4,13.4,13769996.042168893,184517946965
43,2021-03-31,2021Q1,12.5,13770072.468967495,172125905862
44,2021-06-30,2021Q2,13.8,13769977.767896842,190025693197
45,2021-09-30,2021Q3,20.6,13770009.395330695,283662193544
46,2021-12-31,2021Q4,20.6,13770015.423443634,283662317723
47,2022-03-31,2022Q1,20.8,13769903.18311625,286413986209
48,2022-06-30,2022Q2,18.0,13770026.24128168,247860472343
