,quarter,roa
0,2009Q4,13.25
1,2010Q1,3.19
2,2010Q2,0.0
3,2010Q3,5.06
4,2010Q4,3.51
5,2011Q1,2.04
6,2011Q2,3.41
7,2011Q3,2.38
8,2011Q4,1.52
9,2012Q1,0.9
10,2012Q2,1.25
11,2012Q3,0.57
12,2012Q4,0.66
13,2013Q1,0.09
14,2013Q2,1.48
15,2013Q3,0.69
16,2013Q4,1.93
17,2014Q1,1.13
18,2014Q2,2.73
19,2014Q3,2.64
20,2014Q4,2.82
21,2015Q1,1.88
22,2015Q2,2.14
23,2015Q3,2.18
24,2015Q4,2.15
25,2016Q1,2.68
26,2016Q2,3.42
27,2016Q3,2.94
28,2016Q4,6.68
29,2017Q1,2.97
30,2017Q2,4.84
31,2017Q3,4.84
32,2017Q4,3.93
33,2018Q1,2.68
34,2018Q2,2.85
35,2018Q3,2.99
36,2018Q4,4.05
37,2019Q1,2.17
38,2019Q2,2.71
39,2019Q3,4.13
40,2019Q4,4.73
41,2020Q1,0.1
42,2020Q2,3.43
43,2020Q3,3.55
44,2020Q4,2.46
45,2021Q1,0.13
46,2021Q2,2.25
47,2021Q3,2.11
48,2021Q4,0.92
49,2022Q1,0.08
50,2022Q2,1.16
