,timestamp,delta_volume,date,note
0,1308502800,3899902.0,2011-06-20,"Niêm yết cổ phiếu bổ sung - 3,899,902 CP"
1,1309194000,3899902.0,2011-06-28,"Giao dịch bổ sung - 3,899,902 CP"
2,1363194000,,2013-03-14,Đưa cổ phiếu vào diện cảnh báo
3,1376499600,,2013-08-15,Đưa cổ phiếu ra khỏi diện cảnh báo
4,1417626000,690091.0,2014-12-04,"Niêm yết cổ phiếu bổ sung - 690,091 CP"
5,1442163600,1568889.0,2015-09-14,"Niêm yết cổ phiếu bổ sung - 1,568,889 CP"
6,1442509200,1568889.0,2015-09-18,"Giao dịch bổ sung - 1,568,889 CP"
7,1459962000,6000000.0,2016-04-07,"Niêm yết cổ phiếu bổ sung - 6,000,000 CP"
8,1474909200,2325715.0,2016-09-27,"Niêm yết cổ phiếu bổ sung - 2,325,715 CP"
9,1475686800,2325715.0,2016-10-06,"Giao dịch bổ sung - 2,325,715 CP"
10,1489597200,6000000.0,2017-03-16,"Giao dịch bổ sung - 6,000,000 CP"
11,1508691600,2558246.0,2017-10-23,"Niêm yết cổ phiếu bổ sung - 2,558,246 CP"
12,1508950800,2558246.0,2017-10-26,"Giao dịch bổ sung - 2,558,246 CP"
13,1512666000,1200000.0,2017-12-08,"Niêm yết cổ phiếu bổ sung - 1,200,000 CP"
14,1513098000,5116920.0,2017-12-13,"Niêm yết cổ phiếu bổ sung - 5,116,920 CP"
15,1513530000,5073381.0,2017-12-18,"Giao dịch bổ sung - 5,073,381 CP"
16,1544720400,43539.0,2018-12-14,"Giao dịch bổ sung - 43,539 CP"
17,1545584400,6891780.0,2018-12-24,"Niêm yết cổ phiếu bổ sung - 6,891,780 CP"
18,1545930000,6891780.0,2018-12-28,"Giao dịch bổ sung - 6,891,780 CP"
19,1551114000,3445977.0,2019-02-26,"Niêm yết cổ phiếu bổ sung - 3,445,977 CP"
20,1551718800,3425037.0,2019-03-05,"Giao dịch bổ sung - 3,425,037 CP"
21,1566320400,8959257.0,2019-08-21,"Niêm yết cổ phiếu bổ sung - 8,959,257 CP"
22,1566925200,8959257.0,2019-08-28,"Giao dịch bổ sung - 8,959,257 CP"
23,1571590800,1200000.0,2019-10-21,"Giao dịch bổ sung - 1,200,000 CP"
24,1579194000,20940.0,2020-01-17,"Giao dịch bổ sung - 20,940 CP"
25,1581354000,2239000.0,2020-02-11,"Niêm yết cổ phiếu bổ sung - 2,239,000 CP"
26,1608483600,2239000.0,2020-12-21,"Giao dịch bổ sung - 2,239,000 CP"
27,1630947600,13998640.0,2021-09-07,"Niêm yết cổ phiếu bổ sung - 13,998,640 CP"
28,1631725200,13998640.0,2021-09-16,"Giao dịch bổ sung - 13,998,640 CP"
