,date,quarter,price,shares_est,market_cap
0,2017-03-31,2017Q1,19.6,8199801.7839445,160716114965
1,2017-06-30,2017Q2,21.3,8199796.838295981,174655672656
2,2017-09-29,2017Q3,19.5,8200106.125818053,159902069453
3,2017-12-29,2017Q4,20.5,8199943.149516771,168098834565
4,2018-03-30,2018Q1,27.0,8199861.163700619,221396251420
5,2018-06-29,2018Q2,22.3,8200121.028744327,182862698941
6,2018-09-28,2018Q3,26.5,8200022.820629849,217300604747
7,2018-12-28,2018Q4,28.2,8200211.666562908,231245968997
8,2019-03-29,2019Q1,34.5,8200019.292914677,282900665606
9,2019-06-28,2019Q2,60.0,8200000.0,492000000000
10,2019-09-30,2019Q3,48.0,8199844.881075491,393592554292
11,2019-12-31,2019Q4,50.4,8199809.877325607,413270417817
12,2020-03-31,2020Q1,39.0,8200188.716726261,319807359952
13,2020-06-30,2020Q2,42.2,8200065.950631241,346042783117
14,2020-09-30,2020Q3,53.3,8199966.6999667,437058225108
15,2020-12-31,2020Q4,80.0,8199964.805255748,655997184420
16,2021-03-31,2021Q1,83.1,8199941.297329028,681415121808
17,2021-06-30,2021Q2,68.0,8199939.803070043,557595906609
18,2021-09-30,2021Q3,77.0,8200049.825610364,631403836572
19,2021-12-31,2021Q4,72.0,8199913.081269014,590393741851
20,2022-03-31,2022Q1,84.0,8199975.705305354,688797959246
21,2022-06-30,2022Q2,81.5,8200096.665055582,668307878202
