,quarter,roa
0,2009Q1,0.0
1,2010Q2,0.0
2,2011Q2,2.16
3,2014Q1,0.0
4,2015Q1,1.08
5,2015Q3,0.0
6,2015Q4,2.12
7,2016Q1,0.72
8,2016Q2,1.13
9,2016Q3,0.71
10,2016Q4,2.02
11,2017Q1,1.11
12,2017Q2,1.0
13,2017Q3,1.97
14,2017Q4,1.02
15,2018Q1,0.95
16,2018Q2,1.02
17,2018Q3,1.38
18,2018Q4,0.7
19,2019Q1,6.28
20,2019Q2,2.86
21,2019Q3,0.95
22,2019Q4,1.77
23,2020Q1,0.55
24,2020Q2,1.01
25,2020Q3,13.84
26,2020Q4,1.18
27,2021Q1,0.67
28,2021Q2,2.05
29,2021Q3,0.77
30,2021Q4,3.43
31,2022Q1,5.95
32,2022Q2,1.07
33,2022Q3,1.13
