quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,0.0
2005Q4,32.48407643312102
2006Q1,100.0
2006Q2,33.12101910828026
2006Q3,10.828025477707007
2006Q4,14.64968152866242
2007Q1,11.464968152866241
2007Q2,17.8343949044586
2007Q3,10.19108280254777
2007Q4,14.64968152866242
2008Q1,4.45859872611465
2008Q2,4.45859872611465
2008Q3,7.643312101910828
2008Q4,12.738853503184714
2009Q1,5.732484076433121
2009Q2,3.821656050955414
2009Q3,2.5477707006369426
2009Q4,2.5477707006369426
2010Q1,6.369426751592357
2010Q2,3.1847133757961785
2010Q3,6.369426751592357
2010Q4,1.910828025477707
2011Q1,1.910828025477707
2011Q2,3.1847133757961785
2011Q3,5.095541401273885
2011Q4,4.45859872611465
2012Q1,4.45859872611465
2012Q2,3.821656050955414
2012Q3,3.1847133757961785
2012Q4,3.1847133757961785
2013Q1,3.1847133757961785
2013Q2,3.1847133757961785
2013Q3,1.910828025477707
2013Q4,3.1847133757961785
2014Q1,2.5477707006369426
2014Q2,2.5477707006369426
2014Q3,2.5477707006369426
2014Q4,3.1847133757961785
2015Q1,1.910828025477707
2015Q2,1.910828025477707
2015Q3,1.910828025477707
2015Q4,1.910828025477707
2016Q1,1.910828025477707
2016Q2,2.5477707006369426
2016Q3,1.910828025477707
2016Q4,1.910828025477707
2017Q1,1.910828025477707
2017Q2,1.2738853503184713
2017Q3,1.2738853503184713
2017Q4,1.910828025477707
2018Q1,1.910828025477707
2018Q2,1.2738853503184713
2018Q3,1.2738853503184713
2018Q4,1.910828025477707
2019Q1,1.910828025477707
2019Q2,1.910828025477707
2019Q3,1.910828025477707
2019Q4,1.910828025477707
2020Q1,1.910828025477707
2020Q2,1.910828025477707
2020Q3,1.910828025477707
2020Q4,1.910828025477707
2021Q1,1.2738853503184713
2021Q2,1.910828025477707
2021Q3,2.5477707006369426
2021Q4,3.1847133757961785
2022Q1,3.1847133757961785
2022Q2,1.910828025477707
2022Q3,1.910828025477707
