,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,57.5,2000051.6769159215,115002971423
1,2007-03-30,2007Q1,250.0,2000000.0,500000000000
2,2007-06-29,2007Q2,316.0,2020436.555528904,638457951547
3,2007-09-28,2007Q3,107.6,7036671.041457578,757145804061
4,2007-12-28,2007Q4,173.0,7008216.986620128,1212421538685
5,2008-03-31,2008Q1,60.5,7007404.936624416,423947998666
6,2008-06-30,2008Q2,23.9,7011160.022320044,167566724533
7,2008-09-30,2008Q3,41.3,7037414.18764302,290645205950
8,2008-12-31,2008Q4,22.0,9136467.492903136,201002284844
9,2009-03-31,2009Q1,19.5,9147674.90573942,178379660662
10,2009-06-30,2009Q2,27.2,9170946.591995629,249449747302
11,2009-09-30,2009Q3,45.3,9171909.89726246,415487518346
12,2009-12-31,2009Q4,45.3,9113501.619705398,412841623373
13,2010-03-31,2010Q1,47.0,9117369.042930288,428516345018
14,2010-06-30,2010Q2,44.0,9128684.12748501,401662101609
15,2010-09-30,2010Q3,27.6,10957741.717376608,302433671400
16,2010-12-31,2010Q4,21.5,10934955.572332889,235101544805
17,2011-03-31,2011Q1,15.0,10936182.6356046,164042739534
18,2011-06-30,2011Q2,9.8,10937804.44338838,107190483545
19,2011-09-30,2011Q3,8.6,13122051.427357089,112849642275
20,2011-12-30,2011Q4,5.3,13115395.132622369,69511594203
21,2012-03-30,2012Q1,7.7,13105792.245093346,100914600287
22,2012-06-29,2012Q2,7.8,13112013.210403193,102273703041
23,2012-09-28,2012Q3,5.1,13107749.283767732,66849521347
24,2012-12-28,2012Q4,4.8,13102518.355863584,62892088108
25,2013-03-29,2013Q1,4.1,13091151.167554282,53673719787
26,2013-06-28,2013Q2,4.1,13114401.349072512,53769045531
27,2013-09-30,2013Q3,3.9,13096285.014237467,51075511556
28,2013-12-31,2013Q4,7.4,13102202.524845555,96956298684
29,2014-03-31,2014Q1,8.7,13164161.313820276,114528203430
30,2014-06-30,2014Q2,5.6,13128443.675176691,73519284581
31,2014-09-30,2014Q3,7.2,13097639.027165413,94303000996
32,2014-12-31,2014Q4,7.7,13105234.121784704,100910302738
33,2015-03-31,2015Q1,9.4,13104963.554321416,123186657411
34,2015-06-30,2015Q2,10.4,13155717.26972576,136819459605
35,2015-09-30,2015Q3,8.6,13076705.692369802,112459668954
36,2015-12-31,2015Q4,8.5,26206117.647058822,222752000000
37,2016-03-31,2016Q1,5.8,26205090.37255625,151989524161
38,2016-06-30,2016Q2,7.9,26205268.30859566,207021619638
39,2016-09-30,2016Q3,6.8,26205383.21888073,178196605888
40,2016-12-30,2016Q4,4.0,26205345.02557678,104821380102
41,2017-03-31,2017Q1,3.1,26205891.805034816,81238264596
42,2017-06-30,2017Q2,2.7,26204957.61347784,70753385556
43,2017-09-29,2017Q3,4.4,26207356.076759063,115312366738
44,2017-12-29,2017Q4,3.1,26205519.48051948,81237110390
45,2018-03-30,2018Q1,2.9,26206033.12302839,75997496057
46,2018-06-29,2018Q2,2.4,26206686.33235005,62896047198
47,2018-09-28,2018Q3,3.0,26205594.543837108,78616783632
48,2018-12-28,2018Q4,5.1,26207209.06282183,133656766220
49,2019-03-29,2019Q1,3.2,26206728.273284186,83861530475
50,2019-06-28,2019Q2,2.8,26206152.87028227,73377228037
51,2019-09-30,2019Q3,3.0,26206325.30120482,78618975904
52,2019-12-31,2019Q4,3.3,26207790.426553287,86485708408
53,2020-03-31,2020Q1,2.1,26205980.066445183,55032558140
54,2020-06-30,2020Q2,3.0,26204620.900278848,78613862701
55,2020-09-30,2020Q3,5.0,26204472.84345048,131022364217
56,2020-12-31,2020Q4,5.0,26205618.72909699,131028093645
57,2021-03-31,2021Q1,4.1,26206340.748634607,107445997069
58,2021-06-30,2021Q2,4.9,26206246.56026417,128410608145
59,2021-09-30,2021Q3,12.2,26206486.486486487,319719135135
60,2021-12-31,2021Q4,28.0,26206138.613861386,733771881188
61,2022-03-31,2022Q1,38.2,26205237.575637337,1001040075389
62,2022-06-30,2022Q2,13.7,26204997.04898682,359008459571
