,quarter,roa
0,2008Q2,4.08
1,2008Q3,3.85
2,2009Q1,0.09
3,2009Q2,1.28
4,2009Q3,5.29
5,2009Q4,5.49
6,2010Q1,0.13
7,2010Q2,0.05
8,2010Q3,6.57
9,2010Q4,4.34
10,2011Q1,-1.64
11,2011Q2,2.01
12,2011Q3,6.75
13,2011Q4,1.81
14,2012Q1,-1.38
15,2012Q2,1.71
16,2012Q3,4.36
17,2012Q4,2.43
18,2013Q1,-1.64
19,2013Q2,1.66
20,2013Q3,5.23
21,2013Q4,2.54
22,2014Q1,-3.52
23,2014Q2,1.75
24,2014Q3,3.78
25,2014Q4,4.37
26,2015Q1,-1.07
27,2015Q2,-2.52
28,2015Q3,3.9
29,2015Q4,4.6
30,2016Q1,-3.8
31,2016Q2,1.28
32,2016Q3,2.01
33,2016Q4,5.83
34,2017Q1,-3.53
35,2017Q2,0.18
36,2017Q3,2.43
37,2017Q4,6.3
38,2018Q1,-0.46
39,2018Q2,-1.55
40,2018Q3,1.74
41,2018Q4,5.29
42,2019Q1,0.6
43,2019Q2,-0.63
44,2019Q3,1.24
45,2019Q4,4.2
46,2020Q1,-6.92
47,2020Q2,5.67
48,2020Q3,0.28
49,2020Q4,4.67
50,2021Q1,2.23
51,2021Q2,-0.28
52,2021Q3,1.08
53,2021Q4,3.85
54,2022Q1,-0.92
55,2022Q2,5.87
