,date,quarter,price,shares_est,lev,market_cap
0,2005-03-31,2005Q1,23.9,3250228.7282708143,0.5804701352127295,77680466606
1,2005-06-30,2005Q2,23.2,3250308.9059975287,0.5820903694840344,75407166619
2,2005-09-30,2005Q3,24.5,3250158.081618756,0.5652165389281106,79628873000
3,2005-12-30,2005Q4,22.8,3250259.409489671,0.5775198753163766,74105914536
4,2006-03-31,2006Q1,51.5,3250214.961306965,0.5719930121275022,167386070507
5,2006-06-30,2006Q2,40.8,3850266.7726189126,0.508814695787604,157090884323
6,2006-09-29,2006Q3,43.2,6000234.7142354185,0.3300663000861907,259210139655
7,2006-12-29,2006Q4,34.7,6000341.504135994,0.3462471821475197,208211850194
8,2007-03-30,2007Q1,97.5,6000354.57220863,0.3866831434117623,585034570790
9,2007-06-29,2007Q2,80.5,6000137.357920401,0.4463245671605967,483011057313
10,2007-09-28,2007Q3,71.0,6000185.4656733945,0.6033086382193662,426013168063
11,2007-12-28,2007Q4,78.0,14779351.691303965,0.2882515124758621,1152789431922
12,2008-03-31,2008Q1,44.3,14779464.467818536,0.3080098999157001,654730275924
13,2008-06-30,2008Q2,23.9,14779655.22154153,0.2936684114223882,353233759795
14,2008-09-30,2008Q3,25.7,14779577.74159133,0.3330717368667218,379835147959
15,2008-12-31,2008Q4,13.2,16971566.45887794,0.4420117096205166,224024677257
16,2009-03-31,2009Q1,12.0,16971564.766839378,0.4119766796135712,203658777202
17,2009-06-30,2009Q2,23.5,16971564.766839378,0.4119766796135712,398831772021
18,2009-09-30,2009Q3,27.0,16971882.361881603,0.2846513086727312,458240823771
19,2009-12-31,2009Q4,19.4,18651416.579223502,0.3585287925738518,361837481637
20,2010-03-31,2010Q1,19.0,18651919.29726044,0.2945470252940133,354386466648
21,2010-06-30,2010Q2,20.4,18651774.898131493,0.1618764689821843,380496207922
22,2010-09-30,2010Q3,15.5,18651521.802750956,0.1648793186901594,289098587943
23,2010-12-31,2010Q4,14.0,18651501.8636264,0.1598666860640377,261121026091
24,2011-03-31,2011Q1,9.3,20499393.154785987,0.1637680750553425,190644356340
25,2011-06-30,2011Q2,7.2,20499594.419208307,0.1839128028297253,147597079818
26,2011-09-30,2011Q3,5.5,24435723.31756662,0.2366154440777015,134396478247
27,2011-12-30,2011Q4,3.3,24435664.9792913,0.2236744187524759,80637694432
28,2012-03-30,2012Q1,5.5,24436387.94136628,0.2298721919295893,134400133678
29,2012-06-29,2012Q2,5.8,28075765.547721773,0.2294465869759941,162839440177
30,2012-09-28,2012Q3,4.3,28075466.474724542,0.1988415612709302,120724505841
31,2012-12-28,2012Q4,4.9,28075882.75535442,0.2898749860745391,137571825501
32,2013-03-29,2013Q1,5.4,28074645.66929134,0.3481726236515436,151603086614
33,2013-06-28,2013Q2,5.6,28075012.64542236,0.3592235118836259,157220070814
34,2013-09-30,2013Q3,6.1,28075189.86068501,0.3662552595284442,171258658150
35,2013-12-31,2013Q4,6.6,32260113.59684711,0.5519705015146887,212916749739
36,2014-03-31,2014Q1,9.7,32260565.81986143,0.5478588516477461,312927488453
37,2014-06-30,2014Q2,8.7,32260564.6359584,0.5870540576688357,280666912333
38,2014-09-30,2014Q3,8.7,32260093.52189781,0.5740816535650187,280662813641
39,2014-12-31,2014Q4,8.1,32260627.731426302,0.495847953191728,261311084625
40,2015-03-31,2015Q1,6.3,32260299.52273849,0.450316355591527,203239886993
41,2015-06-30,2015Q2,6.7,51520380.43478261,0.4126301274125818,345186548913
42,2015-09-30,2015Q3,6.1,51518843.18573462,0.3974829328240525,314264943433
43,2015-12-31,2015Q4,5.9,51518471.43284475,0.3848958148532022,303958981454
44,2016-03-31,2016Q1,5.2,51518744.42130318,0.3852663004170901,267897470991
45,2016-06-30,2016Q2,4.9,51518552.38095238,0.3662635016131929,252440906667
46,2016-09-30,2016Q3,4.2,51518848.52638794,0.3513847790744377,216379163811
47,2016-12-30,2016Q4,3.1,55471779.54847278,0.3190650850561752,171962516600
48,2017-03-31,2017Q1,3.47,55472277.39159219,0.225618596158841,192488802549
49,2017-06-30,2017Q2,4.45,55473094.919786096,0.1671439985157619,246855272393
50,2017-09-29,2017Q3,4.58,55470009.99666778,0.1636412506234534,254052645785
51,2017-12-29,2017Q4,4.13,55473146.84153731,0.159487203795929,229104096456
52,2018-03-30,2018Q1,3.66,55471761.61549828,0.1615564426271623,203026647513
53,2018-06-29,2018Q2,3.68,55469802.461139895,0.1566060099821563,204128873057
54,2018-09-28,2018Q3,3.69,55472182.1388488,0.145022425778085,204692352092
55,2018-12-28,2018Q4,3.43,55471001.89633376,0.1460497985110875,190265536504
56,2019-03-29,2019Q1,3.65,56343117.8103927,0.1478906781577546,205652380008
57,2019-06-28,2019Q2,3.47,55471566.48008437,0.1871624061071617,192486335686
58,2019-09-30,2019Q3,3.38,55470971.89789838,0.1758960964769866,187491885015
59,2019-12-31,2019Q4,3.44,55472544.28341385,0.1513665582099229,190825552335
60,2020-03-31,2020Q1,2.85,55470432.480141215,0.1666118167239734,158090732568
61,2020-06-30,2020Q2,3.04,55625701.414684266,0.1517091594471907,169102132301
62,2020-09-30,2020Q3,5.59,55471215.52277101,0.1449946300612676,310084094772
63,2020-12-31,2020Q4,6.87,55472488.408037096,0.1120921583952013,381095995363
64,2021-03-31,2021Q1,15.35,55472185.989411496,0.1054777298878795,851498054937
65,2021-06-30,2021Q2,13.0,55469476.08200456,0.1049397008943586,721103189066
66,2021-09-30,2021Q3,13.5,55470830.21690352,0.1006831772712153,748856207928
67,2021-12-31,2021Q4,15.7,55469136.74560733,0.0946044689328589,870865446906
68,2022-03-31,2022Q1,12.9,110945055.82777733,0.1092626928015331,1431191220178
69,2022-06-30,2022Q2,6.94,110941246.62108444,0.1076537123839315,769932251550
