,quarter,roa
0,2010Q1,0.0
1,2010Q2,0.0
2,2010Q3,2.62
3,2010Q4,1.58
4,2011Q1,2.49
5,2011Q2,3.49
6,2011Q3,1.25
7,2011Q4,3.44
8,2012Q1,2.04
9,2012Q2,1.23
10,2012Q3,1.16
11,2012Q4,5.15
12,2013Q1,1.62
13,2013Q2,0.4
14,2013Q3,1.46
15,2013Q4,4.62
16,2014Q1,1.61
17,2014Q2,0.69
18,2014Q3,1.68
19,2014Q4,1.81
20,2015Q1,1.59
21,2015Q2,-3.12
22,2015Q3,4.68
23,2015Q4,3.84
24,2016Q1,-0.68
25,2016Q2,-0.82
26,2016Q3,2.52
27,2016Q4,1.07
28,2017Q1,-0.75
29,2017Q2,0.43
30,2017Q3,-1.55
31,2017Q4,4.82
32,2018Q1,-0.62
33,2018Q2,-0.05
34,2018Q3,1.39
35,2018Q4,2.69
36,2019Q1,0.98
37,2019Q2,2.91
38,2019Q3,3.31
39,2019Q4,-2.02
40,2020Q1,1.67
41,2020Q2,1.0
42,2020Q3,1.51
43,2020Q4,1.4
44,2021Q1,1.48
45,2021Q2,1.47
46,2021Q3,0.34
47,2021Q4,2.66
48,2022Q1,-1.23
49,2022Q2,2.67
