,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2006Q1,53682.0,14371.0,3735439.4266230604,,
1,2008Q3,168237.0,27962.0,6016629.711751663,2281190.2851286028,37.914752850304026
2,2009Q2,186016.0,30154.0,6168866.485375075,152236.77362341154,2.4678240967660585
3,2010Q1,189169.0,31528.0,6000031.717838112,-168834.7675369624,-2.8138979171562735
4,2010Q2,199181.0,33197.0,5999969.876796096,-61.841042016632855,-0.0010306892082207445
5,2010Q3,194280.0,32380.0,6000000.0,30.123203904367983,0.0005020533984061331
6,2011Q1,205212.0,34202.0,6000000.0,0.0,0.0
7,2011Q2,230185.0,27777.0,8286892.0329769235,2286892.0329769235,27.596498468623068
8,2011Q3,236096.0,28490.0,8286977.886977887,85.85400096327066,0.0010360109817377598
9,2012Q2,237537.0,28664.0,8286945.297236952,-32.58974093478173,-0.00039326603188327865
10,2013Q2,246742.0,29775.0,8286884.97061293,-60.32662402186543,-0.0007279770895311877
11,2014Q1,269697.0,31000.0,8699903.225806452,413018.2551935222,4.7473890740346345
12,2014Q2,259359.0,29811.0,8700110.69739358,207.4715871270746,0.002384700543973882
13,2014Q3,264956.0,30455.0,8699917.911672961,-192.7857206184417,-0.002215948731651535
14,2015Q1,279369.0,32111.0,8700102.76852169,184.85684872977436,0.0021247662659642924
15,2015Q2,269254.0,30949.0,8699925.684190119,-177.08433157205582,-0.0020354694741112687
16,2015Q3,274625.0,31566.0,8700025.34372426,99.65953414142132,0.0011455085497344033
17,2016Q1,340880.0,27999.0,12174720.525733061,3474695.182008801,28.5402459519668
18,2017Q1,392257.0,30686.0,12782930.326533273,608209.8008002117,4.7579841653189865
19,2017Q2,372115.0,29110.0,12783064.239093095,133.91255982220173,0.0010475779305925029
20,2017Q3,383750.0,30021.0,12782718.763532193,-345.47556090168655,-0.002702676694157533
21,2017Q4,384115.0,30097.0,12762567.697777187,-20151.065755005926,-0.1578919401815637
22,2018Q1,397242.0,31126.0,12762385.144252393,-182.553524794057,-0.001430402881049793
23,2018Q2,389841.0,30546.0,12762423.885287764,38.74103537015617,0.0003035554665663156
24,2018Q3,402746.0,31557.0,12762493.26615331,69.38086554594338,0.0005436309669204252
25,2018Q4,414678.0,32492.0,12762464.606672412,-28.659480897709727,-0.00022456070814665463
26,2019Q1,428182.0,33550.0,12762503.725782415,39.11911000311375,0.0003065159536375808
27,2019Q2,403625.0,31626.0,12762442.294314804,-61.43146761134267,-0.000481345703233527
28,2019Q3,415209.0,32533.0,12762702.486705806,260.1923910025507,0.002038693539033591
29,2019Q4,424269.0,33277.0,12749616.852480693,-13085.634225113317,-0.10263550957272292
30,2020Q1,437122.0,34285.0,12749657.284526762,40.43204606883228,0.0003171226109575621
31,2020Q2,421708.0,32990.0,12782903.910275841,33246.62574907951,0.26008664371131995
32,2020Q3,431051.0,33809.0,12749593.303558225,-33310.60671761632,-0.26126799439414133
33,2020Q4,447879.0,27906.0,16049559.23457321,3299965.931014985,20.56110004508007
34,2021Q1,556802.0,34693.0,16049404.779062059,-154.45551115088165,-0.000962375323428712
35,2021Q2,553794.0,34505.0,16049673.96029561,269.1812335513532,0.0016771757122123825
36,2021Q3,563769.0,35127.0,16049449.141685883,-224.81860972754657,-0.0014007870783777625
37,2021Q4,584465.0,36416.0,16049675.966608085,226.824922202155,0.0014132679231286178
38,2022Q1,631000.0,37488.0,16832052.92360222,782376.9569941349,4.648137458604775
39,2022Q2,609024.0,36183.0,16831771.82654838,-281.0970538407564,-0.0016700384055669546
