,date,quarter,price,shares_est,market_cap
0,2011-09-30,2011Q3,14.0,5320770.939313606,74490793150
1,2011-12-30,2011Q4,11.9,5320569.840166782,63314781098
2,2012-03-30,2012Q1,11.0,5320642.168053612,58527063849
3,2012-06-29,2012Q2,11.7,5320815.051684391,62253536105
4,2012-09-28,2012Q3,11.2,5320666.760841927,59591467721
5,2012-12-28,2012Q4,13.2,5320796.460176991,70234513274
6,2013-03-29,2013Q1,12.5,5320636.970088229,66507962126
7,2013-06-28,2013Q2,11.9,5320505.772402419,63314018692
8,2013-09-26,2013Q3,10.5,5320733.104238259,55867697595
9,2013-12-31,2013Q4,14.9,5320736.065698426,79278967379
10,2014-03-31,2014Q1,14.0,5320487.731446636,74486828240
11,2014-06-30,2014Q2,12.1,5320575.604610864,64378964816
12,2014-09-30,2014Q3,9.4,5320758.81543697,50015132865
13,2014-12-31,2014Q4,11.8,5320795.632991849,62785388469
14,2015-03-31,2015Q1,13.0,5320659.340659341,69168571429
15,2015-06-30,2015Q2,15.4,5320884.699057288,81941624365
16,2015-09-30,2015Q3,15.9,5320875.93257806,84601927328
17,2015-12-31,2015Q4,17.1,5320771.929824562,90985200000
18,2016-03-31,2016Q1,20.0,5323105.309915943,106462106198
19,2016-06-30,2016Q2,21.0,5323247.639396237,111788200427
20,2016-09-30,2016Q3,23.9,5323045.8045152025,127220794728
21,2016-12-30,2016Q4,25.6,5314391.891891892,136048432432
22,2017-03-31,2017Q1,25.0,5314401.357879619,132860033947
23,2017-06-30,2017Q2,30.0,5314571.5238412805,159437145715
24,2017-09-29,2017Q3,26.0,5314303.918445365,138171901880
25,2017-12-29,2017Q4,27.0,5314465.408805031,143490566038
26,2018-03-30,2018Q1,25.0,5314401.357879619,132860033947
27,2018-06-29,2018Q2,26.6,5314331.723027376,141361223833
28,2018-09-28,2018Q3,22.6,5314268.218003674,120102461727
29,2018-12-28,2018Q4,23.9,5314506.192853901,127016698009
30,2019-03-29,2019Q1,23.7,5314498.7991404375,125953621540
31,2019-06-28,2019Q2,24.9,5314519.68503937,132331540157
32,2019-09-30,2019Q3,26.0,5314541.4665955305,138178078131
33,2019-12-31,2019Q4,24.7,5314452.285977294,131266971464
34,2020-03-31,2020Q1,21.0,5314422.33898105,111602869119
35,2020-06-30,2020Q2,23.5,5314376.92125798,124887857650
36,2020-09-30,2020Q3,24.5,5314356.984478936,130201746120
37,2020-12-31,2020Q4,24.6,5314436.499829758,130735137896
38,2021-03-31,2021Q1,28.0,5314413.823272091,148803587052
39,2021-06-30,2021Q2,38.0,5314568.686816853,201953610099
40,2021-09-30,2021Q3,24.1,9034429.200103546,217729743722
41,2021-12-31,2021Q4,19.7,9034597.07582455,177981562394
42,2022-03-31,2022Q1,19.8,9034505.050505051,178883200000
43,2022-06-30,2022Q2,16.5,9034599.889406746,149070898175
