,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q4,20537.0,9313.0,4815.0,4855.0,4855.0,348265.0,,453475.0,117745.0,117600.0,335730.0,0.0,162.0,11125.0,154.48,23.64,0.02,0.02
1,2010Q1,13539.0,9415.0,4560.0,3420.0,3420.0,344031.0,,447594.0,108913.0,108768.0,338681.0,0.0,276.0,11223.0,65.98,25.26,0.02,0.02
2,2010Q2,16985.0,10980.0,4727.0,3536.0,3536.0,379315.0,,480207.0,137990.0,137845.0,342217.0,0.0,394.0,11341.0,48.26,20.82,0.02,0.02
3,2010Q3,34103.0,25780.0,20307.0,15230.0,15230.0,510381.0,,523862.0,166680.0,166534.0,357183.0,0.0,901.0,11837.0,14.31,44.66,7.87,5.68
4,2010Q4,11242.0,-2920.0,-24003.0,-9890.0,-9890.0,423930.0,,435922.0,78779.0,78779.0,357143.0,0.0,410.0,11835.0,21.47,-87.97,3.53,2.61
5,2011Q1,-373.0,-373.0,-4138.0,-6236.0,-6236.0,347182.0,,356115.0,19640.0,19640.0,336475.0,0.0,88.0,11216.0,106.81,1670.48,0.76,0.59
6,2011Q2,11545.0,10273.0,6185.0,7286.0,7286.0,394438.0,,408252.0,64491.0,64491.0,343761.0,0.0,213.0,11459.0,28.64,63.11,1.83,1.48
7,2011Q3,12237.0,11075.0,7113.0,5416.0,5416.0,480494.0,,491120.0,142312.0,142312.0,348808.0,0.0,-114.0,11627.0,-48.19,44.26,-0.99,-0.81
8,2011Q4,26285.0,16263.0,69.0,428.0,428.0,337925.0,,356222.0,6986.0,6986.0,349236.0,0.0,230.0,11641.0,18.71,1.63,2.0,1.71
9,2012Q1,10391.0,15912.0,14326.0,10553.0,10553.0,353938.0,,371165.0,11366.0,11366.0,359799.0,0.0,789.0,11993.0,7.6,101.56,6.76,5.82
10,2012Q2,24288.0,12548.0,11189.0,9102.0,9102.0,407104.0,,423079.0,84493.0,84493.0,338586.0,0.0,850.0,11286.0,14.82,37.48,7.3,6.21
11,2012Q3,4855.0,-76650.0,-78026.0,-78026.0,-78026.0,255816.0,,270662.0,10102.0,10102.0,260560.0,0.0,-1931.0,8685.0,-5.33,-1607.1,-17.72,-16.31
12,2012Q4,2672.0,3893.0,1787.0,7116.0,7116.0,254065.0,,268699.0,1362.0,1362.0,267337.0,,-1708.0,8911.0,-4.39,266.27,-16.72,-15.37
13,2013Q1,8535.0,6980.0,5773.0,6049.0,6049.0,268090.0,,281633.0,8246.0,8246.0,273387.0,,-1859.0,9113.0,-4.25,70.88,-19.57,-17.93
14,2013Q2,9361.0,7977.0,6402.0,6569.0,6569.0,273805.0,,286289.0,6415.0,6415.0,279875.0,,-1943.0,9329.0,-4.12,70.17,-21.57,-21.06
15,2013Q3,5744.0,4687.0,3842.0,3842.0,3842.0,279019.0,,290627.0,6911.0,6911.0,283716.0,,786.0,9457.0,8.91,66.88,8.54,8.37
16,2013Q4,28417.0,27259.0,25953.0,25953.0,25953.0,305901.0,,316954.0,7337.0,7337.0,309617.0,,1414.0,10321.0,5.8,91.33,14.8,14.43
17,2014Q1,12028.0,10345.0,8835.0,8835.0,8835.0,383670.0,,394413.0,75976.0,75976.0,318437.0,,1507.0,10615.0,6.84,73.46,15.17,14.03
18,2014Q2,23023.0,12780.0,10369.0,9006.0,9006.0,330460.0,,343458.0,16000.0,16000.0,327458.0,,1588.0,10915.0,11.97,39.12,15.38,14.16
19,2014Q3,24394.0,20312.0,16978.0,13518.0,13518.0,354040.0,,366665.0,25689.0,25689.0,340976.0,,1910.0,11366.0,14.29,55.42,17.68,16.13
20,2014Q4,79990.0,68112.0,61859.0,47965.0,47965.0,422933.0,,434715.0,45774.0,45774.0,388941.0,,2644.0,12965.0,7.75,59.96,23.06,20.61
21,2015Q1,13422.0,6413.0,2792.0,1785.0,1785.0,423844.0,,435082.0,44356.0,44356.0,390726.0,,2409.0,13024.0,5.65,13.3,19.96,18.3
22,2015Q2,40460.0,19307.0,13921.0,12872.0,12872.0,765666.0,,803288.0,91002.0,79252.0,710529.0,1757.0,2507.0,11707.0,4.47,31.81,16.63,14.93
23,2015Q3,36622.0,10594.0,5050.0,5775.0,5823.0,743394.0,,796688.0,73627.0,50127.0,715526.0,7535.0,1782.0,10718.0,4.55,15.77,12.41,11.09
24,2015Q4,75717.0,71854.0,63416.0,53067.0,50763.0,834784.0,,939510.0,163382.0,139882.0,766289.0,9839.0,1500.0,11478.0,4.53,70.09,11.03,9.58
25,2016Q1,46996.0,27764.0,21262.0,16744.0,17075.0,727041.0,210135.0,833583.0,40711.0,17063.0,792873.0,9509.0,1547.0,11876.0,4.85,35.63,11.59,10.26
26,2016Q2,46403.0,24047.0,16714.0,15667.0,15596.0,983273.0,142182.0,1091615.0,280178.0,256531.0,811437.0,9581.0,1382.0,11575.0,4.99,33.76,11.57,9.75
27,2016Q3,30465.0,14232.0,1763.0,1610.0,1230.0,927357.0,170736.0,1033730.0,259329.0,235681.0,774401.0,9961.0,1264.0,11047.0,4.51,5.28,10.77,8.69
28,2016Q4,63510.0,43353.0,29691.0,23854.0,23885.0,988147.0,317638.0,1092898.0,294833.0,271185.0,798066.0,9930.0,843.0,11385.0,6.53,37.56,7.28,5.7
29,2017Q1,36640.0,29687.0,11129.0,8833.0,8797.0,1490958.0,256894.0,1543712.0,738392.0,107207.0,805320.0,9967.0,714.0,11488.0,8.83,24.11,6.21,4.16
30,2017Q2,58911.0,50514.0,31521.0,26516.0,26516.0,1522201.0,276770.0,1564751.0,684540.0,22933.0,880211.0,,862.0,12556.0,8.24,45.01,7.42,4.62
31,2017Q3,93754.0,25277.0,4599.0,4145.0,4145.0,1530083.0,465343.0,1571869.0,687373.0,51569.0,884496.0,,893.0,12017.0,8.06,4.42,7.52,4.39
32,2017Q4,146492.0,67197.0,46130.0,40070.0,40070.0,1282392.0,441777.0,1323374.0,398808.0,66908.0,924566.0,,1107.0,12561.0,9.58,27.35,9.1,5.3
33,2018Q1,115193.0,89115.0,78312.0,62838.0,62838.0,1389391.0,373537.0,1431247.0,443843.0,106117.0,987403.0,,1838.0,13415.0,4.57,54.55,14.53,9.07
34,2018Q2,95459.0,50255.0,38388.0,32828.0,32828.0,1308941.0,308274.0,1348045.0,364616.0,28013.0,983429.0,,1885.0,12146.0,3.18,34.39,14.8,9.86
35,2018Q3,152370.0,137930.0,126749.0,108925.0,108925.0,1330018.0,419286.0,1368385.0,276030.0,153876.0,1092354.0,,3212.0,13492.0,2.55,71.49,24.54,17.89
36,2018Q4,89335.0,25778.0,13997.0,11965.0,11965.0,1492760.0,347035.0,1530285.0,425966.0,308568.0,1104319.0,,2774.0,13640.0,3.35,13.39,20.79,15.26
37,2019Q1,135903.0,75317.0,62048.0,51247.0,51247.0,1990852.0,437887.0,2030220.0,674653.0,428250.0,1355566.0,,2498.0,13426.0,3.64,37.71,18.08,13.06
38,2019Q2,66636.0,25515.0,9802.0,10113.0,10113.0,1845908.0,324227.0,1884594.0,518914.0,275514.0,1365680.0,,2068.0,13526.0,3.39,15.18,14.82,10.7
39,2019Q3,104254.0,65131.0,49091.0,40177.0,40177.0,1848210.0,334657.0,1886240.0,480383.0,231931.0,1405857.0,,1174.0,12108.0,5.2,38.54,8.68,6.19
40,2019Q4,130182.0,34112.0,18558.0,14835.0,14835.0,1728810.0,385581.0,1766241.0,345550.0,212839.0,1420691.0,,1099.0,12236.0,5.1,11.4,8.39,6.15
