,quarter,roa
0,2010Q3,0.88
1,2010Q4,1.56
2,2011Q1,0.4
3,2011Q2,0.18
4,2011Q3,-0.11
5,2011Q4,1.6
6,2012Q1,-1.22
7,2012Q2,0.47
8,2012Q3,1.69
9,2012Q4,0.73
10,2013Q1,0.27
11,2013Q2,1.37
12,2013Q3,1.02
13,2013Q4,1.26
14,2014Q1,1.27
15,2014Q2,0.61
16,2014Q3,0.77
17,2014Q4,-0.12
18,2015Q1,0.51
19,2015Q2,0.67
20,2015Q3,-0.01
21,2015Q4,0.44
22,2016Q1,-0.17
23,2016Q2,0.27
24,2016Q3,-0.1
25,2016Q4,0.05
26,2017Q1,0.04
27,2017Q2,-1.28
28,2017Q3,-0.09
29,2017Q4,2.32
30,2018Q1,-0.85
31,2018Q2,-0.12
32,2018Q3,-0.29
33,2018Q4,-1.55
34,2019Q1,-1.34
35,2019Q2,-5.02
36,2019Q3,-1.92
37,2019Q4,-2.19
38,2020Q1,-1.1
39,2020Q2,1.16
40,2020Q3,0.41
41,2020Q4,1.33
42,2021Q1,0.53
43,2021Q2,0.44
44,2021Q3,0.01
45,2021Q4,0.68
46,2022Q1,-0.44
47,2022Q2,-0.54
