,quarter,roa
0,2020Q3,2.64
1,2020Q4,0.55
2,2021Q1,0.66
3,2021Q2,0.97
4,2021Q3,0.62
5,2021Q4,0.54
6,2022Q1,1.21
7,2022Q2,1.61
